Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,BC,Control,BCC,Yes,No,0:18,0:19,,
Swimming,BC,Control,CW,Yes,No,0:19,0:21,,
Swimming,FC,Control,FNW,No,No,0:21,0:24,,
Swimming,FC,Control,FCC,Yes,No,0:24,0:26,,
Swimming,FC,Control,FNW,Yes,No,0:26,0:29,,
Swimming,FC,Control,FCC,Yes,No,0:29,0:31,,
Sitting,FC,Control,FCC,Yes,No,0:31,0:32,,
Swimming,FC,Control,FNW,Yes,No,0:32,0:34,,
Sitting,FC,Control,FNW,Yes,Yes,0:34,0:36,,
Swimming,FC,Control,FCC,Yes,No,0:36,0:38,,
Swimming,FC,Control,FNW,Yes,No,0:38,0:44,,
Swimming,FC,Control,SW,No,No,0:44,0:48,,
Swimming,FS,Stimulus,SW,No,No,0:48,0:53,,
Swimming,FS,Stimulus,FSC,Yes,No,0:53,0:57,,
Swimming,FS,Stimulus,SW,Yes,No,0:57,0:59,,
Sitting,FS,Stimulus,SW,Yes,No,0:59,1:02,,
Sitting,FS,Stimulus,SW,Yes,Yes,1:02,1:19,,
Swimming,FS,Stimulus,SW,Yes,No,1:19,1:22,,
Swimming,FS,Stimulus,FSC,Yes,No,1:22,1:24,,
Swimming,FS,Stimulus,SW,Yes,No,1:24,1:26,,
Sitting,FS,Stimulus,SW,Yes,Yes,1:26,1:34,,
Swimming,FS,Stimulus,SW,Yes,No,1:34,1:36,,
Swimming,FS,Stimulus,BNW,No,No,1:36,1:41,,
Swimming,BS,Stimulus,BNW,No,No,1:41,1:43,,
Swimming,BC,Control,BNW,Yes,No,1:43,1:46,,
Sitting,BC,Control,BCC,No,Yes,1:46,1:52,,
Swimming,BC,Control,BNW,Yes,No,1:52,1:53,,
Swimming,BC,Control,CW,No,No,1:53,1:57,,
Swimming,FC,Control,CW,Yes,No,1:57,1:59,,
Swimming,FC,Control,FNW,Yes,No,1:59,2:04,,
Sitting,FC,Control,FNW,Yes,Yes,2:04,2:10,,
Swimming,FC,Control,FCC,Yes,No,2:10,2:11,,
Swimming,FC,Control,CW,Yes,No,2:11,2:14,,
Swimming,FC,Control,FCC,Yes,No,2:14,2:16,,
Swimming,FC,Control,FNW,Yes,No,2:16,2:19,,
Swimming,FC,Control,FCC,Yes,No,2:19,2:20,,
Sitting,FC,Control,FCC,Yes,Yes,2:20,2:23,,
Swimming,FC,Control,FCC,Yes,No,2:23,2:27,,
Swimming,FC,Control,FNW,Yes,No,2:27,2:30,,
Sitting,FC,Control,FCC,Yes,Yes,2:30,2:34,,
Swimming,FC,Control,FCC,Yes,No,2:34,2:40,,
Swimming,FC,Control,FNW,Yes,No,2:40,2:45,,
Swimming,FC,Control,FCC,Yes,No,2:45,2:49,,
Sitting,FC,Control,CW,Yes,Yes,2:49,2:53,,
Swimming,FC,Control,CW,Yes,No,2:53,2:54,,
Swimming,FC,Control,FCC,Yes,No,2:54,3:12,,
Swimming,FC,Control,FNW,Yes,No,3:12,3:13,,
Scratching,FC,Control,FNW,No,No,3:13,3:15,*TURTLE AGGRESSIVELY RUBBED ITS NOSE AGAINST FRONT RIGHT LEG TWICE,
Swimming,FC,Control,FCC,Yes,No,3:15,3:18,,
Sitting,FC,Control,FNW,Yes,Yes,3:18,3:22,,
Swimming,FC,Control,FCC,Yes,No,3:22,3:51,,
Swimming,FC,Control,FNW,Yes,Yes,3:51,3:52,,
Sitting,FC,Control,FNW,Yes,Yes,3:52,3:57,,
Swimming,FC,Control,FNW,Yes,No,3:57,3:59,,
Swimming,FC,Control,FCC,Yes,No,3:59,4:02,,
Swimming,FC,Control,FNW,Yes,No,4:02,4:05,,
Swimming,FC,Control,FCC,Yes,No,4:05,4:14,,
Swimming,FC,Control,FNW,Yes,Yes,4:14,4:16,,
Sitting,FC,Control,FNW,Yes,Yes,4:16,4:18,,
Swimming,FC,Control,FNW,Yes,No,4:18,4:25,,
Swimming,FC,Control,FCC,Yes,No,4:25,4:27,,
Sitting,FC,Control,FCC,Yes,Yes,4:27,4:30,,
Swimming,FC,Control,FCC,Yes,No,4:30,4:42,,
Sitting,FC,Control,FNW,Yes,Yes,4:42,4:51,,
Swimming,FC,Control,FCC,Yes,No,4:51,5:00,,
Swimming,FC,Control,FNW,Yes,No,5:00,5:05,,
Swimming,FC,Control,FCC,Yes,No,5:05,5:13,,
Swimming,FC,Control,CW,Yes,Yes,5:13,5:16,,
Sitting,FC,Control,CW,Yes,Yes,5:16,5:18,,
