Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,BS,Stimulus,BSC,Yes,No,0:22,0:29,,
Swimming,BS,Stimulus,BNW,Yes,No,0:29,0:35,,
Swimming,BS,Stimulus,CW,No,No,0:35,0:36,,
Swimming,BS,Stimulus,FNW,No,No,0:36,0:37,,
Swimming,FS,Stimulus,FNW,No,No,0:37,0:40,,
Swimming,FS,Stimulus,SW,Yes,No,0:40,0:49,,
Swimming,FS,Stimulus,BNW,No,No,0:49,0:52,,
Swimming,BS,Stimulus,SW,Yes,No,0:52,0:56,,
Swimming,FS,Stimulus,FNW,No,No,0:56,1:24,,
Swimming,FS,Stimulus,SW,Yes,No,1:24,1:25,,
Swimming,BS,Stimulus,BNW,No,No,1:25,1:30,,
Swimming,BS,Stimulus,BNW,Yes,No,1:30,1:40,,
Swimming,BS,Stimulus,CW,No,No,1:40,1:45,,
Swimming,FC,Control,CW,No,No,1:45,1:52,,
Swimming,FC,Control,FCC,Yes,No,1:52,1:56,,
Swimming,FC,Control,CW,Yes,No,1:56,2:05,,
Sitting,FC,Control,CW,Yes,Yes,2:05,2:09,,
Sitting,FC,Control,CW,Yes,No,2:09,2:26,,
Swimming,FC,Control,CW,Yes,No,2:26,2:36,,
Sitting,FC,Control,CW,Yes,Yes,2:36,2:46,,
Sitting,FC,Control,CW,Yes,No,2:46,3:06,,
Swimming,FC,Control,BNW,No,No,3:06,3:13,,
Swimming,FC,Control,CW,Yes,No,3:13,3:17,,
Swimming,FC,Control,FCC,Yes,No,3:17,3:34,,
Sitting,FC,Control,CW,Yes,No,3:34,3:36,,
Swimming,FC,Control,CW,Yes,No,3:36,3:46,,
Sitting,FC,Control,BNW,No,No,3:46,3:53,,
Swimming,FC,Control,CW,Yes,No,3:53,3:59,,
Sitting,FC,Control,CW,Yes,Yes,3:59,4:06,,
Sitting,FC,Control,CW,Yes,No,4:06,4:28,,
Swimming,FC,Control,BNW,No,No,4:28,4:29,,
Sitting,FC,Control,BNW,No,No,4:29,4:40,,
Swimming,FC,Control,BNW,No,No,4:40,4:51,,
Swimming,BC,Control,BNW,No,No,4:51,5:00,,
Swimming,BC,Control,BCC,Yes,No,5:00,5:09,,
Sitting,BC,Control,BCC,Yes,No,5:09,5:22,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
