Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FS,Stimulus,FNW,Yes,Yes,0:19,0:24,,
Swimming,FS,Stimulus,FNW,Yes,No,0:24,0:25,,
Swimming,FS,Stimulus,FSC,Yes,No,0:25,0:26,,
Swimming,FS,Stimulus,FNW,Yes,No,0:26,0:28,,
Swimming,FS,Stimulus,FNW,Yes,Yes,0:28,0:29,,
Sitting,FS,Stimulus,FNW,Yes,Yes,0:29,0:31,,
Swimming,FS,Stimulus,FNW,Yes,Yes,0:31,0:33,,
Swimming,FS,Stimulus,FSC,Yes,No,0:33,0:34,,
Swimming,FS,Stimulus,FNW,Yes,No,0:34,0:37,,
Swimming,FS,Stimulus,FNW,Yes,Yes,0:37,0:38,,
Swimming,FS,Stimulus,FNW,Yes,No,0:38,0:45,,
Swimming,FS,Stimulus,FNW,Yes,Yes,0:45,0:48,,
Swimming,FS,Stimulus,FSC,Yes,No,0:48,0:50,,
Swimming,FS,Stimulus,FNW,Yes,No,0:50,0:53,,
Swimming,FS,Stimulus,FNW,Yes,Yes,0:53,0:55,,
Sitting,FS,Stimulus,FNW,Yes,Yes,0:55,1:21,,
Swimming,FS,Stimulus,CW,No,No,1:21,1:23,,
Swimming,FC,Control,FCC,No,No,1:23,1:24,,
Swimming,FC,Control,FNW,Yes,No,1:24,1:25,,
Swimming,FC,Control,FNW,Yes,Yes,1:25,1:31,,
Swimming,FC,Control,FNW,Yes,No,1:31,1:36,,
Swimming,FS,Stimulus,FNW,Yes,No,1:36,1:46,,
Swimming,FS,Stimulus,FNW,Yes,Yes,1:46,1:49,,
Swimming,FS,Stimulus,FNW,Yes,Yes,1:49,1:50,,
Swimming,FS,Stimulus,FNW,Yes,No,1:50,2:00,,
Swimming,FS,Stimulus,FSC,Yes,No,2:00,2:02,,
Swimming,FS,Stimulus,FNW,Yes,No,2:02,2:07,,
Swimming,FS,Stimulus,FSC,Yes,No,2:07,2:09,,
Swimming,FS,Stimulus,FNW,Yes,Yes,2:09,2:14,,
Swimming,FS,Stimulus,FNW,Yes,No,2:14,2:16,,
Swimming,FS,Stimulus,FSC,Yes,No,2:16,2:17,,
Swimming,FS,Stimulus,FNW,Yes,No,2:17,2:24,,
Swimming,FS,Stimulus,FSC,Yes,No,2:24,2:25,,
Swimming,FS,Stimulus,FNW,Yes,No,2:25,2:26,,
Swimming,FS,Stimulus,FNW,Yes,Yes,2:26,2:30,,
Swimming,FS,Stimulus,FNW,Yes,No,2:30,2:49,,
Swimming,FS,Stimulus,FNW,Yes,Yes,2:49,2:52,,
Swimming,FS,Stimulus,FNW,Yes,No,2:52,3:04,,
Swimming,FS,Stimulus,FSC,Yes,No,3:04,3:06,,
Swimming,FS,Stimulus,FNW,Yes,No,3:06,3:08,,
Swimming,FS,Stimulus,FNW,Yes,Yes,3:08,3:24,,
Sitting,FS,Stimulus,FNW,Yes,Yes,3:24,3:34,,
Swimming,FS,Stimulus,FNW,Yes,No,3:34,3:39,,
Swimming,FC,Control,FNW,Yes,No,3:39,3:42,,
Swimming,FC,Control,FNW,Yes,Yes,3:42,3:48,,
Sitting,FC,Control,FNW,Yes,Yes,3:48,3:51,,
Swimming,FC,Control,FNW,Yes,Yes,3:51,3:52,,
Swimming,FC,Control,FNW,Yes,No,3:52,3:56,,
Swimming,FC,Control,FNW,Yes,Yes,3:56,4:02,,
Swimming,FS,Stimulus,FNW,Yes,Yes,4:02,4:04,,
Swimming,FS,Stimulus,FNW,Yes,No,4:04,4:06,,
Swimming,FS,Stimulus,FNW,Yes,Yes,4:06,4:08,,
Sitting,FS,Stimulus,FNW,Yes,Yes,4:08,4:11,,
Swimming,FS,Stimulus,FNW,Yes,Yes,4:11,4:13,,
Swimming,FS,Stimulus,FNW,Yes,No,4:13,4:17,,
Swimming,FS,Stimulus,FSC,Yes,No,4:17,4:19,,
Swimming,FS,Stimulus,FSC,Yes,Yes,4:19,4:26,,
Swimming,FS,Stimulus,FNW,Yes,No,4:26,4:33,,
Swimming,FS,Stimulus,FNW,Yes,Yes,4:33,4:43,,
Swimming,FS,Stimulus,FNW,Yes,No,4:43,4:59,,
Swimming,FS,Stimulus,FSC,Yes,No,4:59,5:00,,
Swimming,FS,Stimulus,FNW,Yes,Yes,5:00,5:04,,
Swimming,FS,Stimulus,FNW,Yes,No,5:04,5:07,,
Swimming,FS,Stimulus,FNW,Yes,Yes,5:07,5:10,,
Swimming,FS,Stimulus,FSC,Yes,No,5:10,5:11,,
Swimming,FS,Stimulus,FNW,Yes,No,5:11,5:12,,
Swimming,FS,Stimulus,FNW,Yes,Yes,5:12,5:15,,
Swimming,FS,Stimulus,FNW,Yes,No,5:15,5:19,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
