Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,BC,Control,BCC,Yes,No,0:18,0:21,,
Swimming,BC,Control,CW,Yes,No,0:21,0:28,,
Swimming,BC,Control,BCC,Yes,No,0:28,1:14,,
Swimming,BC,Control,CW,Yes,No,1:14,1:21,,
Sitting,BC,Control,CW,Yes,No,1:21,1:23,,
Swimming,BC,Control,CW,Yes,No,1:23,1:29,,
Swimming,FC,Control,FCC,No,No,1:29,1:47,,
Sitting,FC,Control,FCC,No,No,1:47,1:50,,
Swimming,FC,Control,FCC,No,No,1:50,1:56,,
Swimming,FC,Control,CW,Yes,No,1:56,1:58,,
Swimming,FC,Control,FCC,No,No,1:58,1:59,,
Sitting,FC,Control,FCC,No,No,1:59,2:06,,
Swimming,FC,Control,FCC,No,No,2:06,2:16,,
Sitting,FC,Control,FCC,No,No,2:16,2:18,,
Swimming,FC,Control,FCC,No,No,2:18,2:20,,
Swimming,FC,Control,FCC,Yes,No,2:20,4:15,,
Sitting,FC,Control,FCC,Yes,Yes,4:15,4:39,,
Swimming,FC,Control,FNW,Yes,No,4:39,4:42,,
Swimming,FC,Control,FCC,Yes,No,4:42,5:18,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
