Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,BC,Control,CW,Yes,No,0:21,0:26,,
Sitting,BC,Control,CW,Yes,No,0:26,0:28,,
Swimming,BC,Control,CW,Yes,No,0:28,0:32,,
Sitting,BC,Control,CW,Yes,No,0:32,0:34,,
Swimming,BC,Control,CW,Yes,No,0:34,0:36,,
Sitting,FC,Control,FNW,No,No,0:36,1:00,,
Swimming,FC,Control,CW,Yes,No,1:00,1:07,,
Swimming,FC,Control,FNW,No,No,1:07,1:09,,
Sitting,FC,Control,FNW,No,No,1:09,1:24,,
Swimming,FC,Control,FNW,No,No,1:24,1:26,,
Sitting,FC,Control,FNW,No,No,1:26,1:32,,
Swimming,FC,Control,FNW,No,No,1:32,1:34,,
Sitting,FC,Control,FNW,Yes,No,1:34,1:41,,
Swimming,FC,Control,FNW,Yes,No,1:41,1:42,,
Sitting,FC,Control,FNW,Yes,No,1:42,1:44,,
Swimming,FC,Control,FSC,Yes,No,1:44,1:52,,
Sitting,FC,Control,FSC,Yes,Yes,1:52,2:06,,
Swimming,FC,Control,FSC,Yes,No,2:06,2:08,,
Swimming,FC,Control,FNW,Yes,No,2:08,2:10,,
Swimming,FC,Control,FSC,Yes,No,2:10,2:21,,
Swimming,FC,Control,CW,Yes,No,2:21,2:23,,
Swimming,FC,Control,FSC,Yes,No,2:23,2:24,,
Swimming,FC,Control,CW,Yes,No,2:24,2:26,,
Sitting,FC,Control,CW,Yes,No,2:26,2:29,,
Swimming,FC,Control,CW,Yes,No,2:29,2:30,,
Swimming,FC,Control,FSC,Yes,No,2:30,2:31,,
Sitting,FC,Control,FSC,Yes,No,2:31,2:34,,
Swimming,FC,Control,FSC,Yes,No,2:34,2:46,,
Swimming,FC,Control,CW,Yes,No,2:46,2:47,,
Swimming,FC,Control,FSC,Yes,No,2:47,2:57,,
Swimming,FC,Control,FNW,Yes,No,2:57,2:58,,
Sitting,FC,Control,FNW,Yes,No,2:58,3:04,,
Sitting,FC,Control,FNW,Yes,Yes,3:04,5:21,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
