Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,BS,Stimulus,SW,Yes,No,0:13,0:18,,
Sitting,BS,Stimulus,FSC,No,No,0:18,0:23,,
Swimming,BS,Stimulus,FNW,No,No,0:23,0:26,,
Sitting,BS,Stimulus,FNW,No,No,0:26,0:40,,
Swimming,FS,Stimulus,FNW,No,No,0:40,0:44,,
Swimming,FS,Stimulus,FSC,Yes,No,0:44,1:14,,
Sitting,FS,Stimulus,FSC,Yes,No,1:14,1:17,,
Swimming,FS,Stimulus,FSC,Yes,No,1:17,1:20,,
Swimming,FS,Stimulus,FNW,Yes,No,1:20,1:24,,
Swimming,FS,Stimulus,FSC,Yes,No,1:24,1:35,,
Sitting,FS,Stimulus,FSC,Yes,No,1:35,1:37,,
Swimming,FS,Stimulus,FSC,Yes,No,1:37,1:43,,
Swimming,FS,Stimulus,SW,Yes,No,1:43,1:46,,
Swimming,FS,Stimulus,FSC,Yes,No,1:46,1:58,,
Sitting,FS,Stimulus,FSC,Yes,Yes,1:58,2:21,,
Swimming,FS,Stimulus,SW,Yes,No,2:21,2:28,,
Swimming,FS,Stimulus,BSC,No,No,2:28,2:32,,
Swimming,BS,Stimulus,SW,Yes,No,2:32,2:35,,
Swimming,FS,Stimulus,SW,Yes,No,2:35,2:37,,
Swimming,BS,Stimulus,SW,Yes,No,2:37,2:42,,
Swimming,FS,Stimulus,SW,Yes,No,2:42,2:55,,
Swimming,FS,Stimulus,FSC,Yes,No,2:55,2:57,,
Swimming,FS,Stimulus,SW,Yes,No,2:57,2:59,,
Sitting,FS,Stimulus,SW,Yes,Yes,2:59,3:08,,
Swimming,FS,Stimulus,SW,Yes,No,3:08,3:12,,
Swimming,FS,Stimulus,FSC,Yes,No,3:12,3:14,,
Swimming,FS,Stimulus,SW,Yes,No,3:14,3:19,,
Swimming,BS,Stimulus,SW,Yes,No,3:19,3:24,,
Sitting,BS,Stimulus,BSC,No,Yes,3:24,3:38,,
Swimming,BS,Stimulus,SW,Yes,No,3:38,3:42,,
Swimming,FS,Stimulus,SW,Yes,No,3:42,3:49,,
Swimming,FS,Stimulus,FSC,Yes,No,3:49,4:02,,
Swimming,FS,Stimulus,SW,Yes,No,4:02,4:08,,
Sitting,FS,Stimulus,SW,Yes,No,4:08,4:27,,
Swimming,FS,Stimulus,SW,Yes,No,4:27,4:35,,
Swimming,FS,Stimulus,FSC,Yes,No,4:35,4:43,,
Swimming,FS,Stimulus,SW,Yes,No,4:43,4:46,,
Swimming,FS,Stimulus,FSC,Yes,No,4:46,4:51,,
Swimming,FS,Stimulus,SW,Yes,No,4:51,4:53,,
Sitting,FS,Stimulus,SW,Yes,Yes,4:53,5:07,,
Swimming,FS,Stimulus,SW,Yes,No,5:07,5:13,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
