Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FC,Control,FNW,Yes,No,0:18,0:28,,
Swimming,FC,Control,FCC,Yes,No,0:28,0:33,,
Swimming,FC,Control,CW,Yes,Yes,0:33,0:36,,
Swimming,BC,Control,CW,Yes,Yes,0:36,0:39,,
Sitting,BC,Control,CW,Yes,Yes,0:39,0:41,,
Swimming,BC,Control,CW,Yes,No,0:41,0:43,,
Swimming,BC,Control,BNW,Yes,No,0:43,0:50,,
Swimming,BC,Control,BNW,Yes,Yes,0:50,1:00,,
Swimming,BC,Control,CW,No,No,1:00,1:03,,
Swimming,BC,Control,CW,Yes,No,1:03,1:05,,
Swimming,BC,Control,FNW,No,Yes,1:05,1:08,,
Swimming,FC,Control,FNW,No,No,1:08,1:10,,
Swimming,FC,Control,FNW,Yes,No,1:10,1:13,,
Swimming,FC,Control,SW,No,No,1:13,1:14,,
Swimming,FC,Control,FNW,Yes,No,1:14,1:16,,
Swimming,FC,Control,FNW,Yes,Yes,1:16,1:20,,
Swimming,FS,Stimulus,FNW,Yes,No,1:20,1:24,,
Swimming,FS,Stimulus,FNW,Yes,Yes,1:24,1:29,,
Swimming,FS,Stimulus,FNW,Yes,No,1:29,1:30,,
Swimming,FS,Stimulus,FNW,Yes,Yes,1:30,1:32,,
Swimming,FS,Stimulus,FNW,Yes,No,1:32,1:37,,
Swimming,FS,Stimulus,SW,No,No,1:37,1:38,,
Swimming,BS,Stimulus,BNW,No,No,1:38,1:39,,
Swimming,BS,Stimulus,BNW,Yes,No,1:39,1:43,,
Swimming,BS,Stimulus,BNW,Yes,Yes,1:43,1:48,,
Swimming,BC,Control,BNW,Yes,No,1:48,1:56,,
Swimming,BC,Control,BCC,Yes,Yes,1:56,1:59,,
Swimming,BC,Control,BNW,Yes,Yes,1:59,2:01,,
Swimming,BC,Control,BNW,Yes,No,2:01,2:12,,
Swimming,BS,Stimulus,BNW,Yes,No,2:12,2:14,,
Swimming,BS,Stimulus,BNW,Yes,Yes,2:14,2:17,,
Sitting,BS,Stimulus,BNW,Yes,Yes,2:17,2:32,,
Swimming,BS,Stimulus,BNW,Yes,No,2:32,2:34,,
Swimming,BS,Stimulus,SW,No,No,2:34,2:37,,
Swimming,BS,Stimulus,SW,Yes,No,2:37,2:40,,
Swimming,BS,Stimulus,SW,Yes,Yes,2:40,2:43,,
Swimming,BS,Stimulus,BNW,Yes,Yes,2:43,2:46,,
Swimming,BS,Stimulus,BNW,Yes,No,2:46,2:51,,
Swimming,BC,Control,BNW,Yes,Yes,2:51,2:59,,
Swimming,BC,Control,BNW,Yes,No,2:59,3:04,,
Swimming,BC,Control,BNW,Yes,Yes,3:04,3:10,,
Swimming,BC,Control,BNW,Yes,No,3:10,3:14,,
Swimming,BC,Control,BCC,Yes,No,3:14,3:17,,
Swimming,BC,Control,BNW,Yes,Yes,3:17,3:20,,
Swimming,BC,Control,CW,Yes,Yes,3:20,3:22,,
Sitting,BC,Control,CW,Yes,Yes,3:22,3:23,,
Swimming,BC,Control,FNW,No,No,3:23,3:24,,
Swimming,FC,Control,FNW,No,No,3:24,3:29,,
Swimming,FC,Control,FCC,Yes,No,3:29,3:31,,
Swimming,FC,Control,FNW,Yes,No,3:31,3:38,,
Swimming,FS,Stimulus,FNW,Yes,No,3:38,3:41,,
Swimming,FC,Control,FNW,Yes,No,3:41,3:46,,
Swimming,FC,Control,CW,Yes,No,3:46,3:49,,
Swimming,BC,Control,BNW,No,No,3:49,3:50,,
Swimming,BC,Control,BCC,Yes,No,3:50,3:53,,
Swimming,BC,Control,BCC,Yes,Yes,3:53,3:54,,
Swimming,BC,Control,BNW,Yes,Yes,3:54,3:57,,
Swimming,BC,Control,BNW,Yes,No,3:57,4:05,,
Swimming,BS,Stimulus,BNW,Yes,No,4:05,4:26,,
Swimming,BS,Stimulus,BNW,Yes,Yes,4:26,4:31,,
Swimming,BC,Control,BNW,Yes,Yes,4:31,4:32,,
Swimming,BC,Control,BNW,Yes,No,4:32,4:37,,
Swimming,BC,Control,BNW,Yes,Yes,4:37,4:43,,
Swimming,BC,Control,BNW,Yes,No,4:43,4:47,,
Swimming,BS,Stimulus,SW,No,No,4:47,4:49,,
Swimming,BS,Stimulus,BNW,No,Yes,4:49,4:53,,
Sitting,BS,Stimulus,BNW,Yes,Yes,4:53,5:14,,
Swimming,BS,Stimulus,BNW,Yes,No,5:14,5:16,,
Swimming,BC,Control,BNW,Yes,No,5:16,5:18,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
