Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FC,Control,FCC,Yes,No,0:17,0:19,,
Swimming,FC,Control,FNW,Yes,No,0:19,0:20,,
Swimming,FC,Control,FCC,Yes,No,0:20,0:25,,
Swimming,FC,Control,FNW,Yes,No,0:25,0:31,,
Swimming,FC,Control,FCC,Yes,No,0:31,0:34,,
Swimming,FC,Control,CW,Yes,No,0:34,0:37,,
Sitting,FC,Control,CW,Yes,No,0:37,0:41,,
Swimming,FC,Control,CW,Yes,No,0:41,0:45,,
Sitting,FC,Control,CW,Yes,No,0:45,0:46,,
Sitting,FC,Control,CW,Yes,Yes,0:46,1:19,,
Swimming,FC,Control,CW,Yes,No,1:19,1:23,,
Swimming,FC,Control,FNW,No,No,1:23,1:25,,
Swimming,FC,Control,FNW,Yes,No,1:25,1:26,,
Sitting,FC,Control,FNW,Yes,Yes,1:26,1:38,,
Swimming,FC,Control,FNW,Yes,No,1:38,1:44,,
Sitting,FC,Control,FNW,Yes,Yes,1:44,1:49,,
Swimming,FC,Control,FNW,Yes,No,1:49,1:53,,
Sitting,FC,Control,FNW,Yes,Yes,1:53,1:59,,
Swimming,FC,Control,FNW,Yes,No,1:59,2:04,,
Sitting,FC,Control,SW,No,Yes,2:04,2:06,,
Swimming,FS,Stimulus,SW,No,No,2:06,2:08,,
Swimming,FS,Stimulus,FNW,Yes,Yes,2:08,2:13,,
Sitting,FS,Stimulus,FNW,Yes,Yes,2:13,2:19,,
Swimming,FS,Stimulus,SW,No,No,2:19,2:22,,
Swimming,FS,Stimulus,FNW,Yes,No,2:22,2:25,,
Sitting,FS,Stimulus,FNW,Yes,Yes,2:25,2:28,,
Swimming,FC,Control,FNW,Yes,No,2:28,2:31,,
Swimming,FC,Control,FNW,Yes,Yes,2:31,2:36,,
Swimming,FC,Control,FNW,Yes,No,2:36,2:40,,
Swimming,FS,Stimulus,SW,No,No,2:40,2:44,,
Swimming,BS,Stimulus,BNW,No,Yes,2:44,2:49,,
Swimming,BS,Stimulus,BNW,Yes,No,2:49,2:56,,
Swimming,BS,Stimulus,BNW,Yes,Yes,2:56,2:59,,
Swimming,BS,Stimulus,CW,No,No,2:59,3:01,,
Swimming,BC,Control,BNW,Yes,No,3:01,3:03,,
Swimming,BC,Control,CW,No,Yes,3:03,3:05,,
Swimming,BC,Control,CW,No,No,3:05,3:07,,
Swimming,BC,Control,BNW,Yes,No,3:07,3:09,,
Swimming,BC,Control,BNW,Yes,Yes,3:09,3:15,,
Sitting,BC,Control,BNW,Yes,Yes,3:15,3:23,,
Swimming,BC,Control,BNW,Yes,No,3:23,3:33,,
Swimming,BC,Control,BNW,Yes,Yes,3:33,3:38,,
Swimming,BC,Control,BNW,Yes,No,3:38,3:40,,
Swimming,BC,Control,BNW,Yes,Yes,3:40,3:43,,
Swimming,BC,Control,BNW,Yes,No,3:43,3:47,,
Swimming,BS,Stimulus,BNW,Yes,No,3:47,3:48,,
Swimming,BS,Stimulus,BNW,Yes,Yes,3:48,3:51,,
Swimming,BS,Stimulus,BNW,Yes,No,3:51,3:54,,
Swimming,BS,Stimulus,BNW,Yes,Yes,3:54,3:55,,
Swimming,BS,Stimulus,BNW,Yes,No,3:55,3:58,,
Swimming,BS,Stimulus,BNW,Yes,Yes,3:58,4:03,,
Swimming,BC,Control,CW,No,No,4:03,4:06,,
Sitting,BC,Control,CW,No,Yes,4:06,4:08,,
Swimming,BC,Control,CW,No,Yes,4:08,4:12,,
Sitting,BC,Control,CW,Yes,Yes,4:12,4:15,,
Swimming,BC,Control,BCC,Yes,No,4:15,4:18,,
Swimming,BC,Control,CW,Yes,No,4:18,4:20,,
Swimming,BC,Control,CW,Yes,Yes,4:20,4:22,,
Sitting,BC,Control,CW,Yes,Yes,4:22,4:33,,
Swimming,BC,Control,CW,Yes,No,4:33,4:37,,
Swimming,BC,Control,CW,Yes,Yes,4:37,4:42,,
Sitting,FC,Control,CW,Yes,Yes,4:42,4:47,,
Swimming,FC,Control,CW,Yes,Yes,4:47,4:52,,
Swimming,FC,Control,CW,Yes,No,4:52,4:59,,
Swimming,BC,Control,CW,Yes,No,4:59,5:01,,
Sitting,BC,Control,CW,Yes,Yes,5:01,5:10,,
Swimming,BC,Control,CW,Yes,No,5:10,5:12,,
Swimming,FC,Control,CW,Yes,No,5:12,5:13,,
Swimming,FC,Control,FCC,Yes,No,5:13,5:15,,
Swimming,FC,Control,FNW,Yes,No,5:15,5:17,,
