Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FS,Stimulus,FSC,Yes,No,0:20,0:21,,
Swimming,FS,Stimulus,SW,Yes,No,0:21,0:24,,
Swimming,FS,Stimulus,FSC,Yes,No,0:24,0:33,,
Swimming,FS,Stimulus,SW,Yes,No,0:33,0:35,,
Swimming,FS,Stimulus,FSC,Yes,No,0:35,0:51,,
Swimming,FS,Stimulus,SW,Yes,No,0:51,0:53,,
Swimming,FS,Stimulus,FSC,Yes,No,0:53,0:54,,
Swimming,FS,Stimulus,SW,Yes,Yes,0:54,0:55,,
Sitting,FS,Stimulus,SW,Yes,Yes,0:55,0:56,,
Swimming,FS,Stimulus,FSC,Yes,No,0:56,0:58,,
Swimming,FS,Stimulus,SW,Yes,No,0:58,1:02,,
Swimming,FS,Stimulus,FSC,Yes,No,1:02,1:05,,
Swimming,FS,Stimulus,SW,Yes,No,1:05,1:10,,
Swimming,FS,Stimulus,FSC,Yes,No,1:10,1:22,,
Swimming,FS,Stimulus,SW,Yes,No,1:22,1:24,,
Sitting,FS,Stimulus,SW,Yes,No,1:24,1:28,,
Swimming,FS,Stimulus,BSC,No,No,1:28,1:31,,
Sitting,FS,Stimulus,BNW,No,No,1:31,1:36,,
Sitting,FS,Stimulus,BNW,No,Yes,1:36,1:43,,
Swimming,FS,Stimulus,BSC,No,No,1:43,1:44,,
Swimming,FS,Stimulus,SW,Yes,No,1:44,1:46,,
Swimming,FS,Stimulus,FSC,Yes,No,1:46,2:01,,
Swimming,FS,Stimulus,SW,Yes,No,2:01,2:04,,
Sitting,FS,Stimulus,SW,Yes,No,2:04,2:06,,
Swimming,FS,Stimulus,BSC,No,No,2:06,2:09,,
Swimming,FS,Stimulus,SW,Yes,No,2:09,2:12,,
Swimming,FS,Stimulus,FSC,Yes,No,2:12,2:23,,
Swimming,FS,Stimulus,FNW,Yes,No,2:23,2:26,,
Sitting,FS,Stimulus,FNW,Yes,Yes,2:26,2:31,,
Swimming,FS,Stimulus,FSC,Yes,No,2:31,2:46,,
Swimming,FS,Stimulus,FNW,Yes,Yes,2:46,2:48,,
Sitting,FS,Stimulus,FNW,Yes,Yes,2:48,2:53,,
