Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FS,Stimulus,FSC,Yes,No,0:20,0:29,,
Swimming,FS,Stimulus,FNW,Yes,No,0:29,0:31,,
Swimming,FS,Stimulus,FSC,Yes,No,0:31,0:35,,
Swimming,FS,Stimulus,FNW,Yes,No,0:35,0:38,,
Swimming,FS,Stimulus,FSC,Yes,No,0:38,0:40,,
Swimming,FS,Stimulus,FNW,Yes,No,0:40,0:42,,
Swimming,FS,Stimulus,FSC,Yes,No,0:42,0:45,,
Swimming,FS,Stimulus,FNW,Yes,No,0:45,0:47,,
Swimming,FS,Stimulus,FNW,Yes,No,0:47,0:49,,
Sitting,FS,Stimulus,FSC,Yes,Yes,0:49,1:37,,
Swimming,FS,Stimulus,FSC,Yes,No,1:37,1:44,,
Swimming,FS,Stimulus,FNW,Yes,No,1:44,1:57,,
Swimming,FC,Control,FNW,Yes,No,1:57,2:03,,
Swimming,FC,Control,FCC,Yes,No,2:03,2:14,,
Swimming,FC,Control,FNW,Yes,Yes,2:14,2:15,,
Swimming,FC,Control,FNW,Yes,No,2:15,2:17,,
Swimming,FC,Control,FCC,Yes,No,2:17,2:20,,
Swimming,FC,Control,FNW,Yes,No,2:20,2:25,,
Swimming,FC,Control,FCC,Yes,No,2:25,2:36,,
Swimming,FC,Control,FNW,Yes,No,2:36,2:45,,
Swimming,FS,Stimulus,FNW,Yes,No,2:45,3:05,,
Swimming,FS,Stimulus,FSC,Yes,No,3:05,3:10,,
Swimming,FS,Stimulus,FNW,Yes,No,3:10,3:17,,
Swimming,FS,Stimulus,FSC,Yes,No,3:17,3:28,,
Swimming,FS,Stimulus,SW,Yes,No,3:28,3:43,,
Swimming,BS,Stimulus,SW,Yes,No,3:43,3:45,,
Sitting,BS,Stimulus,BNW,No,No,3:45,3:49,,
Swimming,BS,Stimulus,BNW,No,No,3:49,3:51,,
Swimming,BS,Stimulus,BSC,Yes,No,3:51,3:55,,
Sitting,BS,Stimulus,BSC,Yes,Yes,3:55,4:49,,
Swimming,BS,Stimulus,SW,Yes,No,4:49,4:52,,
Swimming,FS,Stimulus,SW,Yes,No,4:52,4:54,,
Swimming,FS,Stimulus,FSC,Yes,No,4:54,4:56,,
Swimming,FS,Stimulus,FNW,Yes,No,4:56,5:05,,
Swimming,FC,Control,FNW,Yes,No,5:05,5:08,,
Sitting,FC,Control,CW,No,No,5:08,5:12,,
Swimming,FC,Control,CW,No,No,5:12,5:18,,
Swimming,FC,Control,CW,Yes,No,5:18,5:20,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
