Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FS,Stimulus,FNW,Yes,Yes,0:21,0:25,,
Swimming,FC,Control,FNW,Yes,Yes,0:25,0:30,,
Swimming,FC,Control,FCC,Yes,Yes,0:30,0:36,,
Swimming,FC,Control,FNW,Yes,Yes,0:36,0:39,,
Swimming,FC,Control,FNW,Yes,No,0:39,0:41,,
Swimming,FC,Control,FNW,Yes,Yes,0:41,0:44,,
Swimming,FC,Control,FCC,Yes,Yes,0:44,0:46,,
Swimming,FC,Control,FNW,Yes,Yes,0:46,0:47,,
Swimming,FC,Control,CW,Yes,Yes,0:47,0:49,,
Swimming,FC,Control,BNW,No,Yes,0:49,0:51,,
Swimming,BC,Control,CW,Yes,Yes,0:51,0:55,,
Swimming,FC,Control,CW,Yes,Yes,0:55,0:58,,
Swimming,FC,Control,FCC,Yes,Yes,0:58,1:02,,
Swimming,FC,Control,FNW,Yes,Yes,1:02,1:04,,
Swimming,FC,Control,FCC,Yes,Yes,1:04,1:06,,
Swimming,FC,Control,FNW,Yes,Yes,1:06,1:13,,
Sitting,FC,Control,FNW,Yes,Yes,1:13,1:23,,
Swimming,FC,Control,FNW,Yes,Yes,1:23,1:29,,
Swimming,FC,Control,FCC,Yes,Yes,1:29,1:30,,
Swimming,FC,Control,FNW,Yes,Yes,1:30,1:31,,
Swimming,FC,Control,FCC,Yes,Yes,1:31,1:33,,
Swimming,FC,Control,FNW,Yes,No,1:33,1:34,,
Swimming,FC,Control,FNW,Yes,Yes,1:34,1:38,,
Sitting,FC,Control,FNW,Yes,Yes,1:38,1:42,,
Swimming,FC,Control,FNW,Yes,Yes,1:42,1:44,,
Swimming,FC,Control,FNW,Yes,No,1:44,1:45,,
Swimming,FC,Control,FCC,No,Yes,1:45,1:48,,
Swimming,FC,Control,CW,Yes,Yes,1:48,1:51,,
Swimming,FC,Control,FCC,Yes,Yes,1:51,1:52,,
Swimming,FC,Control,CW,Yes,Yes,1:52,1:57,,
Swimming,FC,Control,FCC,Yes,Yes,1:57,1:59,,
Swimming,FC,Control,FNW,Yes,Yes,1:59,2:05,,
Swimming,FC,Control,FNW,Yes,No,2:05,2:06,,
Swimming,FC,Control,FNW,Yes,Yes,2:06,2:32,,
Swimming,FC,Control,CW,Yes,Yes,2:32,2:34,,
Swimming,BC,Control,CW,Yes,Yes,2:34,2:37,,
Swimming,BC,Control,BCC,Yes,Yes,2:37,2:39,,
Swimming,BC,Control,BNW,Yes,Yes,2:39,2:41,,
Swimming,BC,Control,BNW,Yes,No,2:41,2:42,,
Swimming,BC,Control,BCC,Yes,Yes,2:42,2:45,,
Swimming,BC,Control,BNW,Yes,Yes,2:45,2:51,,
Swimming,BC,Control,BCC,Yes,Yes,2:51,2:55,,
Swimming,BC,Control,BNW,Yes,Yes,2:55,2:58,,
Swimming,BS,Stimulus,BNW,Yes,Yes,2:58,3:00,,
Sitting,BS,Stimulus,BNW,Yes,Yes,3:00,3:03,,
Swimming,BS,Stimulus,BNW,Yes,Yes,3:03,3:09,,
Swimming,BS,Stimulus,BNW,Yes,No,3:09,3:11,,
Swimming,BC,Control,BNW,Yes,Yes,3:11,3:14,,
Swimming,BC,Control,BCC,Yes,Yes,3:14,3:18,,
Swimming,BC,Control,BNW,Yes,Yes,3:18,3:23,,
Swimming,BC,Control,BNW,Yes,No,3:23,3:26,,
Swimming,BS,Stimulus,BNW,Yes,No,3:26,3:28,,
Swimming,BS,Stimulus,BNW,Yes,Yes,3:28,3:31,,
Swimming,BC,Control,BNW,Yes,Yes,3:31,3:35,,
Swimming,BC,Control,BCC,Yes,No,3:35,3:43,,
Swimming,BC,Control,BNW,Yes,Yes,3:43,3:46,,
Swimming,BC,Control,BCC,Yes,No,3:46,3:47,,
Swimming,BC,Control,BCC,Yes,Yes,3:47,3:49,,
Swimming,BC,Control,BNW,Yes,Yes,3:49,3:55,,
Swimming,BS,Stimulus,BNW,Yes,Yes,3:55,4:02,,
Swimming,BS,Stimulus,BNW,Yes,No,4:02,4:03,,
Swimming,BS,Stimulus,BSC,No,Yes,4:03,4:04,,
Swimming,BS,Stimulus,BNW,Yes,Yes,4:04,4:08,,
Swimming,BC,Control,BNW,Yes,Yes,4:08,4:10,,
Swimming,BC,Control,BCC,Yes,Yes,4:10,4:16,,
Swimming,BC,Control,CW,Yes,Yes,4:16,4:20,,
Swimming,FC,Control,CW,Yes,Yes,4:20,4:26,,
Swimming,FC,Control,FCC,Yes,Yes,4:26,4:34,,
Swimming,FC,Control,FNW,Yes,Yes,4:34,4:42,,
Swimming,FC,Control,FNW,Yes,No,4:42,4:44,,
Swimming,FC,Control,CW,Yes,Yes,4:44,4:50,,
Swimming,FC,Control,FCC,Yes,Yes,4:50,4:55,,
Swimming,FC,Control,FNW,Yes,Yes,4:55,5:08,,
Sitting,FC,Control,FNW,No,Yes,5:08,5:18,,
Swimming,FC,Control,FNW,No,Yes,5:18,5:21,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
