Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FC,Control,FNW,Yes,Yes,0:14,0:19,,
Sitting,FS,Stimulus,FNW,Yes,Yes,0:19,0:23,,
Swimming,FS,Stimulus,FNW,Yes,Yes,0:23,0:31,,
Swimming,FS,Stimulus,FSC,Yes,Yes,0:31,0:33,,
Sitting,FS,Stimulus,FNW,Yes,Yes,0:33,0:34,,
Swimming,FS,Stimulus,FSC,Yes,Yes,0:34,0:35,,
Swimming,FS,Stimulus,FNW,Yes,Yes,0:35,0:40,,
Swimming,FS,Stimulus,SW,Yes,Yes,0:40,0:43,,
Sitting,FS,Stimulus,BSC,No,Yes,0:43,0:55,,
Swimming,FS,Stimulus,SW,Yes,Yes,0:55,0:58,,
Swimming,FS,Stimulus,FSC,Yes,Yes,0:58,1:06,,
Swimming,FS,Stimulus,SW,Yes,Yes,1:06,1:09,,
Swimming,BS,Stimulus,SW,Yes,Yes,1:09,1:10,,
Swimming,BS,Stimulus,BSC,Yes,Yes,1:10,1:13,,
Swimming,BS,Stimulus,BNW,Yes,Yes,1:13,1:20,,
Swimming,BC,Control,BNW,Yes,Yes,1:20,1:22,,
Swimming,BC,Control,BNW,Yes,No,1:22,1:26,,
Swimming,BS,Stimulus,BNW,Yes,Yes,1:26,1:30,,
Swimming,BS,Stimulus,BSC,Yes,Yes,1:30,1:35,,
Swimming,BS,Stimulus,BNW,Yes,Yes,1:35,1:39,,
Swimming,BC,Control,BNW,Yes,Yes,1:39,1:46,,
Swimming,BC,Control,BNW,Yes,No,1:46,1:47,,
Swimming,BC,Control,BNW,Yes,Yes,1:47,1:49,,
Swimming,BS,Stimulus,BNW,Yes,Yes,1:49,1:51,,
Swimming,BS,Stimulus,BSC,Yes,Yes,1:51,1:55,,
Swimming,BS,Stimulus,BNW,Yes,Yes,1:55,1:59,,
Swimming,BC,Control,BNW,Yes,Yes,1:59,2:01,,
Swimming,BC,Control,BNW,Yes,No,2:01,2:07,,
Swimming,BC,Control,CW,Yes,No,2:07,2:08,,
Swimming,FC,Control,CW,Yes,No,2:08,2:09,,
Sitting,FC,Control,FNW,Yes,Yes,2:09,2:13,,
Swimming,FC,Control,FCC,Yes,Yes,2:13,2:14,,
Swimming,FC,Control,CW,Yes,Yes,2:14,2:16,,
Swimming,BC,Control,BNW,No,Yes,2:16,2:18,,
Swimming,BC,Control,BNW,Yes,Yes,2:18,2:21,,
Swimming,BS,Stimulus,BNW,Yes,Yes,2:21,2:26,,
Swimming,BS,Stimulus,SW,Yes,Yes,2:26,2:27,,
Swimming,BS,Stimulus,BSC,Yes,Yes,2:27,2:30,,
Swimming,BS,Stimulus,BNW,Yes,Yes,2:30,2:36,,
Swimming,BS,Stimulus,BSC,Yes,Yes,2:36,2:38,,
Swimming,BS,Stimulus,BNW,Yes,Yes,2:38,2:41,,
Swimming,BS,Stimulus,BNW,Yes,No,2:41,2:44,,
Swimming,BC,Control,BNW,Yes,Yes,2:44,2:51,,
Sitting,BC,Control,BNW,Yes,Yes,2:51,2:56,,
Swimming,BC,Control,CW,Yes,Yes,2:56,2:58,,
Swimming,FC,Control,FNW,No,Yes,2:58,2:59,,
Swimming,FC,Control,FNW,Yes,No,2:59,3:04,,
Swimming,FS,Stimulus,FNW,Yes,No,3:04,3:07,,
Swimming,FS,Stimulus,FNW,Yes,Yes,3:07,3:09,,
Swimming,FS,Stimulus,FSC,Yes,Yes,3:09,3:10,,
Swimming,FS,Stimulus,FNW,Yes,Yes,3:10,3:14,,
Sitting,FC,Control,CW,No,Yes,3:14,3:49,,
Swimming,FC,Control,CW,No,Yes,3:49,3:50,,
Swimming,FS,Stimulus,SW,No,No,3:50,3:52,,
Swimming,FS,Stimulus,SW,No,Yes,3:52,3:55,,
Swimming,FS,Stimulus,BNW,No,Yes,3:55,3:56,,
Swimming,BS,Stimulus,BNW,No,Yes,3:56,3:57,,
Swimming,BS,Stimulus,BSC,Yes,Yes,3:57,4:01,,
Swimming,BS,Stimulus,BNW,Yes,Yes,4:01,4:02,,
Swimming,BS,Stimulus,BSC,Yes,Yes,4:02,4:04,,
Swimming,BS,Stimulus,SW,Yes,Yes,4:04,4:12,,
Swimming,FS,Stimulus,SW,Yes,Yes,4:12,4:16,,
Swimming,FS,Stimulus,FSC,Yes,Yes,4:16,4:30,,
Swimming,FS,Stimulus,FNW,Yes,Yes,4:30,4:35,,
Swimming,FC,Control,FNW,Yes,Yes,4:35,4:37,,
Swimming,FC,Control,FNW,Yes,No,4:37,4:38,,
Swimming,FC,Control,FNW,Yes,Yes,4:38,4:44,,
Swimming,FS,Stimulus,FNW,Yes,Yes,4:44,4:45,,
Swimming,FS,Stimulus,FNW,Yes,No,4:45,4:46,,
Swimming,FS,Stimulus,FSC,Yes,Yes,4:46,4:49,,
Swimming,FS,Stimulus,FNW,Yes,Yes,4:49,4:51,,
Swimming,FS,Stimulus,FSC,Yes,Yes,4:51,5:14,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
