Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FC,Control,CW,No,No,0:05,0:06,,
Swimming,FC,Control,CW,Yes,No,0:06,0:08,,
Swimming,BC,Control,CW,Yes,No,0:08,0:14,,
Sitting,BC,Control,BCC,No,No,0:14,1:13,,
Swimming,BC,Control,BNW,No,No,1:13,1:14,,
Swimming,BC,Control,BCC,Yes,No,1:14,1:18,,
Sitting,BC,Control,BCC,Yes,No,1:18,1:21,,
Swimming,BC,Control,CW,Yes,No,1:21,1:24,,
Swimming,BC,Control,BCC,Yes,No,1:24,1:55,,
Swimming,BC,Control,BNW,Yes,No,1:55,1:59,,
Swimming,BC,Control,BCC,Yes,No,1:59,2:07,,
Sitting,BC,Control,CW,Yes,Yes,2:07,2:12,,
Swimming,BC,Control,BCC,Yes,No,2:12,2:28,,
Swimming,BC,Control,CW,Yes,No,2:28,2:30,,
Swimming,BC,Control,BCC,Yes,No,2:30,2:32,,
Swimming,BC,Control,CW,Yes,No,2:32,2:34,,
Swimming,BC,Control,BCC,Yes,No,2:34,3:14,,
Sitting,BC,Control,BCC,Yes,Yes,3:14,3:42,,
Swimming,BC,Control,BCC,Yes,No,3:42,3:46,,
Swimming,BC,Control,CW,Yes,No,3:46,3:48,,
Swimming,BC,Control,BCC,Yes,No,3:48,5:01,,
Sitting,BC,Control,BCC,Yes,No,5:01,5:05,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
