Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FC,Control,FNW,Yes,No,0:16,0:20,,
Sitting,FC,Control,FNW,Yes,Yes,0:20,0:23,,
Swimming,FC,Control,FNW,Yes,No,0:23,0:25,,
Swimming,FC,Control,FCC,Yes,No,0:25,0:31,,
Swimming,FC,Control,FNW,Yes,No,0:31,0:37,,
Swimming,FC,Control,SW,No,No,0:37,0:39,,
Swimming,FS,Stimulus,SW,No,No,0:39,0:43,,
Swimming,FS,Stimulus,FSC,No,No,0:43,0:45,,
Swimming,FS,Stimulus,FNW,Yes,No,0:45,0:46,,
Swimming,FS,Stimulus,FSC,Yes,No,0:46,0:48,,
Swimming,FS,Stimulus,FNW,Yes,No,0:48,0:51,,
Swimming,FS,Stimulus,FSC,Yes,No,0:51,0:52,,
Swimming,FS,Stimulus,FNW,Yes,No,0:52,0:55,,
Sitting,FS,Stimulus,FNW,Yes,Yes,0:55,1:00,,
Swimming,FS,Stimulus,FNW,Yes,No,1:00,1:03,,
Swimming,FS,Stimulus,FSC,Yes,No,1:03,1:05,,
Swimming,FS,Stimulus,FNW,Yes,No,1:05,1:08,,
Swimming,FS,Stimulus,FSC,Yes,No,1:08,1:12,,
Swimming,FS,Stimulus,SW,Yes,No,1:12,1:13,,
Swimming,FS,Stimulus,FSC,Yes,No,1:13,1:15,,
Swimming,FS,Stimulus,FNW,Yes,Yes,1:15,1:18,,
Sitting,FS,Stimulus,FNW,Yes,Yes,1:18,1:22,,
Swimming,FS,Stimulus,FNW,Yes,No,1:22,1:36,,
Swimming,FS,Stimulus,FNW,Yes,Yes,1:36,1:37,,
Sitting,FS,Stimulus,FNW,Yes,Yes,1:37,1:41,,
Swimming,FS,Stimulus,FNW,Yes,No,1:41,1:48,,
Sitting,FS,Stimulus,FNW,Yes,Yes,1:48,2:09,,
Swimming,FS,Stimulus,FNW,Yes,No,2:09,2:10,,
Swimming,FC,Control,CW,No,No,2:10,2:16,,
Swimming,FC,Control,FNW,Yes,No,2:16,2:20,,
Swimming,FC,Control,FCC,Yes,No,2:20,2:30,,
Swimming,FC,Control,FNW,Yes,No,2:30,2:40,,
Swimming,FS,Stimulus,FNW,Yes,No,2:40,2:42,,
Sitting,FS,Stimulus,FNW,Yes,Yes,2:42,3:11,,
Swimming,FS,Stimulus,FNW,Yes,No,3:11,3:13,,
Swimming,FC,Control,FNW,Yes,No,3:13,3:17,,
Swimming,FC,Control,CW,No,No,3:17,3:19,,
Swimming,FC,Control,FNW,Yes,No,3:19,3:31,,
Sitting,FC,Control,FNW,Yes,Yes,3:31,3:38,,
Swimming,FC,Control,FNW,Yes,No,3:38,3:42,,
Swimming,FS,Stimulus,FNW,Yes,No,3:42,3:45,,
Sitting,FS,Stimulus,FNW,Yes,Yes,3:45,3:49,,
Swimming,FS,Stimulus,FNW,Yes,No,3:49,3:57,,
Sitting,FS,Stimulus,FNW,Yes,Yes,3:57,3:59,,
Swimming,FS,Stimulus,FNW,Yes,No,3:59,4:11,,
Swimming,FS,Stimulus,FNW,Yes,Yes,4:11,4:12,,
Swimming,FS,Stimulus,FNW,Yes,No,4:12,4:18,,
Swimming,FC,Control,FNW,Yes,No,4:18,4:21,,
Sitting,FC,Control,FNW,Yes,Yes,4:21,4:47,,
Swimming,FC,Control,FNW,Yes,No,4:47,4:48,,
Swimming,FC,Control,CW,No,No,4:48,4:50,,
Swimming,FC,Control,FCC,Yes,No,4:50,4:57,,
Swimming,FC,Control,FNW,Yes,No,4:57,5:04,,
Swimming,FC,Control,FNW,Yes,Yes,5:04,5:05,,
Sitting,FC,Control,FNW,Yes,Yes,5:05,5:11,,
Swimming,FC,Control,FNW,Yes,No,5:11,5:15,,
Swimming,FC,Control,FCC,Yes,No,5:15,5:16,,
