Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,BC,Control,FNW,No,No,0:12,0:14,,
Swimming,BC,Control,FNW,No,No,0:14,0:16,,
Swimming,FC,Control,FNW,No,No,0:16,0:17,,
Sitting,FC,Control,FNW,No,No,0:17,0:19,,
Swimming,FC,Control,FNW,No,No,0:19,0:20,,
Sitting,FC,Control,FNW,No,No,0:20,0:22,,
Swimming,FC,Control,FNW,No,No,0:22,0:25,,
Sitting,FC,Control,FNW,No,No,0:25,0:30,,
Swimming,FC,Control,FNW,No,No,0:30,0:32,,
Sitting,FC,Control,FNW,Yes,No,0:32,0:50,,
Swimming,FC,Control,FNW,Yes,No,0:50,0:52,,
Sitting,FC,Control,FNW,Yes,No,0:52,0:53,,
Swimming,FC,Control,FCC,Yes,No,0:53,0:56,,
Swimming,FC,Control,CW,Yes,No,0:56,0:58,,
Swimming,BC,Control,BNW,No,No,0:58,1:02,,
Swimming,BC,Control,BCC,Yes,No,1:02,1:04,,
Sitting,BC,Control,BCC,Yes,Yes,1:04,1:13,,
Swimming,BC,Control,BCC,Yes,No,1:13,1:15,,
Swimming,BC,Control,BNW,Yes,No,1:15,1:16,,
Swimming,BC,Control,BCC,Yes,No,1:16,1:28,,
Swimming,BC,Control,BNW,Yes,No,1:28,1:31,,
Swimming,BC,Control,BCC,Yes,No,1:31,1:45,,
Sitting,BC,Control,BNW,Yes,Yes,1:45,1:51,,
Swimming,BC,Control,BCC,Yes,No,1:51,1:52,,
Swimming,BC,Control,CW,Yes,No,1:52,1:53,,
Swimming,FC,Control,FNW,No,No,1:53,1:54,,
Swimming,FC,Control,FNW,Yes,No,1:54,1:59,,
Swimming,FC,Control,FCC,Yes,No,1:59,2:00,,
Swimming,FC,Control,FNW,Yes,No,2:00,2:13,,
Swimming,FC,Control,FNW,Yes,Yes,2:13,2:14,,
Swimming,FC,Control,FCC,Yes,No,2:14,2:15,,
Swimming,FC,Control,FNW,Yes,No,2:15,2:20,,
Swimming,FC,Control,FCC,Yes,No,2:20,2:22,,
Swimming,FC,Control,FNW,Yes,No,2:22,2:25,,
Swimming,FC,Control,FCC,Yes,No,2:25,2:27,,
Swimming,FC,Control,FNW,Yes,No,2:27,2:31,,
Sitting,FC,Control,FNW,Yes,Yes,2:31,2:43,,
Swimming,FC,Control,FNW,Yes,No,2:43,2:46,,
Swimming,FS,Stimulus,FNW,Yes,No,2:46,2:56,,
Swimming,FS,Stimulus,FSC,Yes,No,2:56,3:06,,
Sitting,FS,Stimulus,FSC,Yes,Yes,3:06,3:07,,
Swimming,FS,Stimulus,FSC,Yes,No,3:07,3:28,,
Swimming,FS,Stimulus,FSC,Yes,Yes,3:28,3:31,,
Swimming,FS,Stimulus,FSC,Yes,No,3:31,3:40,,
Swimming,FS,Stimulus,FNW,Yes,Yes,3:40,3:41,,
Swimming,FS,Stimulus,FNW,No,No,3:41,3:46,,
Sitting,FS,Stimulus,FNW,No,No,3:46,3:51,,
Swimming,FS,Stimulus,FNW,No,No,3:51,3:52,,
Swimming,FS,Stimulus,FNW,Yes,No,3:52,3:54,,
Swimming,FS,Stimulus,FSC,Yes,No,3:54,5:12,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
