Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FS,Stimulus,FNW,Yes,No,0:18,0:19,,
Swimming,FS,Stimulus,FSC,Yes,No,0:19,0:28,,
Swimming,FS,Stimulus,FNW,Yes,No,0:28,0:34,,
Swimming,FS,Stimulus,CW,No,No,0:34,0:37,,
Swimming,FC,Control,CW,No,No,0:37,0:39,,
Swimming,FC,Control,FCC,Yes,No,0:39,1:01,,
Swimming,FC,Control,FNW,Yes,No,1:01,1:03,,
Sitting,FC,Control,FNW,Yes,No,1:03,1:05,,
Swimming,FC,Control,SW,No,No,1:05,1:08,,
Swimming,FS,Stimulus,SW,No,No,1:08,1:11,,
Swimming,FS,Stimulus,FSC,Yes,No,1:11,1:19,,
Swimming,FS,Stimulus,SW,Yes,No,1:19,1:20,,
Sitting,FS,Stimulus,SW,Yes,No,1:20,1:21,,
Swimming,FS,Stimulus,SW,Yes,No,1:21,1:22,,
Swimming,FS,Stimulus,FSC,Yes,No,1:22,1:28,,
Sitting,FS,Stimulus,SW,Yes,No,1:28,1:30,,
Swimming,FS,Stimulus,FSC,Yes,No,1:30,1:32,,
Swimming,FS,Stimulus,SW,Yes,No,1:32,1:34,,
Swimming,FS,Stimulus,FSC,Yes,No,1:34,1:41,,
Swimming,FS,Stimulus,SW,Yes,No,1:41,1:43,,
Sitting,FS,Stimulus,SW,Yes,No,1:43,1:44,,
Swimming,FS,Stimulus,BNW,No,No,1:44,1:49,,
Sitting,FS,Stimulus,BNW,No,No,1:49,1:54,,
Swimming,FS,Stimulus,BNW,No,No,1:54,2:01,,
Swimming,FS,Stimulus,SW,Yes,No,2:01,2:05,,
Swimming,FS,Stimulus,FSC,Yes,No,2:05,2:09,,
Swimming,FS,Stimulus,FNW,Yes,No,2:09,2:23,,
Swimming,FC,Control,FNW,Yes,No,2:23,2:32,,
Swimming,FC,Control,FCC,Yes,No,2:32,2:34,,
Sitting,FC,Control,FCC,Yes,No,2:34,2:37,,
Swimming,FC,Control,FNW,Yes,No,2:37,2:39,,
Sitting,FC,Control,FNW,Yes,Yes,2:39,2:43,,
Swimming,FC,Control,FNW,Yes,No,2:43,2:46,,
Swimming,FC,Control,FCC,Yes,No,2:46,2:54,,
Swimming,FC,Control,CW,Yes,No,2:54,3:06,,
Sitting,FC,Control,CW,Yes,No,3:06,3:08,,
Swimming,FC,Control,CW,Yes,No,3:08,3:11,,
Swimming,BC,Control,CW,Yes,No,3:11,3:13,,
Sitting,BC,Control,BCC,No,No,3:13,3:15,,
Swimming,BC,Control,BNW,No,No,3:15,3:16,,
Swimming,BC,Control,BCC,Yes,No,3:16,3:18,,
Swimming,BC,Control,BNW,Yes,No,3:18,3:22,,
Swimming,BC,Control,BCC,Yes,No,3:22,3:25,,
Sitting,BC,Control,BCC,Yes,No,3:25,3:33,,
Swimming,BC,Control,BCC,Yes,No,3:33,3:34,,
Swimming,BC,Control,BNW,Yes,No,3:34,3:48,,
Swimming,BS,Stimulus,BNW,Yes,No,3:48,3:56,,
Swimming,BS,Stimulus,BSC,Yes,No,3:56,4:01,,
Swimming,BS,Stimulus,SW,Yes,No,4:01,4:05,,
Swimming,FS,Stimulus,SW,Yes,No,4:05,4:06,,
Swimming,FS,Stimulus,FSC,Yes,No,4:06,4:11,,
Swimming,FS,Stimulus,FNW,Yes,No,4:11,4:19,,
Swimming,FS,Stimulus,FNW,Yes,Yes,4:19,4:20,,
Swimming,FS,Stimulus,FNW,Yes,No,4:20,4:22,,
Swimming,FC,Control,FNW,Yes,No,4:22,4:23,,
Sitting,FC,Control,FNW,Yes,No,4:23,4:26,,
Swimming,FC,Control,FNW,Yes,No,4:26,4:32,,
Swimming,FC,Control,FCC,Yes,No,4:32,4:43,,
Swimming,FC,Control,FNW,Yes,No,4:43,4:45,,
Swimming,FC,Control,FCC,Yes,No,4:45,4:49,,
Sitting,FC,Control,FNW,Yes,No,4:49,4:52,,
Sitting,FC,Control,FNW,Yes,Yes,4:52,4:56,,
Swimming,FC,Control,FNW,Yes,No,4:56,4:58,,
Swimming,FC,Control,FCC,Yes,No,4:58,5:07,,
Swimming,FC,Control,FNW,Yes,No,5:07,5:11,,
Swimming,FC,Control,FCC,Yes,No,5:11,5:13,,
Swimming,FC,Control,FNW,Yes,No,5:13,5:16,,
Swimming,FC,Control,FCC,Yes,No,5:16,5:18,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
