Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FC,Control,FCC,No,No,0:17,0:18,,
Swimming,FC,Control,FCC,Yes,No,0:18,0:20,,
Swimming,FC,Control,FNW,Yes,No,0:20,0:24,,
Swimming,FC,Control,FCC,Yes,No,0:24,0:33,,
Swimming,FC,Control,FNW,Yes,No,0:33,0:36,,
Swimming,FC,Control,FCC,Yes,No,0:36,0:47,,
Sitting,FC,Control,FCC,Yes,No,0:47,0:49,,
Swimming,FC,Control,FCC,Yes,No,0:49,0:53,,
Swimming,FC,Control,FNW,Yes,No,0:53,0:57,,
Swimming,FC,Control,FCC,Yes,No,0:57,1:10,,
Swimming,FC,Control,FNW,Yes,No,1:10,1:13,,
Swimming,FC,Control,FCC,Yes,No,1:13,1:22,,
Sitting,FC,Control,FCC,Yes,No,1:22,1:24,,
Swimming,FC,Control,FCC,Yes,No,1:24,1:34,,
Swimming,FC,Control,CW,Yes,No,1:34,1:35,,
Swimming,FC,Control,FCC,Yes,No,1:35,1:37,,
Swimming,FC,Control,CW,Yes,No,1:37,1:41,,
Swimming,FC,Control,FCC,Yes,No,1:41,1:43,,
Sitting,FC,Control,CW,Yes,No,1:43,1:54,,
Swimming,FC,Control,CW,Yes,No,1:54,1:58,,
Sitting,FC,Control,CW,Yes,No,1:58,2:38,,
Swimming,FC,Control,CW,Yes,No,2:38,2:45,,
Swimming,BC,Control,BCC,No,No,2:45,2:47,,
Sitting,BC,Control,BCC,No,No,2:47,2:52,,
Swimming,BC,Control,BNW,No,No,2:52,2:55,,
Swimming,BC,Control,BCC,Yes,No,2:55,3:05,,
Sitting,BC,Control,BCC,Yes,No,3:05,3:06,,
Swimming,BC,Control,BCC,Yes,No,3:06,3:10,,
Sitting,BC,Control,CW,Yes,Yes,3:10,3:16,,
Swimming,BC,Control,CW,Yes,No,3:16,3:22,,
Sitting,BC,Control,CW,Yes,No,3:22,4:49,,
Swimming,BC,Control,FNW,No,No,4:49,4:50,,
Swimming,FC,Control,FNW,No,No,4:50,4:53,,
Sitting,FC,Control,FNW,No,No,4:53,4:54,,
Swimming,FC,Control,FNW,No,No,4:54,4:56,,
Sitting,FC,Control,FCC,Yes,No,4:56,4:58,,
Swimming,FC,Control,FNW,Yes,No,4:58,5:00,,
Swimming,FC,Control,FCC,Yes,No,5:00,5:05,,
Swimming,FC,Control,FNW,Yes,No,5:05,5:06,,
Sitting,FC,Control,FNW,Yes,No,5:06,5:17,,
