Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,BS,Stimulus,BNW,Yes,No,0:20,1:34,,
Crawling,FS,Stimulus,CW,No,No,1:34,1:43,,
Crawling,FC,Control,CW,No,No,1:43,1:48,,
Swimming,FC,Control,FCC,Yes,No,1:48,2:12,,
Swimming,FC,Control,FNW,Yes,No,2:12,2:18,,
Swimming,FC,Control,FCC,Yes,No,2:18,2:32,,
Swimming,FC,Control,FNW,Yes,No,2:32,2:36,,
Swimming,FC,Control,FCC,Yes,No,2:36,2:39,,
Swimming,FC,Control,FNW,Yes,No,2:39,2:47,,
Swimming,FC,Control,FCC,Yes,No,2:47,2:49,,
Swimming,FC,Control,FNW,Yes,No,2:49,2:59,,
Swimming,FC,Control,FCC,Yes,No,2:59,3:20,,
Sitting,FC,Control,FCC,Yes,No,3:20,3:22,,
Sitting,FC,Control,FCC,Yes,Yes,3:22,3:24,,
Sitting,FC,Control,FCC,Yes,No,3:24,3:33,,
Sitting,FC,Control,FCC,Yes,Yes,3:33,4:04,,
Sitting,FC,Control,FCC,Yes,No,4:04,4:31,,
Swimming,FC,Control,FNW,Yes,No,4:31,4:54,,
Swimming,FC,Control,FCC,Yes,No,4:54,4:57,,
Swimming,FC,Control,FNW,Yes,No,4:57,5:18,,
Swimming,FC,Control,FCC,Yes,No,5:18,5:20,,
