Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FS,Stimulus,FNW,Yes,Yes,0:12,0:22,,
Swimming,FS,Stimulus,FNW,Yes,No,0:22,0:30,,
Swimming,FC,Control,FNW,Yes,No,0:30,0:35,,
Swimming,FC,Control,FCC,Yes,No,0:35,0:43,,
Swimming,FC,Control,FNW,Yes,No,0:43,0:46,,
Sitting,FC,Control,FSC,No,No,0:46,0:48,,
Sitting,FC,Control,FSC,No,Yes,0:48,1:08,,
Swimming,FC,Control,FNW,Yes,No,1:08,1:12,,
Swimming,FC,Control,FCC,Yes,No,1:12,1:20,,
Swimming,FC,Control,FNW,Yes,Yes,1:20,1:23,,
Sitting,FC,Control,FNW,Yes,Yes,1:23,2:19,,
Swimming,FC,Control,FNW,Yes,No,2:19,2:21,,
Swimming,FS,Stimulus,FNW,Yes,No,2:21,2:28,,
Swimming,FC,Control,FNW,Yes,No,2:28,2:30,,
Swimming,FC,Control,FNW,Yes,Yes,2:30,2:32,,
Swimming,FC,Control,FCC,Yes,No,2:32,2:37,,
Swimming,FC,Control,CW,Yes,No,2:37,2:41,,
Sitting,FC,Control,CW,Yes,Yes,2:41,3:46,,
Swimming,FC,Control,CW,Yes,No,3:46,3:47,,
Swimming,FC,Control,FCC,Yes,No,3:47,3:49,,
Swimming,FC,Control,CW,Yes,No,3:49,3:50,,
Swimming,FC,Control,FCC,Yes,No,3:50,3:52,,
Swimming,FC,Control,FNW,Yes,No,3:52,4:01,,
Swimming,FS,Stimulus,FNW,Yes,No,4:01,4:02,,
Swimming,FS,Stimulus,FNW,Yes,Yes,4:02,4:04,,
Swimming,FS,Stimulus,FNW,Yes,No,4:04,4:06,,
Swimming,FS,Stimulus,FNW,Yes,Yes,4:06,4:10,,
Sitting,FS,Stimulus,FNW,Yes,Yes,4:10,5:12,,
