Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,BC,Control,FNW,No,No,0:16,0:24,,
Swimming,BC,Control,CW,Yes,No,0:24,0:34,,
Sitting,FC,Control,FNW,No,No,0:34,0:45,,
Swimming,BC,Control,CW,Yes,No,0:45,0:49,,
Sitting,BC,Control,CW,Yes,No,0:49,0:55,,
Swimming,FC,Control,CW,Yes,No,0:55,0:58,,
Sitting,FC,Control,FNW,No,No,0:58,1:07,,
Swimming,FC,Control,CW,Yes,No,1:07,1:11,,
Sitting,BC,Control,CW,Yes,No,1:11,1:16,,
Swimming,BC,Control,BNW,No,No,1:16,1:17,,
Sitting,BC,Control,BNW,No,No,1:17,1:25,,
Swimming,BC,Control,CW,Yes,No,1:25,1:36,,
Swimming,FC,Control,CW,Yes,No,1:36,1:39,,
Swimming,FC,Control,FCC,Yes,No,1:39,1:42,,
Swimming,FC,Control,FNW,Yes,No,1:42,1:56,,
Sitting,FC,Control,FNW,Yes,No,1:56,2:01,,
Swimming,FC,Control,FNW,Yes,No,2:01,2:04,,
Swimming,FC,Control,FCC,Yes,No,2:04,2:08,,
Swimming,FC,Control,FNW,Yes,No,2:08,2:12,,
Sitting,FC,Control,FCC,Yes,No,2:12,2:15,,
Swimming,FC,Control,FCC,Yes,No,2:15,2:18,,
Swimming,FC,Control,FNW,Yes,No,2:18,2:24,,
Swimming,FC,Control,FNW,Yes,No,2:24,2:32,,
Swimming,FC,Control,FCC,Yes,No,2:32,2:34,,
Swimming,FC,Control,FNW,Yes,No,2:34,2:38,,
Swimming,FC,Control,FCC,Yes,No,2:38,2:41,,
Sitting,FC,Control,FCC,Yes,No,2:41,2:44,,
Swimming,FC,Control,FCC,Yes,No,2:44,2:50,,
Swimming,FC,Control,FNW,Yes,No,2:50,2:56,,
Swimming,FC,Control,FCC,Yes,No,2:56,3:01,,
Sitting,FC,Control,FNW,Yes,No,3:01,3:12,,
Sitting,FC,Control,FNW,Yes,Yes,3:12,4:41,,
Sitting,FC,Control,FNW,Yes,No,4:41,4:44,,
Swimming,FC,Control,FNW,Yes,No,4:44,4:47,,
Swimming,FC,Control,FCC,Yes,No,4:47,4:48,,
Swimming,FC,Control,FNW,Yes,No,4:48,4:51,,
Sitting,FC,Control,FNW,Yes,No,4:51,4:54,,
Swimming,FC,Control,FNW,Yes,No,4:54,4:56,,
Swimming,FC,Control,FCC,Yes,No,4:56,4:57,,
Sitting,FC,Control,FCC,Yes,No,4:57,4:59,,
Swimming,FC,Control,FCC,Yes,No,4:59,5:03,,
Swimming,FC,Control,FNW,Yes,No,5:03,5:12,,
Sitting,FC,Control,SW,No,No,5:12,5:16,,
,,,,,,,,,
