Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FC,Control,FNW,Yes,No,0:20,0:28,,
Sitting,FC,Control,FNW,Yes,No,0:28,0:32,,
Swimming,FC,Control,FNW,Yes,No,0:32,0:34,,
Swimming,FS,Stimulus,FNW,Yes,No,0:34,0:35,,
Swimming,FS,Stimulus,SW,No,No,0:35,0:37,,
Swimming,FS,Stimulus,FSC,No,No,0:37,0:38,,
Swimming,FS,Stimulus,FSC,Yes,No,0:38,0:40,,
Swimming,FS,Stimulus,FNW,Yes,No,0:40,1:03,,
Sitting,FS,Stimulus,FNW,Yes,Yes,1:03,1:18,,
Swimming,FS,Stimulus,FNW,Yes,No,1:18,1:20,,
Swimming,FS,Stimulus,FSC,Yes,No,1:20,1:28,,
Swimming,FS,Stimulus,FNW,Yes,No,1:28,1:31,,
Swimming,FS,Stimulus,FSC,Yes,No,1:31,1:34,,
Sitting,FS,Stimulus,FNW,Yes,Yes,1:34,1:39,,
Swimming,FS,Stimulus,FNW,Yes,No,1:39,1:51,,
Swimming,FC,Control,FNW,Yes,No,1:51,2:06,,
Sitting,FC,Control,FNW,Yes,Yes,2:06,2:11,,
Swimming,FC,Control,FNW,Yes,No,2:11,2:12,,
Swimming,FC,Control,FCC,Yes,No,2:12,2:16,,
Sitting,FC,Control,FNW,Yes,Yes,2:16,2:22,,
Swimming,FC,Control,FCC,Yes,No,2:22,2:23,,
Swimming,FC,Control,CW,Yes,No,2:23,2:25,,
Swimming,BC,Control,BCC,No,No,2:25,2:26,,
Swimming,BC,Control,BCC,Yes,No,2:26,2:28,,
Sitting,BC,Control,BCC,Yes,Yes,2:28,2:36,,
Swimming,BC,Control,BCC,Yes,No,2:36,2:41,,
Swimming,BC,Control,CW,Yes,No,2:41,2:42,,
Swimming,BC,Control,BCC,Yes,No,2:42,2:45,,
Swimming,BC,Control,BNW,Yes,Yes,2:45,2:46,,
Sitting,BC,Control,BNW,Yes,Yes,2:46,2:58,,
Swimming,BC,Control,BNW,Yes,No,2:58,2:59,,
Swimming,BC,Control,BCC,Yes,No,2:59,3:04,,
Swimming,BC,Control,BNW,Yes,Yes,3:04,3:05,,
Sitting,BC,Control,BNW,Yes,Yes,3:05,3:08,,
Swimming,BC,Control,BNW,Yes,No,3:08,3:09,,
Swimming,BC,Control,BCC,Yes,No,3:09,3:14,,
Swimming,BC,Control,BNW,Yes,No,3:14,3:19,,
Swimming,BC,Control,BNW,Yes,Yes,3:19,3:21,,
Sitting,BC,Control,BNW,Yes,Yes,3:21,3:36,,
Swimming,BC,Control,BNW,Yes,No,3:36,3:37,,
Swimming,BC,Control,SW,No,No,3:37,3:38,,
Swimming,BS,Stimulus,BNW,Yes,No,3:38,3:40,,
Swimming,BS,Stimulus,BNW,Yes,Yes,3:40,3:41,,
Sitting,BS,Stimulus,BNW,Yes,Yes,3:41,3:44,,
Swimming,BS,Stimulus,SW,Yes,Yes,3:44,3:45,,
Swimming,BS,Stimulus,SW,No,No,3:45,3:47,,
Swimming,BS,Stimulus,SW,Yes,No,3:47,3:48,,
Swimming,FS,Stimulus,SW,Yes,Yes,3:48,3:49,,
Sitting,FS,Stimulus,SW,Yes,Yes,3:49,3:51,,
Swimming,FS,Stimulus,SW,Yes,No,3:51,3:54,,
Swimming,FS,Stimulus,FSC,Yes,No,3:54,3:55,,
Swimming,FS,Stimulus,FSC,Yes,Yes,3:55,3:58,,
Swimming,FS,Stimulus,FSC,Yes,No,3:58,3:59,,
Sitting,FS,Stimulus,FSC,Yes,Yes,3:59,4:01,,
Swimming,FS,Stimulus,FSC,Yes,No,4:01,4:07,,
Swimming,FS,Stimulus,FNW,Yes,Yes,4:07,4:10,,
Swimming,FS,Stimulus,FSC,Yes,No,4:10,4:15,,
Swimming,FS,Stimulus,FNW,Yes,No,4:15,4:22,,
Swimming,FS,Stimulus,FSC,Yes,Yes,4:22,4:24,,
Sitting,FS,Stimulus,FSC,Yes,Yes,4:24,4:30,,
Swimming,FS,Stimulus,SW,Yes,No,4:30,4:33,,
Swimming,BS,Stimulus,BNW,No,No,4:33,4:35,,
Swimming,BS,Stimulus,BNW,Yes,No,4:35,4:37,,
Sitting,BS,Stimulus,BNW,Yes,Yes,4:37,4:42,,
Swimming,BS,Stimulus,BNW,Yes,No,4:42,4:49,,
Swimming,BS,Stimulus,BSC,Yes,No,4:49,4:50,,
Sitting,BS,Stimulus,BSC,Yes,Yes,4:50,4:55,,
Swimming,BS,Stimulus,BSC,Yes,No,4:55,5:03,,
Sitting,BS,Stimulus,BSC,Yes,Yes,5:03,5:15,,
Swimming,BS,Stimulus,SW,Yes,No,5:15,5:17,,
Swimming,FS,Stimulus,FSC,No,No,5:17,5:19,,
Swimming,FS,Stimulus,FSC,Yes,No,5:19,5:20,,
