Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FS,Stimulus,FNW,Yes,No,0:16,0:26,,
Swimming,FS,Stimulus,FSC,Yes,No,0:26,0:27,,
Swimming,FS,Stimulus,SW,Yes,No,0:27,0:29,,
Swimming,BS,Stimulus,BNW,No,No,0:29,0:31,,
Swimming,BS,Stimulus,BNW,Yes,Yes,0:31,0:33,,
Sitting,BS,Stimulus,BNW,Yes,Yes,0:33,0:37,,
Swimming,BS,Stimulus,BNW,Yes,No,0:37,0:44,,
Swimming,BC,Control,BNW,Yes,No,0:44,0:46,,
Swimming,BC,Control,BCC,No,Yes,0:46,0:48,,
Sitting,BC,Control,CW,No,Yes,0:48,1:05,,
Swimming,BC,Control,CW,No,No,1:05,1:12,,
Swimming,FC,Control,FNW,No,No,1:12,1:17,,
Swimming,FC,Control,FNW,Yes,No,1:17,1:19,,
Swimming,FC,Control,FCC,No,No,1:19,1:20,,
Swimming,FC,Control,FCC,No,Yes,1:20,1:22,,
Sitting,FC,Control,FCC,No,Yes,1:22,1:27,,
Swimming,FC,Control,FCC,No,No,1:27,1:29,,
Swimming,FC,Control,FNW,Yes,No,1:29,1:33,,
Swimming,FC,Control,FNW,Yes,Yes,1:33,1:35,,
Sitting,FC,Control,FNW,Yes,Yes,1:35,1:38,,
Swimming,FC,Control,FNW,Yes,Yes,1:38,1:39,,
Swimming,FC,Control,FNW,Yes,No,1:39,1:41,,
Swimming,FS,Stimulus,FNW,Yes,No,1:41,1:45,,
Swimming,FS,Stimulus,FNW,Yes,Yes,1:45,1:46,,
Sitting,FS,Stimulus,FNW,Yes,Yes,1:46,1:57,,
Swimming,FS,Stimulus,FNW,Yes,Yes,1:57,1:58,,
Swimming,FS,Stimulus,FNW,Yes,No,1:58,2:01,,
Swimming,FS,Stimulus,SW,No,No,2:01,2:04,,
Swimming,FS,Stimulus,SW,Yes,No,2:04,2:05,,
Swimming,FS,Stimulus,SW,Yes,Yes,2:05,2:07,,
Sitting,FS,Stimulus,SW,Yes,Yes,2:07,2:08,,
Swimming,BS,Stimulus,BNW,No,Yes,2:08,2:12,,
Swimming,BS,Stimulus,BNW,Yes,Yes,2:12,2:13,,
Swimming,BS,Stimulus,BNW,Yes,No,2:13,2:15,,
Swimming,BS,Stimulus,BSC,No,No,2:15,2:17,,
Swimming,BS,Stimulus,BSC,Yes,No,2:17,2:19,,
Swimming,BS,Stimulus,BSC,Yes,Yes,2:19,2:23,,
Swimming,BS,Stimulus,SW,Yes,Yes,2:23,2:25,,
Swimming,BS,Stimulus,SW,Yes,No,2:25,2:27,,
Swimming,BS,Stimulus,BSC,Yes,No,2:27,2:30,,
Swimming,BS,Stimulus,BNW,Yes,Yes,2:30,2:32,,
Swimming,BS,Stimulus,BNW,Yes,No,2:32,2:36,,
Swimming,BC,Control,BNW,Yes,No,2:36,2:40,,
Swimming,BC,Control,CW,No,No,2:40,2:42,,
Swimming,BC,Control,CW,Yes,No,2:42,2:47,,
Swimming,BC,Control,FNW,No,No,2:47,2:48,,
Swimming,FC,Control,FNW,No,No,2:48,2:49,,
