Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FC,Control,FNW,Yes,No,0:18,0:19,,
Swimming,FC,Control,FCC,Yes,No,0:19,0:29,,
Swimming,FC,Control,FCC,Yes,Yes,0:29,0:31,,
Sitting,FC,Control,FCC,Yes,Yes,0:31,0:36,,
Swimming,FC,Control,FCC,Yes,No,0:36,0:40,,
Swimming,FC,Control,CW,Yes,No,0:40,0:42,,
Sitting,FC,Control,CW,Yes,No,0:42,0:46,,
Swimming,FC,Control,CW,Yes,No,0:46,0:49,,
Swimming,FC,Control,BNW,No,No,0:49,0:50,,
Sitting,FC,Control,BNW,No,No,0:50,0:56,,
Swimming,BC,Control,BNW,No,No,0:56,0:59,,
Swimming,BC,Control,BNW,Yes,No,0:59,1:02,,
Swimming,BC,Control,BCC,Yes,No,1:02,1:10,,
Swimming,BC,Control,BNW,Yes,No,1:10,1:29,,
Sitting,BC,Control,BNW,Yes,Yes,1:29,3:47,,
Swimming,BC,Control,BNW,Yes,No,3:47,3:57,,
Sitting,BC,Control,BNW,Yes,Yes,3:57,4:08,,
Swimming,BC,Control,BNW,Yes,No,4:08,4:12,,
Swimming,BS,Stimulus,BNW,Yes,No,4:12,4:21,,
Swimming,BS,Stimulus,BSC,Yes,No,4:21,4:23,,
Swimming,BS,Stimulus,BNW,Yes,No,4:23,4:29,,
Swimming,BS,Stimulus,BSC,Yes,No,4:29,4:31,,
Swimming,BS,Stimulus,BNW,Yes,No,4:31,4:33,,
Swimming,BS,Stimulus,BNW,Yes,Yes,4:33,4:39,,
Sitting,BS,Stimulus,BNW,Yes,Yes,4:39,4:43,,
Swimming,BS,Stimulus,BNW,Yes,No,4:43,4:46,,
Swimming,BC,Control,BNW,Yes,No,4:46,4:51,,
Swimming,BC,Control,BCC,Yes,Yes,4:51,4:56,,
Sitting,BC,Control,BCC,Yes,Yes,4:56,5:18,,
