Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,BS,Stimulus,SW,Yes,No,0:15,0:16,,
Swimming,FS,Stimulus,SW,Yes,No,0:16,0:28,,
Swimming,FS,Stimulus,FSC,Yes,No,0:28,0:30,,
Swimming,FS,Stimulus,SW,Yes,No,0:30,0:34,,
Swimming,FS,Stimulus,FSC,Yes,No,0:34,0:37,,
Swimming,FS,Stimulus,SW,Yes,No,0:37,0:41,,
Swimming,FS,Stimulus,FSC,Yes,No,0:41,0:43,,
Swimming,FS,Stimulus,SW,Yes,No,0:43,0:49,,
Swimming,BS,Stimulus,BSC,No,No,0:49,0:50,,
Sitting,BS,Stimulus,BSC,No,Yes,0:50,0:53,,
Swimming,FS,Stimulus,SW,Yes,No,0:53,0:57,,
Swimming,FS,Stimulus,FSC,Yes,No,0:57,1:17,,
Swimming,FS,Stimulus,SW,Yes,No,1:17,1:20,,
Swimming,FS,Stimulus,FSC,Yes,No,1:20,1:23,,
Swimming,FS,Stimulus,SW,Yes,No,1:23,1:25,,
Swimming,FS,Stimulus,FSC,Yes,No,1:25,1:27,,
Swimming,FS,Stimulus,SW,Yes,No,1:27,1:29,,
Swimming,FS,Stimulus,SW,Yes,Yes,1:29,1:31,,
Sitting,FS,Stimulus,SW,Yes,Yes,1:31,1:37,,
Swimming,FS,Stimulus,SW,Yes,No,1:37,1:39,,
Swimming,FS,Stimulus,FSC,Yes,No,1:39,1:47,,
Swimming,FS,Stimulus,FNW,Yes,No,1:47,1:52,,
Swimming,FS,Stimulus,FSC,Yes,No,1:52,1:54,,
Swimming,FS,Stimulus,FNW,Yes,No,1:54,2:00,,
Swimming,FS,Stimulus,FSC,Yes,No,2:00,2:15,,
Swimming,FS,Stimulus,SW,Yes,No,2:15,2:18,,
Swimming,FS,Stimulus,FSC,Yes,No,2:18,2:30,,
Sitting,FS,Stimulus,FSC,Yes,Yes,2:30,2:40,,
Swimming,FS,Stimulus,FSC,Yes,No,2:40,2:43,,
Swimming,FS,Stimulus,FNW,Yes,No,2:43,2:46,,
Sitting,FS,Stimulus,FNW,Yes,No,2:46,2:48,,
Swimming,FS,Stimulus,FNW,Yes,No,2:48,2:52,,
Swimming,FC,Control,FNW,Yes,No,2:52,2:57,,
Swimming,FC,Control,CW,No,No,2:57,2:59,,
Swimming,FC,Control,FCC,Yes,No,2:59,3:05,,
Swimming,FC,Control,FNW,Yes,No,3:05,3:09,,
Swimming,FC,Control,FCC,Yes,No,3:09,3:10,,
Sitting,FC,Control,FCC,Yes,Yes,3:10,3:11,,
Swimming,FC,Control,FCC,Yes,No,3:11,3:14,,
Swimming,FC,Control,CW,Yes,No,3:14,3:17,,
Swimming,FC,Control,FCC,Yes,No,3:17,3:18,,
Sitting,FC,Control,FCC,Yes,Yes,3:18,3:30,,
Swimming,FC,Control,FCC,Yes,No,3:30,3:34,,
Swimming,FC,Control,FNW,Yes,No,3:34,3:38,,
Swimming,FC,Control,FCC,Yes,No,3:38,3:43,,
Swimming,FC,Control,FNW,Yes,No,3:43,3:45,,
Swimming,FC,Control,FCC,Yes,No,3:45,3:50,,
Swimming,FC,Control,FNW,Yes,No,3:50,3:52,,
Swimming,FC,Control,FCC,Yes,No,3:52,3:59,,
Swimming,FC,Control,FNW,Yes,No,3:59,4:10,,
Swimming,FC,Control,FCC,Yes,No,4:10,4:12,,
Sitting,FC,Control,FCC,Yes,Yes,4:12,4:20,,
Swimming,FC,Control,FCC,Yes,No,4:20,4:30,,
Swimming,FC,Control,FNW,Yes,No,4:30,4:33,,
Swimming,FC,Control,FCC,Yes,No,4:33,4:35,,
Swimming,FC,Control,FNW,Yes,No,4:35,4:36,,
Swimming,FC,Control,FNW,Yes,Yes,4:36,4:37,,
Swimming,FC,Control,FNW,Yes,No,4:37,4:38,,
Swimming,FC,Control,FCC,Yes,No,4:38,4:48,,
Sitting,FC,Control,FCC,Yes,Yes,4:48,4:54,,
Swimming,FC,Control,FCC,Yes,No,4:54,4:55,,
Swimming,FC,Control,CW,Yes,No,4:55,4:57,,
Swimming,BC,Control,CW,Yes,No,4:57,4:59,,
Sitting,BC,Control,BCC,No,No,4:59,5:00,,
Swimming,BC,Control,BCC,No,No,5:00,5:05,,
Swimming,BC,Control,BCC,Yes,No,5:05,5:06,,
Swimming,BC,Control,BNW,Yes,No,5:06,5:13,,
Swimming,BC,Control,BCC,Yes,No,5:13,5:15,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
