Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,FS,Stimulus,FSC,Yes,No,0:14,0:20,,
Swimming,FS,Stimulus,FSC,Yes,No,0:20,0:24,,
Swimming,FS,Stimulus,SW,Yes,No,0:24,0:26,,
Swimming,FS,Stimulus,FSC,Yes,No,0:26,0:28,,
Swimming,FS,Stimulus,SW,Yes,No,0:28,0:31,,
Swimming,BS,Stimulus,SW,Yes,No,0:31,0:34,,
Swimming,FS,Stimulus,SW,Yes,No,0:34,0:37,,
Swimming,FS,Stimulus,FSC,Yes,No,0:37,0:43,,
Sitting,FS,Stimulus,FSC,Yes,No,0:43,0:45,,
Sitting,FS,Stimulus,FSC,Yes,Yes,0:45,0:51,,
Swimming,FS,Stimulus,FSC,Yes,No,0:51,0:54,,
Swimming,FS,Stimulus,SW,Yes,No,0:54,0:57,,
Swimming,BS,Stimulus,SW,Yes,No,0:57,0:59,,
Swimming,FS,Stimulus,SW,Yes,No,0:59,1:00,,
Swimming,FS,Stimulus,FSC,Yes,No,1:00,1:07,,
Swimming,FS,Stimulus,SW,Yes,No,1:07,1:09,,
Swimming,BS,Stimulus,SW,Yes,No,1:09,1:13,,
Swimming,FS,Stimulus,SW,Yes,No,1:13,1:14,,
Sitting,FS,Stimulus,FSC,No,Yes,1:14,1:21,,
Swimming,FS,Stimulus,FSC,Yes,No,1:21,1:29,,
Sitting,FS,Stimulus,FSC,Yes,Yes,1:29,1:38,,
Swimming,FS,Stimulus,FSC,Yes,No,1:38,1:47,,
Swimming,FS,Stimulus,SW,Yes,No,1:47,1:50,,
Swimming,FS,Stimulus,FSC,Yes,No,1:50,1:58,,
Swimming,FS,Stimulus,FNW,Yes,No,1:58,2:01,,
Sitting,FS,Stimulus,FSC,Yes,Yes,2:01,2:05,,
Swimming,FS,Stimulus,FSC,Yes,No,2:05,2:12,,
Swimming,FS,Stimulus,FNW,Yes,No,2:12,2:14,,
Swimming,FS,Stimulus,FSC,Yes,No,2:14,2:16,,
Swimming,FS,Stimulus,FNW,Yes,No,2:16,2:17,,
Sitting,FS,Stimulus,FNW,Yes,Yes,2:17,2:18,,
Swimming,FS,Stimulus,FSC,Yes,No,2:18,2:24,,
Swimming,FS,Stimulus,FNW,Yes,No,2:24,2:25,,
Swimming,FS,Stimulus,FSC,Yes,No,2:25,2:27,,
Sitting,FS,Stimulus,FSC,Yes,Yes,2:27,2:38,,
Swimming,FS,Stimulus,FSC,Yes,No,2:38,2:46,,
Swimming,FS,Stimulus,FNW,Yes,No,2:46,2:48,,
Swimming,FS,Stimulus,FSC,Yes,No,2:48,2:55,,
Sitting,FS,Stimulus,FSC,Yes,Yes,2:55,2:57,,
Swimming,FS,Stimulus,FSC,Yes,No,2:57,3:03,,
Swimming,FS,Stimulus,FSC,Yes,Yes,3:03,3:04,,
Swimming,FS,Stimulus,FSC,Yes,No,3:04,3:09,,
Sitting,FS,Stimulus,FSC,Yes,Yes,3:09,3:11,,
Swimming,FS,Stimulus,FSC,Yes,No,3:11,3:22,,
Swimming,FS,Stimulus,FNW,Yes,No,3:22,3:24,,
Swimming,FS,Stimulus,FSC,Yes,No,3:24,3:30,,
Sitting,FS,Stimulus,FSC,Yes,Yes,3:30,3:34,,
Swimming,FS,Stimulus,FSC,Yes,No,3:34,3:38,,
Swimming,FS,Stimulus,SW,Yes,No,3:38,3:40,,
Swimming,FS,Stimulus,FSC,Yes,No,3:40,3:55,,
Sitting,FS,Stimulus,FSC,Yes,Yes,3:55,4:08,,
Swimming,FS,Stimulus,FSC,Yes,No,4:08,4:11,,
Swimming,FS,Stimulus,SW,Yes,No,4:11,4:13,,
Swimming,BS,Stimulus,SW,Yes,No,4:13,4:15,,
Swimming,BS,Stimulus,SW,Yes,Yes,4:15,4:16,,
Swimming,BS,Stimulus,SW,Yes,No,4:16,4:18,,
Swimming,FS,Stimulus,SW,Yes,No,4:18,4:20,,
Swimming,FS,Stimulus,FSC,Yes,No,4:20,4:21,,
Swimming,FS,Stimulus,FNW,Yes,No,4:21,4:23,,
Swimming,FS,Stimulus,FSC,Yes,No,4:23,4:27,,
Swimming,FS,Stimulus,FSC,Yes,Yes,4:27,4:29,,
Sitting,FS,Stimulus,FSC,Yes,Yes,4:29,4:41,,
Swimming,FS,Stimulus,FSC,Yes,No,4:41,4:42,,
Swimming,FS,Stimulus,FNW,Yes,No,4:42,4:51,,
Swimming,FS,Stimulus,FSC,Yes,No,4:51,4:55,,
Swimming,FS,Stimulus,FNW,Yes,No,4:55,4:57,,
Swimming,FS,Stimulus,FSC,Yes,No,4:57,5:01,,
Swimming,FS,Stimulus,FNW,Yes,No,5:01,5:04,,
Swimming,FS,Stimulus,FSC,Yes,Yes,5:04,5:05,,
Sitting,FS,Stimulus,FSC,Yes,Yes,5:05,5:08,,
Swimming,FS,Stimulus,FSC,Yes,No,5:08,5:14,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
