Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,BS,Stimulus,SW,No,No,0:23,0:26,,
Swimming,BS,Stimulus,SW,No,No,0:26,0:28,,
Sitting,BS,Stimulus,SW,Yes,No,0:28,0:32,,
Swimming,BS,Stimulus,SW,Yes,No,0:32,0:36,,
Swimming,BS,Stimulus,BNW,Yes,No,0:36,0:39,,
Swimming,BS,Stimulus,SW,No,No,0:39,0:40,,
Swimming,FS,Stimulus,FSC,No,No,0:40,0:45,,
Sitting,FS,Stimulus,FSC,No,Yes,0:45,0:48,,
Swimming,FS,Stimulus,FSC,No,No,0:48,0:49,,
Swimming,FS,Stimulus,FNW,No,No,0:49,0:51,,
Swimming,FS,Stimulus,FNW,Yes,No,0:51,1:01,,
Swimming,FC,Control,FNW,Yes,No,1:01,1:04,,
Swimming,FC,Control,CW,No,No,1:04,1:06,,
Swimming,FC,Control,FCC,No,No,1:06,1:10,,
Swimming,FC,Control,FCC,Yes,No,1:10,1:12,,
Swimming,FC,Control,FNW,Yes,No,1:12,1:17,,
Swimming,FS,Stimulus,FNW,Yes,No,1:17,1:22,,
Swimming,FS,Stimulus,FNW,Yes,Yes,1:22,1:25,,
Swimming,FS,Stimulus,FNW,Yes,No,1:25,1:33,,
Swimming,FS,Stimulus,FSC,Yes,No,1:33,1:34,,
Swimming,FS,Stimulus,SW,Yes,No,1:34,1:36,,
Swimming,FS,Stimulus,FSC,Yes,No,1:36,1:38,,
Swimming,FS,Stimulus,FNW,Yes,No,1:38,1:40,,
Sitting,FS,Stimulus,FNW,Yes,Yes,1:40,1:52,,
Swimming,FS,Stimulus,FNW,Yes,No,1:52,1:55,,
Swimming,FS,Stimulus,FSC,Yes,No,1:55,1:57,,
Swimming,FS,Stimulus,SW,Yes,No,1:57,2:00,,
Swimming,BS,Stimulus,SW,Yes,No,2:00,2:03,,
Sitting,BS,Stimulus,SW,Yes,Yes,2:03,2:06,,
Swimming,BS,Stimulus,SW,Yes,No,2:06,2:08,,
Swimming,BS,Stimulus,BSC,Yes,No,2:08,2:16,,
Swimming,BS,Stimulus,BNW,Yes,No,2:16,2:18,,
Sitting,BS,Stimulus,BNW,Yes,Yes,2:18,2:23,,
Swimming,BS,Stimulus,BNW,Yes,No,2:23,2:25,,
Swimming,BS,Stimulus,SW,Yes,No,2:25,2:27,,
Swimming,FS,Stimulus,SW,Yes,No,2:27,2:28,,
Swimming,FS,Stimulus,FSC,Yes,No,2:28,2:35,,
Swimming,FS,Stimulus,FNW,Yes,No,2:35,2:37,,
Swimming,FS,Stimulus,FSC,Yes,No,2:37,2:41,,
Swimming,FS,Stimulus,FNW,Yes,No,2:41,2:46,,
Swimming,FS,Stimulus,FSC,Yes,No,2:46,2:50,,
Swimming,FS,Stimulus,FNW,Yes,No,2:50,2:52,,
Sitting,FS,Stimulus,FNW,Yes,Yes,2:52,3:01,,
Swimming,FS,Stimulus,FSC,Yes,No,3:01,3:04,,
Swimming,FS,Stimulus,FNW,Yes,No,3:04,3:07,,
Sitting,FS,Stimulus,FNW,Yes,Yes,3:07,3:13,,
Swimming,FS,Stimulus,FNW,Yes,No,3:13,3:16,,
Swimming,FS,Stimulus,FSC,Yes,No,3:16,3:18,,
Swimming,FS,Stimulus,FNW,Yes,Yes,3:18,3:20,,
Swimming,FS,Stimulus,FNW,Yes,No,3:20,3:29,,
Swimming,FS,Stimulus,FSC,Yes,No,3:29,3:34,,
Swimming,FS,Stimulus,FSC,Yes,Yes,3:34,3:39,,
Sitting,FS,Stimulus,FNW,Yes,Yes,3:39,3:41,,
Swimming,FS,Stimulus,FNW,Yes,No,3:41,3:42,,
Swimming,FS,Stimulus,FSC,Yes,No,3:42,3:47,,
Swimming,FS,Stimulus,FNW,Yes,No,3:47,3:50,,
Swimming,FS,Stimulus,FSC,Yes,No,3:50,4:04,,
Sitting,FS,Stimulus,FNW,Yes,Yes,4:04,4:07,,
Swimming,FS,Stimulus,FNW,Yes,No,4:07,4:08,,
Swimming,FS,Stimulus,FSC,Yes,No,4:08,4:19,,
Swimming,FS,Stimulus,FNW,Yes,No,4:19,4:21,,
Swimming,FS,Stimulus,FSC,Yes,Yes,4:21,4:24,,
Swimming,FS,Stimulus,FSC,Yes,No,4:24,4:29,,
Swimming,FS,Stimulus,FNW,Yes,No,4:29,4:33,,
Swimming,FS,Stimulus,FSC,Yes,No,4:33,4:34,,
Swimming,FS,Stimulus,FNW,Yes,No,4:34,4:35,,
Sitting,FS,Stimulus,FNW,Yes,Yes,4:35,4:37,,
Swimming,FS,Stimulus,FNW,Yes,No,4:37,4:39,,
Swimming,FS,Stimulus,FSC,Yes,No,4:39,4:50,,
Sitting,FS,Stimulus,SW,Yes,Yes,4:50,4:56,,
Swimming,FS,Stimulus,SW,Yes,No,4:56,4:59,,
Swimming,FS,Stimulus,FSC,Yes,No,4:59,5:08,,
Sitting,FS,Stimulus,SW,Yes,Yes,5:08,5:11,,
Swimming,FS,Stimulus,SW,Yes,No,5:11,5:13,,
Swimming,FS,Stimulus,FSC,Yes,No,5:13,5:17,,
Swimming,FS,Stimulus,SW,Yes,No,5:17,5:23,,
,,,,,,,,,
