Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FS,Stimulus,FNW,Yes,Yes,0:14,0:20,,
Swimming,FS,Stimulus,FSC,No,No,0:20,0:22,,
Swimming,FS,Stimulus,SW,Yes,No,0:22,0:24,,
Swimming,FS,Stimulus,FSC,Yes,No,0:24,0:26,,
Swimming,FS,Stimulus,FSC,No,Yes,0:26,0:33,,
Swimming,FS,Stimulus,FNW,Yes,No,0:33,0:35,,
Swimming,FC,Control,FNW,Yes,No,0:35,0:44,,
Swimming,FC,Control,FNW,Yes,Yes,0:44,0:47,,
Sitting,FC,Control,FNW,Yes,Yes,0:47,0:51,,
Swimming,FC,Control,FNW,Yes,No,0:51,1:00,,
Swimming,FC,Control,FNW,Yes,Yes,1:00,1:02,,
Swimming,FC,Control,FNW,Yes,No,1:02,1:03,,
Swimming,FC,Control,CW,No,No,1:03,1:05,,
Swimming,FC,Control,FNW,Yes,No,1:05,1:10,,
Swimming,FC,Control,FNW,Yes,Yes,1:10,1:12,,
Swimming,FC,Control,FNW,Yes,No,1:12,1:17,,
Swimming,FC,Control,CW,No,No,1:17,1:18,,
Swimming,FC,Control,BNW,No,Yes,1:18,1:23,,
Swimming,FC,Control,FNW,No,No,1:23,1:24,,
Swimming,FC,Control,FNW,Yes,No,1:24,1:25,,
Swimming,FC,Control,FNW,Yes,Yes,1:25,1:29,,
Swimming,FC,Control,FNW,Yes,No,1:29,1:34,,
Swimming,FS,Stimulus,FNW,Yes,No,1:34,1:35,,
Swimming,FS,Stimulus,FNW,Yes,Yes,1:35,1:37,,
Sitting,FS,Stimulus,FNW,Yes,Yes,1:37,1:39,,
Swimming,FS,Stimulus,FNW,Yes,No,1:39,1:40,,
Swimming,FS,Stimulus,SW,No,No,1:40,1:41,,
Swimming,FS,Stimulus,SW,No,Yes,1:41,1:47,,
Swimming,FS,Stimulus,FSC,No,Yes,1:47,1:48,,
Swimming,FS,Stimulus,FSC,Yes,Yes,1:48,1:50,,
Swimming,FS,Stimulus,FSC,Yes,No,1:50,1:51,,
Swimming,FS,Stimulus,SW,Yes,No,1:51,1:52,,
Swimming,BS,Stimulus,BSC,No,No,1:52,1:53,,
Swimming,BS,Stimulus,BSC,Yes,No,1:53,1:54,,
Swimming,BS,Stimulus,BNW,Yes,No,1:54,1:55,,
Swimming,BS,Stimulus,BSC,Yes,No,1:55,1:57,,
