Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,BS,Stimulus,SW,Yes,No,0:16,0:17,,
Swimming,FS,Stimulus,SW,Yes,No,0:17,0:19,,
Sitting,FS,Stimulus,FNW,No,No,0:19,0:20,,
Swimming,FS,Stimulus,FSC,No,No,0:20,0:21,,
Swimming,FS,Stimulus,FNW,Yes,No,0:21,0:26,,
Sitting,FS,Stimulus,FNW,Yes,No,0:26,0:27,,
Swimming,FS,Stimulus,FNW,Yes,No,0:27,0:29,,
Swimming,FS,Stimulus,SW,Yes,No,0:29,0:31,,
Swimming,BS,Stimulus,BNW,No,No,0:31,0:33,,
Swimming,BS,Stimulus,BSC,No,No,0:33,0:35,,
Swimming,FS,Stimulus,SW,Yes,No,0:35,0:36,,
Swimming,FS,Stimulus,FSC,No,No,0:36,0:40,,
Swimming,FS,Stimulus,FSC,Yes,No,0:40,0:45,,
Sitting,FS,Stimulus,FSC,Yes,No,0:45,0:46,,
Swimming,FS,Stimulus,FSC,Yes,No,0:46,0:52,,
Swimming,FS,Stimulus,FNW,Yes,No,0:52,0:53,,
Sitting,FS,Stimulus,FNW,Yes,No,0:53,0:55,,
Swimming,FS,Stimulus,FNW,Yes,No,0:55,0:56,,
Swimming,FS,Stimulus,FSC,Yes,No,0:56,0:59,,
Sitting,FS,Stimulus,FSC,Yes,No,0:59,1:00,,
Swimming,FS,Stimulus,FSC,Yes,No,1:00,1:01,,
Swimming,FS,Stimulus,FNW,Yes,No,1:01,1:05,,
Sitting,FS,Stimulus,FNW,Yes,No,1:05,1:07,,
Swimming,FS,Stimulus,FSC,Yes,No,1:07,1:17,,
Swimming,FS,Stimulus,FNW,Yes,No,1:17,1:21,,
Swimming,FS,Stimulus,FSC,Yes,No,1:21,1:23,,
Swimming,FS,Stimulus,FNW,Yes,No,1:23,1:25,,
Sitting,FS,Stimulus,FNW,Yes,No,1:25,1:35,,
Swimming,FS,Stimulus,FNW,Yes,No,1:35,1:36,,
Sitting,FS,Stimulus,FSC,Yes,No,1:36,1:38,,
Swimming,FS,Stimulus,FSC,Yes,No,1:38,1:46,,
Swimming,FS,Stimulus,FNW,Yes,No,1:46,1:47,,
Sitting,FS,Stimulus,FNW,Yes,No,1:47,1:51,,
Swimming,FS,Stimulus,FNW,Yes,No,1:51,1:53,,
Sitting,FS,Stimulus,FSC,Yes,No,1:53,1:55,,
Swimming,FS,Stimulus,FSC,Yes,No,1:55,1:56,,
Swimming,FS,Stimulus,FNW,Yes,No,1:56,2:01,,
Swimming,FS,Stimulus,FSC,Yes,No,2:01,2:03,,
Swimming,FS,Stimulus,FNW,Yes,No,2:03,2:05,,
Swimming,FS,Stimulus,FSC,Yes,No,2:05,2:08,,
Swimming,FS,Stimulus,FNW,Yes,No,2:08,2:27,,
Swimming,FS,Stimulus,FSC,Yes,No,2:27,2:29,,
Sitting,FS,Stimulus,FSC,Yes,No,2:29,2:30,,
Swimming,FS,Stimulus,FNW,Yes,No,2:30,2:33,,
Swimming,FS,Stimulus,FSC,Yes,No,2:33,2:34,,
Sitting,FS,Stimulus,FSC,Yes,No,2:34,2:36,,
Swimming,FS,Stimulus,FNW,Yes,No,2:36,2:41,,
Swimming,FS,Stimulus,FSC,Yes,No,2:41,2:43,,
Sitting,FS,Stimulus,FNW,Yes,No,2:43,2:45,,
Swimming,FS,Stimulus,FSC,Yes,No,2:45,2:52,,
Swimming,FS,Stimulus,FNW,Yes,No,2:52,2:54,,
Swimming,FS,Stimulus,FSC,Yes,No,2:54,3:03,,
Swimming,FS,Stimulus,FNW,Yes,No,3:03,3:29,,
Sitting,FS,Stimulus,FNW,Yes,No,3:29,3:30,,
Swimming,FS,Stimulus,FNW,Yes,No,3:30,3:52,,
Sitting,FS,Stimulus,FNW,Yes,Yes,3:52,4:04,,
Swimming,FS,Stimulus,FNW,Yes,No,4:04,4:08,,
Sitting,FS,Stimulus,FSC,Yes,No,4:08,4:12,,
Swimming,FS,Stimulus,FSC,Yes,No,4:12,4:15,,
Swimming,FS,Stimulus,FNW,Yes,No,4:15,4:20,,
Swimming,FS,Stimulus,FSC,Yes,No,4:20,4:33,,
Sitting,FS,Stimulus,FSC,Yes,No,4:33,4:50,,
Swimming,FS,Stimulus,FSC,Yes,No,4:50,4:54,,
Sitting,FS,Stimulus,FSC,Yes,No,4:54,5:16,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
