Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FS,Stimulus,FNW,Yes,No,0:18,0:19,,
Swimming,FS,Stimulus,FNW,Yes,Yes,0:19,0:21,,
Swimming,FC,Control,FNW,Yes,No,0:21,0:23,,
Sitting,FC,Control,FNW,Yes,Yes,0:23,0:33,,
Swimming,FC,Control,FNW,Yes,Yes,0:33,0:37,,
Sitting,FC,Control,FNW,Yes,Yes,0:37,1:00,,
Swimming,FC,Control,FNW,Yes,Yes,1:00,1:01,,
Swimming,FC,Control,FNW,Yes,No,1:01,1:03,,
Swimming,FC,Control,FCC,Yes,Yes,1:03,1:07,,
Swimming,FC,Control,FCC,Yes,No,1:07,1:09,,
Swimming,FC,Control,FNW,Yes,No,1:09,1:15,,
Swimming,FC,Control,FNW,Yes,Yes,1:15,1:23,,
Sitting,FC,Control,FNW,Yes,Yes,1:23,1:26,,
Swimming,FC,Control,FCC,Yes,No,1:26,1:29,,
Swimming,FC,Control,FNW,Yes,Yes,1:29,1:37,,
Sitting,FC,Control,FNW,Yes,Yes,1:37,1:40,,
Swimming,FC,Control,FNW,Yes,No,1:40,1:42,,
Swimming,FC,Control,FCC,Yes,Yes,1:42,1:45,,
Swimming,FC,Control,FNW,Yes,Yes,1:45,1:49,,
Sitting,FC,Control,FNW,Yes,Yes,1:49,1:51,,
Swimming,FC,Control,FNW,Yes,Yes,1:51,1:53,,
Sitting,FC,Control,FNW,Yes,Yes,1:53,1:55,,
Swimming,FC,Control,FNW,Yes,No,1:55,2:00,,
Swimming,FC,Control,FNW,Yes,Yes,2:00,2:06,,
Swimming,FC,Control,FNW,Yes,No,2:06,2:09,,
Swimming,FC,Control,FCC,Yes,No,2:09,2:10,,
Swimming,FC,Control,FNW,Yes,Yes,2:10,2:11,,
Swimming,FC,Control,FCC,Yes,No,2:11,2:13,,
Swimming,FC,Control,FNW,Yes,No,2:13,2:17,,
Swimming,FC,Control,FCC,Yes,No,2:17,2:18,,
Swimming,FC,Control,FNW,Yes,No,2:18,2:19,,
Swimming,FC,Control,FCC,Yes,No,2:19,2:21,,
Swimming,FC,Control,FNW,Yes,No,2:21,2:23,,
Swimming,FC,Control,FCC,Yes,No,2:23,2:25,,
Swimming,FC,Control,FNW,Yes,Yes,2:25,2:31,,
Sitting,FC,Control,FNW,Yes,Yes,2:31,2:39,,
Swimming,FC,Control,FCC,Yes,No,2:39,2:42,,
Swimming,FC,Control,FNW,Yes,No,2:42,2:48,,
Swimming,FC,Control,FCC,Yes,No,2:48,2:49,,
Swimming,FC,Control,FNW,Yes,No,2:49,2:51,,
Swimming,FC,Control,FCC,Yes,No,2:51,2:52,,
Swimming,FC,Control,FNW,Yes,Yes,2:52,2:56,,
Swimming,FC,Control,FNW,Yes,No,2:56,3:00,,
Swimming,FC,Control,FCC,Yes,No,3:00,3:01,,
Swimming,FC,Control,FNW,Yes,Yes,3:01,3:03,,
Swimming,FC,Control,FCC,Yes,Yes,3:03,3:04,,
Swimming,FC,Control,FNW,Yes,No,3:04,3:08,,
Swimming,FC,Control,FCC,Yes,No,3:08,3:09,,
Swimming,FC,Control,FNW,Yes,No,3:09,3:12,,
Swimming,FC,Control,FCC,Yes,No,3:12,3:14,,
Swimming,FC,Control,FNW,Yes,No,3:14,3:17,,
Swimming,FC,Control,FNW,Yes,Yes,3:17,3:23,,
Sitting,FC,Control,FNW,Yes,Yes,3:23,4:20,,
Swimming,FC,Control,FNW,Yes,Yes,4:20,4:21,,
Swimming,FC,Control,FNW,Yes,No,4:21,4:26,,
Swimming,FS,Stimulus,FNW,Yes,No,4:26,4:28,,
Swimming,FS,Stimulus,FNW,Yes,Yes,4:28,4:33,,
Swimming,FS,Stimulus,FNW,Yes,No,4:33,4:39,,
Swimming,FC,Control,FNW,Yes,Yes,4:39,4:44,,
Sitting,FC,Control,FCC,No,Yes,4:44,4:46,,
Swimming,FC,Control,FCC,No,Yes,4:46,4:47,,
Swimming,FC,Control,CW,No,No,4:47,4:48,,
Swimming,FC,Control,FNW,Yes,No,4:48,4:55,,
Swimming,FC,Control,FCC,Yes,No,4:55,4:56,,
Swimming,FC,Control,FNW,Yes,No,4:56,5:03,,
Swimming,FC,Control,FCC,Yes,No,5:03,5:05,,
Swimming,FC,Control,FNW,Yes,No,5:05,5:08,,
Swimming,FC,Control,FCC,Yes,No,5:08,5:10,,
Swimming,FC,Control,CW,Yes,Yes,5:10,5:11,,
Sitting,FC,Control,CW,Yes,Yes,5:11,5:18,,
