Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,BS,Stimulus,SW,Yes,No,0:18,0:21,,
Swimming,FS,Stimulus,SW,Yes,No,0:21,0:33,,
Sitting,FS,Stimulus,SW,Yes,No,0:33,0:36,,
Swimming,FS,Stimulus,SW,Yes,No,0:36,0:41,,
Swimming,FS,Stimulus,FSC,Yes,No,0:41,1:15,,
Swimming,FS,Stimulus,SW,Yes,No,1:15,1:19,,
Sitting,FS,Stimulus,SW,Yes,No,1:19,1:23,,
Swimming,FS,Stimulus,SW,Yes,No,1:23,1:47,,
Sitting,FS,Stimulus,SW,Yes,No,1:47,1:49,,
Swimming,FS,Stimulus,SW,Yes,No,1:49,1:59,,
Sitting,FS,Stimulus,SW,Yes,No,1:59,2:02,,
Swimming,FS,Stimulus,SW,Yes,No,2:02,2:10,,
Sitting,FS,Stimulus,SW,Yes,No,2:10,2:15,,
Swimming,FS,Stimulus,SW,Yes,No,2:15,2:35,,
Sitting,FS,Stimulus,SW,Yes,No,2:35,2:49,,
Swimming,FS,Stimulus,SW,Yes,No,2:49,2:51,,
Sitting,FS,Stimulus,SW,Yes,No,2:51,5:18,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
