Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,BC,Control,BNW,Yes,No,0:22,0:23,,
Swimming,BC,Control,CW,Yes,No,0:23,0:29,,
Swimming,FC,Control,CW,Yes,No,0:29,0:32,,
Swimming,BC,Control,CW,Yes,No,0:32,0:35,,
Swimming,BC,Control,BCC,Yes,No,0:35,0:43,,
Swimming,BC,Control,BNW,Yes,No,0:43,0:44,,
Sitting,BC,Control,BNW,Yes,No,0:44,0:47,,
Swimming,BC,Control,BNW,Yes,No,0:47,0:49,,
Swimming,BC,Control,BCC,Yes,No,0:49,0:56,,
Swimming,BC,Control,BNW,Yes,Yes,0:56,0:57,,
Swimming,BC,Control,BNW,Yes,No,0:57,0:59,,
Swimming,BC,Control,BCC,Yes,No,0:59,1:01,,
Swimming,BC,Control,BNW,Yes,Yes,1:01,1:02,,
Swimming,BC,Control,BNW,Yes,No,1:02,1:03,,
Sitting,BC,Control,BNW,Yes,Yes,1:03,1:13,SITTING WITH TUBE ON ITS HEAD,
Sitting,BC,Control,BNW,Yes,No,1:13,1:20,,
Swimming,BC,Control,BNW,Yes,No,1:20,1:23,,
Swimming,BC,Control,BNW,Yes,Yes,1:23,1:24,,
Swimming,BC,Control,BNW,Yes,No,1:24,1:41,,
Swimming,BC,Control,BCC,Yes,No,1:41,1:47,,
Swimming,BC,Control,BNW,Yes,No,1:47,1:48,,
Swimming,BC,Control,BNW,Yes,Yes,1:48,1:50,,
Swimming,BC,Control,BNW,Yes,No,1:50,1:56,,
Swimming,BC,Control,BNW,Yes,Yes,1:56,1:58,,
Sitting,BC,Control,BNW,Yes,Yes,1:58,2:05,,
Swimming,BC,Control,BNW,Yes,No,2:05,2:16,,
Swimming,BC,Control,BCC,Yes,No,2:16,2:23,,
Swimming,BC,Control,CW,Yes,No,2:23,2:25,,
Sitting,BC,Control,CW,Yes,No,2:25,2:30,,
Swimming,BC,Control,CW,Yes,No,2:30,2:32,,
Swimming,BC,Control,FNW,No,No,2:32,2:37,,
Swimming,FC,Control,FNW,No,No,2:37,2:40,,
Swimming,FC,Control,FCC,Yes,No,2:40,2:47,,
Swimming,FC,Control,FCC,Yes,Yes,2:47,2:49,,
Sitting,FC,Control,FCC,Yes,Yes,2:49,3:02,,
Swimming,FC,Control,FCC,Yes,No,3:02,3:05,,
Swimming,FC,Control,FNW,Yes,No,3:05,3:23,,
Swimming,FC,Control,FNW,Yes,Yes,3:23,3:24,,
Sitting,FC,Control,FNW,Yes,Yes,3:24,3:38,,
Swimming,FC,Control,FNW,Yes,No,3:38,3:40,,
Swimming,FS,Stimulus,FNW,Yes,No,3:40,3:42,,
Swimming,FS,Stimulus,FNW,Yes,Yes,3:42,3:43,,
Swimming,FS,Stimulus,FNW,Yes,No,3:43,3:49,,
Swimming,FC,Control,FNW,Yes,No,3:49,3:54,,
Swimming,FS,Stimulus,FNW,Yes,No,3:54,3:57,,
Swimming,FS,Stimulus,FNW,Yes,Yes,3:57,3:58,,
Swimming,FS,Stimulus,FNW,Yes,No,3:58,4:10,,
Swimming,FS,Stimulus,FSC,Yes,Yes,4:10,4:11,,
Sitting,FS,Stimulus,FSC,Yes,Yes,4:11,4:29,,
Swimming,FS,Stimulus,SW,Yes,No,4:29,4:32,,
Swimming,FS,Stimulus,FSC,Yes,No,4:32,4:39,,
Swimming,FS,Stimulus,FNW,Yes,No,4:39,4:43,,
Swimming,FS,Stimulus,FSC,Yes,No,4:43,4:44,,
Swimming,FS,Stimulus,FNW,Yes,No,4:44,4:53,,
Swimming,FS,Stimulus,FNW,Yes,Yes,4:53,4:54,,
Swimming,FS,Stimulus,FSC,Yes,No,4:54,4:55,,
Swimming,FS,Stimulus,FNW,Yes,No,4:55,4:58,,
Swimming,FS,Stimulus,FSC,Yes,No,4:58,4:59,,
Swimming,FS,Stimulus,FNW,Yes,Yes,4:59,5:00,,
Swimming,FS,Stimulus,FSC,Yes,No,5:00,5:02,,
Swimming,FS,Stimulus,FNW,Yes,Yes,5:02,5:04,,
Sitting,FS,Stimulus,FNW,Yes,Yes,5:04,5:07,,
Swimming,FS,Stimulus,FNW,Yes,No,5:07,5:14,,
Swimming,FC,Control,FNW,Yes,No,5:14,5:19,,
Swimming,FC,Control,FNW,Yes,Yes,5:19,5:21,,
Swimming,FC,Control,FNW,Yes,No,5:21,5:22,,
