Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FC,Control,FNW,Yes,No,0:20,0:21,,
Swimming,FS,Stimulus,FNW,Yes,Yes,0:21,0:25,,
Sitting,FS,Stimulus,FNW,Yes,Yes,0:25,0:32,,
Swimming,FS,Stimulus,FSC,Yes,No,0:32,0:35,,
Swimming,FS,Stimulus,SW,Yes,No,0:35,0:38,,
Swimming,FS,Stimulus,SW,Yes,Yes,0:38,0:44,,
Sitting,FS,Stimulus,FSC,Yes,Yes,0:44,1:08,,
Swimming,FS,Stimulus,FNW,Yes,No,1:08,1:11,,
Swimming,FS,Stimulus,FSC,Yes,No,1:11,1:14,,
Swimming,FS,Stimulus,FNW,Yes,No,1:14,1:20,,
Swimming,FS,Stimulus,SW,Yes,No,1:20,1:22,,
Swimming,FS,Stimulus,FSC,Yes,No,1:22,1:23,,
Swimming,FS,Stimulus,FNW,Yes,No,1:23,1:32,,
Swimming,FS,Stimulus,FSC,Yes,No,1:32,1:34,,
Swimming,FS,Stimulus,SW,Yes,No,1:34,1:35,,
Swimming,FS,Stimulus,FSC,Yes,No,1:35,1:46,,
Sitting,FS,Stimulus,SW,Yes,No,1:46,1:50,,
Sitting,FS,Stimulus,SW,Yes,Yes,1:50,5:20,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
