Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FS,Stimulus,SW,Yes,No,0:15,0:20,,
Swimming,FS,Stimulus,FSC,No,No,0:20,0:21,,
Swimming,FS,Stimulus,FSC,Yes,No,0:21,0:23,,
Swimming,FS,Stimulus,FNW,Yes,No,0:23,0:24,,
Swimming,FS,Stimulus,FSC,Yes,No,0:24,0:26,,
Swimming,FS,Stimulus,FNW,Yes,No,0:26,0:29,,
Swimming,FS,Stimulus,FSC,Yes,No,0:29,0:48,,
Sitting,FS,Stimulus,FNW,Yes,No,0:48,0:51,,
Swimming,FS,Stimulus,FNW,Yes,No,0:51,1:00,,
Sitting,FS,Stimulus,FNW,Yes,No,1:00,1:04,,
Swimming,FS,Stimulus,FNW,Yes,No,1:04,1:21,,
Sitting,FS,Stimulus,FNW,Yes,No,1:21,5:02,,
Swimming,FS,Stimulus,FNW,Yes,No,5:02,5:15,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
