Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,BS,Stimulus,BSC,Yes,No,0:16,0:22,,
Swimming,BS,Stimulus,BNW,Yes,No,0:22,0:33,,
Sitting,BS,Stimulus,BNW,No,No,0:33,1:42,,
Swimming,BS,Stimulus,BNW,No,No,1:42,1:48,,
Swimming,BS,Stimulus,CW,No,No,1:48,1:49,,
Swimming,FS,Stimulus,CW,No,No,1:49,1:51,,
Swimming,FS,Stimulus,FNW,No,No,1:51,1:56,,
Swimming,FS,Stimulus,SW,Yes,No,1:56,1:57,,
Swimming,BS,Stimulus,SW,Yes,No,1:57,1:58,,
Sitting,BS,Stimulus,SW,Yes,No,1:58,2:04,,
Swimming,BS,Stimulus,SW,Yes,No,2:04,2:06,,
Swimming,BS,Stimulus,FNW,No,No,2:06,2:08,,
Swimming,BS,Stimulus,SW,Yes,No,2:08,2:09,,
Sitting,BS,Stimulus,SW,Yes,No,2:09,2:12,,
Swimming,BS,Stimulus,SW,Yes,No,2:12,2:16,,
Sitting,BS,Stimulus,SW,Yes,No,2:16,2:31,,
Swimming,BS,Stimulus,SW,Yes,No,2:31,2:33,,
Swimming,BS,Stimulus,FNW,No,No,2:33,2:34,,
Sitting,BS,Stimulus,FNW,No,No,2:34,2:37,,
Swimming,BS,Stimulus,FNW,No,No,2:37,2:41,,
Swimming,BS,Stimulus,SW,Yes,No,2:41,2:42,,
Sitting,BS,Stimulus,SW,Yes,No,2:42,2:45,,
Swimming,BS,Stimulus,SW,Yes,No,2:45,2:46,,
Sitting,BS,Stimulus,SW,Yes,No,2:46,3:06,,
Swimming,BS,Stimulus,FNW,No,No,3:06,3:08,,
Swimming,FS,Stimulus,FNW,No,No,3:08,3:10,,
Sitting,FS,Stimulus,FSC,Yes,No,3:10,3:18,,
Swimming,FS,Stimulus,FSC,Yes,No,3:18,3:21,,
Swimming,FS,Stimulus,FNW,Yes,No,3:21,3:23,,
Sitting,FS,Stimulus,FNW,Yes,No,3:23,3:28,,
Swimming,FS,Stimulus,FNW,Yes,No,3:28,3:38,,
Sitting,FS,Stimulus,FNW,Yes,Yes,3:38,3:54,,
Swimming,FS,Stimulus,FNW,Yes,No,3:54,3:58,,
Swimming,FS,Stimulus,FSC,Yes,No,3:58,3:59,,
Sitting,FS,Stimulus,FSC,Yes,No,3:59,5:16,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
