Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FS,Stimulus,FNW,No,No,0:15,0:16,,
Swimming,FS,Stimulus,SW,Yes,No,0:16,0:18,,
Swimming,FS,Stimulus,FNW,Yes,No,0:18,0:24,,
Swimming,FS,Stimulus,FSC,Yes,No,0:24,0:26,,
Swimming,FS,Stimulus,FNW,Yes,No,0:26,0:28,,
Sitting,FS,Stimulus,FNW,Yes,No,0:28,0:33,,
Swimming,FS,Stimulus,FNW,Yes,No,0:33,0:35,,
Sitting,FS,Stimulus,FSC,Yes,No,0:35,0:39,,
Swimming,FS,Stimulus,FSC,Yes,No,0:39,0:45,,
Swimming,FS,Stimulus,SW,Yes,No,0:45,0:46,,
Swimming,FS,Stimulus,FSC,Yes,No,0:46,0:48,,
Swimming,FS,Stimulus,FNW,Yes,No,0:48,0:55,,
Sitting,FS,Stimulus,FNW,Yes,No,0:55,0:56,,
Swimming,FS,Stimulus,FNW,Yes,No,0:56,0:58,,
Swimming,FC,Control,FNW,Yes,No,0:58,1:06,,
Swimming,FC,Control,FCC,Yes,No,1:06,1:07,,
Swimming,FC,Control,FNW,Yes,No,1:07,1:12,,
Swimming,FC,Control,FCC,Yes,No,1:12,1:15,,
Swimming,FC,Control,FNW,Yes,No,1:15,1:18,,
Sitting,FC,Control,FNW,Yes,No,1:18,1:19,,
Swimming,FC,Control,FCC,Yes,No,1:19,1:20,,
Swimming,FC,Control,FNW,Yes,No,1:20,1:27,,
Swimming,FC,Control,FCC,Yes,No,1:27,1:30,,
Sitting,FC,Control,FCC,Yes,No,1:30,1:33,,
Swimming,FC,Control,FNW,Yes,No,1:33,1:36,,
Sitting,FC,Control,FNW,Yes,No,1:36,1:38,,
Swimming,FC,Control,FNW,Yes,No,1:38,1:39,,
Swimming,FC,Control,FCC,Yes,No,1:39,1:47,,
Sitting,FC,Control,FCC,Yes,No,1:47,1:50,,
Swimming,FC,Control,FNW,Yes,No,1:50,1:53,,
Swimming,FC,Control,FCC,Yes,No,1:53,1:56,,
Swimming,FC,Control,FNW,Yes,No,1:56,1:58,,
Swimming,FC,Control,FCC,Yes,No,1:58,2:11,,
Swimming,FC,Control,FNW,Yes,No,2:11,2:17,,
Swimming,FC,Control,FCC,Yes,No,2:17,2:19,,
Swimming,FC,Control,FNW,Yes,No,2:19,2:22,,
Swimming,FC,Control,FCC,Yes,No,2:22,2:25,,
Sitting,FC,Control,FCC,Yes,No,2:25,2:26,,
Swimming,FC,Control,FCC,Yes,No,2:26,2:28,,
Swimming,FC,Control,FNW,Yes,No,2:28,2:32,,
Swimming,FC,Control,FCC,Yes,No,2:32,2:33,,
Swimming,FC,Control,FNW,Yes,No,2:33,2:40,,
Sitting,FC,Control,FNW,Yes,No,2:40,2:46,,
Swimming,FC,Control,FNW,Yes,No,2:46,2:50,,
Swimming,FC,Control,FCC,Yes,No,2:50,2:51,,
Sitting,FC,Control,FCC,Yes,No,2:51,2:23,,
Swimming,FC,Control,FCC,Yes,No,2:23,3:18,,
Sitting,FC,Control,FCC,Yes,Yes,3:18,5:08,,
Swimming,FC,Control,FNW,Yes,No,5:08,5:10,,
Sitting,FC,Control,FNW,Yes,No,5:10,5:12,,
Swimming,FC,Control,FNW,Yes,No,5:12,5:15,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
