Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,FS,Stimulus,FNW,Yes,Yes,0:15,0:17,,
Swimming,FS,Stimulus,FNW,Yes,No,0:17,0:26,,
Sitting,FC,Control,CW,No,No,0:26,0:28,,
Swimming,FC,Control,CW,No,No,0:28,0:30,,
Swimming,FC,Control,FCC,Yes,No,0:30,0:33,,
Sitting,FC,Control,FCC,Yes,Yes,0:33,0:38,,
Swimming,FC,Control,FCC,Yes,No,0:38,0:39,,
Swimming,FC,Control,FNW,Yes,No,0:39,0:40,,
Swimming,FC,Control,FCC,Yes,No,0:40,0:42,,
Sitting,FC,Control,FCC,Yes,Yes,0:42,0:49,,
Swimming,FC,Control,FCC,Yes,No,0:49,0:55,,
Sitting,FC,Control,FCC,Yes,Yes,0:55,0:56,,
Swimming,FC,Control,CW,Yes,No,0:56,0:59,,
Sitting,BC,Control,BCC,No,No,0:59,1:01,,
Sitting,BC,Control,BNW,No,Yes,1:01,1:09,,
Swimming,BC,Control,BCC,No,No,1:09,1:11,,
Swimming,BC,Control,CW,Yes,No,1:11,1:15,,
Swimming,BC,Control,BCC,No,No,1:15,1:16,,
Sitting,BC,Control,BCC,No,No,1:16,1:17,,
Sitting,BC,Control,BCC,No,Yes,1:17,1:22,,
Swimming,BC,Control,BCC,No,No,1:22,1:23,,
Swimming,BC,Control,BCC,Yes,No,1:23,1:25,,
Sitting,BC,Control,BCC,Yes,Yes,1:25,1:31,,
Swimming,BC,Control,BCC,Yes,No,1:31,1:35,,
Sitting,BC,Control,BCC,Yes,Yes,1:35,1:39,,
Swimming,BC,Control,BCC,Yes,No,1:39,1:41,,
Swimming,BC,Control,BNW,Yes,No,1:41,1:42,,
Sitting,BC,Control,BNW,Yes,No,1:42,1:44,,
Swimming,BC,Control,BNW,Yes,No,1:44,1:45,,
Sitting,BC,Control,BNW,Yes,Yes,1:45,1:51,,
Swimming,BC,Control,SW,No,No,1:51,1:56,,
Sitting,BC,Control,SW,No,Yes,1:56,1:59,,
Swimming,BC,Control,SW,No,No,1:59,2:00,,
Swimming,BS,Stimulus,SW,No,No,2:00,2:05,,
Swimming,BS,Stimulus,SW,Yes,No,2:05,2:06,,
Sitting,FS,Stimulus,SW,Yes,Yes,2:06,2:10,,
Sitting,FS,Stimulus,FNW,No,Yes,2:10,2:15,,
Swimming,FS,Stimulus,FSC,Yes,No,2:15,2:25,,
Swimming,FS,Stimulus,FNW,Yes,No,2:25,2:28,,
Swimming,FS,Stimulus,FSC,Yes,No,2:28,2:29,,
Swimming,FS,Stimulus,FNW,Yes,No,2:29,2:32,,
Swimming,FS,Stimulus,FSC,Yes,No,2:32,2:33,,
Sitting,FS,Stimulus,FNW,Yes,Yes,2:33,2:41,,
Swimming,FS,Stimulus,FNW,Yes,No,2:41,2:50,,
Swimming,FC,Control,FNW,Yes,No,2:50,2:54,,
Swimming,FC,Control,CW,Yes,No,2:54,2:55,,
Swimming,FC,Control,FCC,Yes,No,2:55,3:00,,
Sitting,FC,Control,FNW,Yes,No,3:00,3:02,,
Swimming,FC,Control,FCC,Yes,No,3:02,3:03,,
Swimming,FC,Control,FNW,Yes,Yes,3:03,3:04,,
Sitting,FC,Control,FNW,Yes,Yes,3:04,3:05,,
Swimming,FC,Control,FCC,Yes,No,3:05,3:07,,
Swimming,FC,Control,FNW,Yes,No,3:07,3:10,,
Swimming,FC,Control,FCC,Yes,No,3:10,3:21,,
Swimming,FC,Control,FNW,Yes,No,3:21,3:24,,
Sitting,FC,Control,FNW,Yes,Yes,3:24,3:46,,
Sitting,FC,Control,FNW,Yes,No,3:46,4:16,,
Sitting,FC,Control,SW,No,No,4:16,4:28,,
Sitting,FC,Control,SW,No,Yes,4:28,4:54,,
Swimming,FC,Control,SW,No,No,4:54,4:55,,
Swimming,FC,Control,FNW,Yes,No,4:55,5:15,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
