Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FS,Stimulus,FNW,No,No,0:20,0:22,,
Swimming,FS,Stimulus,FNW,Yes,No,0:22,0:25,,
Swimming,FS,Stimulus,FSC,Yes,No,0:25,0:30,,
Swimming,FS,Stimulus,FNW,Yes,No,0:30,0:32,,
Swimming,FS,Stimulus,FSC,Yes,No,0:32,0:38,,
Swimming,FS,Stimulus,FNW,Yes,No,0:38,0:41,,
Swimming,FS,Stimulus,FSC,Yes,No,0:41,0:48,,
Swimming,FS,Stimulus,FNW,Yes,No,0:48,0:53,,
Sitting,FS,Stimulus,FNW,Yes,No,0:53,0:55,,
Swimming,FS,Stimulus,FNW,Yes,No,0:55,0:58,,
Swimming,FC,Control,FNW,Yes,No,0:58,1:01,,
Swimming,FC,Control,CW,No,No,1:01,1:02,,
Swimming,FC,Control,FNW,Yes,No,1:02,1:04,,
Sitting,FC,Control,FNW,Yes,Yes,1:04,1:10,,
Swimming,FC,Control,FNW,Yes,No,1:10,1:17,,
Swimming,FC,Control,CW,Yes,No,1:17,1:21,,
Swimming,FC,Control,FCC,Yes,No,1:21,1:26,,
Swimming,FC,Control,FNW,Yes,No,1:26,1:31,,
Swimming,FC,Control,FCC,Yes,No,1:31,1:32,,
Sitting,FC,Control,FNW,Yes,Yes,1:32,1:38,,
Swimming,FC,Control,FNW,Yes,No,1:38,1:45,,
Swimming,FC,Control,FCC,Yes,Yes,1:45,1:46,,
Swimming,FC,Control,FCC,Yes,No,1:46,1:49,,
Swimming,FC,Control,FNW,Yes,Yes,1:49,1:51,,
Swimming,FC,Control,FNW,Yes,No,1:51,1:54,,
Swimming,FC,Control,FCC,Yes,No,1:54,1:55,,
Swimming,FC,Control,FNW,Yes,No,1:55,2:02,,
Sitting,FC,Control,FNW,Yes,Yes,2:02,2:07,,
Swimming,FC,Control,FNW,Yes,No,2:07,2:14,,
Swimming,FC,Control,FNW,Yes,Yes,2:14,2:17,,
Swimming,FC,Control,FNW,Yes,No,2:17,2:23,,
Swimming,FS,Stimulus,FNW,Yes,No,2:23,2:26,,
Sitting,FS,Stimulus,FNW,Yes,Yes,2:26,2:57,,
Swimming,FS,Stimulus,FNW,Yes,No,2:57,3:05,,
Swimming,FC,Control,FNW,Yes,No,3:05,3:09,,
Swimming,FC,Control,CW,Yes,No,3:09,3:12,,
Swimming,FC,Control,FCC,Yes,No,3:12,3:14,,
Sitting,FC,Control,FCC,Yes,Yes,3:14,3:20,,
Swimming,FC,Control,FCC,Yes,No,3:20,3:24,,
Swimming,FC,Control,FNW,Yes,No,3:24,3:28,,
Swimming,FC,Control,FCC,Yes,No,3:28,3:35,,
Sitting,FC,Control,FCC,Yes,Yes,3:35,3:47,,
Swimming,FC,Control,FCC,Yes,No,3:47,3:55,,
Swimming,FC,Control,FNW,Yes,No,3:55,3:57,,
Swimming,FC,Control,FCC,Yes,No,3:57,4:01,,
Sitting,FC,Control,CW,Yes,Yes,4:01,4:11,,
Swimming,FC,Control,CW,Yes,Yes,4:11,4:14,,
Sitting,FC,Control,CW,Yes,Yes,4:14,4:58,,
Swimming,FC,Control,CW,Yes,No,4:58,5:00,,
Sitting,FC,Control,BNW,No,No,5:00,5:02,,
Swimming,FC,Control,BNW,No,Yes,5:02,5:20,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
