Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,Center,Center,FNW,No,No,0:25,1:29,,
Sitting,Center,Center,FNW,No,Yes,1:29,1:38,,
Sitting,Center,Center,FNW,No,No,1:38,1:40,,
Swimming,FS,Stimulus,FNW,No,No,1:40,1:44,,
Swimming,FS,Stimulus,FSC,No,No,1:44,1:47,,
Swimming,FS,Stimulus,SW,No,No,1:47,1:48,,
Sitting,FS,Stimulus,SW,No,No,1:48,1:51,,
Swimming,FS,Stimulus,FSC,No,No,1:51,1:57,,
Sitting,FS,Stimulus,FSC,No,No,1:57,2:05,,
Swimming,FS,Stimulus,FSC,No,No,2:05,2:13,,
Sitting,FS,Stimulus,FSC,No,No,2:13,2:17,,
Swimming,FS,Stimulus,FSC,No,No,2:17,2:23,,
Swimming,FS,Stimulus,FSC,Yes,No,2:23,2:51,,
Swimming,FS,Stimulus,FNW,Yes,No,2:51,2:53,,
Swimming,FS,Stimulus,FSC,Yes,No,2:53,2:56,,
Sitting,FS,Stimulus,FSC,Yes,Yes,2:56,3:00,,
Sitting,FS,Stimulus,FSC,Yes,Yes,0:00,0:32,,
Sitting,FS,Stimulus,FSC,Yes,No,0:32,0:37,,
Swimming,FS,Stimulus,FSC,Yes,No,0:37,0:38,,
Swimming,FS,Stimulus,FNW,Yes,No,0:38,0:42,,
Sitting,FS,Stimulus,FNW,Yes,No,0:42,0:47,,
Sitting,FS,Stimulus,FNW,Yes,Yes,0:47,1:10,,
Swimming,FS,Stimulus,FNW,Yes,Yes,1:10,1:12,,
Sitting,FS,Stimulus,FNW,Yes,Yes,1:12,1:15,,
Swimming,FS,Stimulus,FNW,Yes,Yes,1:15,1:16,,
Swimming,FS,Stimulus,CW,No,No,1:16,1:21,,
Swimming,FC,Control,CW,No,No,1:21,1:26,,
Swimming,FC,Control,FCC,No,No,1:26,1:28,,
Swimming,FC,Control,FCC,Yes,No,1:28,1:30,,
Sitting,FC,Control,FCC,Yes,Yes,1:30,1:38,,
Swimming,FC,Control,FCC,Yes,Yes,1:38,1:39,,
Swimming,FC,Control,CW,Yes,No,1:39,1:45,,
Swimming,BC,Control,CW,Yes,No,1:45,1:46,,
Sitting,BC,Control,CW,Yes,No,1:46,1:49,,
Swimming,BC,Control,BCC,Yes,No,1:49,1:53,,
Swimming,BC,Control,BNW,Yes,No,1:53,1:55,,
Sitting,BC,Control,BNW,Yes,Yes,1:55,2:19,,
Sitting,BC,Control,BNW,Yes,No,2:19,2:25,,
