Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FC,Control,FCC,No,No,0:39,0:40,,
Swimming,FC,Control,FNW,Yes,No,0:40,0:44,,
Sitting,FC,Control,FNW,Yes,No,0:44,1:13,,
Sitting,FC,Control,FNW,Yes,Yes,1:13,3:00,,
Sitting,FC,Control,FNW,Yes,Yes,0:00,0:58,,
Swimming,FC,Control,FNW,Yes,No,0:58,1:03,,
Sitting,FC,Control,FNW,Yes,Yes,1:03,1:24,,
Swimming,FC,Control,SW,No,Yes,1:24,1:26,,
Swimming,FC,Control,SW,No,No,1:26,1:27,,
Swimming,FS,Stimulus,SW,No,No,1:27,1:28,,
Swimming,FS,Stimulus,SW,No,Yes,1:28,1:30,,
Swimming,FS,Stimulus,SW,No,No,1:30,1:36,,
Swimming,FS,Stimulus,SW,Yes,No,1:36,1:38,,
Sitting,FS,Stimulus,SW,Yes,Yes,1:38,1:58,,
Sitting,FS,Stimulus,SW,Yes,No,1:58,1:59,,
Swimming,FS,Stimulus,SW,Yes,No,1:59,2:05,,
Swimming,FS,Stimulus,FSC,Yes,No,2:05,2:12,,
Swimming,FS,Stimulus,FNW,Yes,No,2:12,2:15,,
Swimming,FS,Stimulus,FSC,Yes,No,2:15,2:18,,
Swimming,FS,Stimulus,FNW,Yes,No,2:18,2:35,,
Swimming,FS,Stimulus,FSC,Yes,No,2:35,2:37,,
Sitting,FS,Stimulus,FSC,Yes,Yes,2:37,2:39,,
