Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,Center,Center,FNW,No,No,1:18,3:00,,
Sitting,Center,Center,FNW,No,No,0:00,1:31,,
Swimming,FC,Control,FNW,No,No,1:31,1:36,,
Swimming,FC,Control,FCC,No,No,1:36,1:42,,
Swimming,FC,Control,CW,No,No,1:42,1:54,,
Swimming,BC,Control,CW,No,No,1:54,1:58,,
Swimming,BC,Control,BCC,No,No,1:58,1:59,,
Sitting,BC,Control,BCC,No,No,1:59,2:02,,
Swimming,BC,Control,BCC,No,No,2:02,2:10,,
Swimming,BC,Control,BNW,No,No,2:10,2:15,,
Swimming,BC,Control,BNW,No,Yes,2:15,2:17,,
Sitting,BC,Control,BNW,Yes,Yes,2:17,2:20,,
Sitting,BC,Control,BNW,Yes,No,2:20,2:23,,
Swimming,BC,Control,BNW,Yes,No,2:23,2:27,,
Swimming,BS,Stimulus,BNW,Yes,No,2:27,2:29,,
Swimming,BS,Stimulus,SW,No,No,2:29,2:38,,
Swimming,BS,Stimulus,SW,Yes,No,2:38,2:41,,
Swimming,FS,Stimulus,SW,Yes,No,2:41,2:48,,
Sitting,FS,Stimulus,FSC,No,Yes,2:48,3:00,,
Sitting,FS,Stimulus,FSC,No,Yes,0:00,0:10,,
Sitting,FS,Stimulus,FSC,No,No,0:10,0:18,,
