Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,Center,Center,FNW,No,No,0:20,0:24,,
Swimming,FS,Stimulus,FNW,No,No,0:24,0:26,,
Sitting,FS,Stimulus,FNW,No,No,0:26,0:33,,
Swimming,FS,Stimulus,FSC,No,No,0:33,0:36,,
Swimming,FS,Stimulus,SW,No,No,0:36,0:42,,
Swimming,FS,Stimulus,FSC,No,No,0:42,0:47,,
Swimming,FS,Stimulus,SW,No,No,0:47,0:50,,
Swimming,FS,Stimulus,SW,Yes,No,0:50,0:58,,
Swimming,FS,Stimulus,BSC,No,No,0:58,1:01,,
Swimming,FS,Stimulus,BNW,No,No,1:01,1:08,,
Sitting,FS,Stimulus,BNW,No,No,1:08,1:09,,
Sitting,FS,Stimulus,BNW,No,Yes,1:09,1:18,,
Sitting,FS,Stimulus,BNW,No,No,1:18,1:32,,
Swimming,FS,Stimulus,BNW,No,No,1:32,1:41,,
Sitting,FS,Stimulus,BNW,No,No,1:41,1:44,,
Swimming,FS,Stimulus,BNW,No,No,1:44,1:47,,
Sitting,FS,Stimulus,BNW,No,No,1:47,1:53,,
Swimming,FS,Stimulus,BNW,No,No,1:53,1:54,,
Swimming,FS,Stimulus,CW,No,No,1:54,1:57,,
Swimming,FS,Stimulus,FCC,No,No,1:57,1:58,,
Swimming,FS,Stimulus,FNW,No,No,1:58,2:00,,
Swimming,FS,Stimulus,FNW,Yes,No,2:00,2:03,,
Swimming,FS,Stimulus,FCC,No,No,2:03,2:04,,
Swimming,FC,Control,CW,No,No,2:04,2:08,,
Swimming,FC,Control,CW,Yes,No,2:08,2:10,,
Swimming,FC,Control,FCC,Yes,No,2:10,2:16,,
Swimming,FC,Control,FNW,Yes,No,2:16,2:18,,
Swimming,FC,Control,FCC,Yes,No,2:18,2:21,,
Swimming,FC,Control,FNW,Yes,No,2:21,2:30,,
Swimming,FS,Stimulus,FNW,Yes,No,2:30,2:47,,
Swimming,FS,Stimulus,FSC,Yes,No,2:47,2:49,,
Swimming,FS,Stimulus,FNW,Yes,No,2:49,2:56,,
Swimming,FS,Stimulus,FSC,Yes,No,2:56,2:58,,
Swimming,FS,Stimulus,FNW,Yes,No,2:58,3:00,,
Swimming,FS,Stimulus,FNW,Yes,No,0:00,0:01,,
Swimming,FS,Stimulus,FSC,Yes,No,0:01,0:02,,
Swimming,FS,Stimulus,FNW,Yes,No,0:02,0:10,,
Swimming,FS,Stimulus,FSC,Yes,No,0:10,0:14,,
Swimming,FS,Stimulus,FNW,Yes,No,0:14,0:16,,
Swimming,FS,Stimulus,FSC,Yes,No,0:16,0:17,,
Swimming,FS,Stimulus,FNW,Yes,No,0:17,0:23,,
Sitting,FS,Stimulus,FNW,Yes,Yes,0:23,0:52,,
Sitting,FS,Stimulus,FSC,Yes,No,0:52,0:57,,
Swimming,FS,Stimulus,FSC,Yes,No,0:57,0:59,,
Swimming,FS,Stimulus,SW,Yes,No,0:59,1:08,,
Swimming,FS,Stimulus,BSC,No,No,1:08,1:10,,
Swimming,BS,Stimulus,BSC,No,No,1:10,1:13,,
Sitting,BS,Stimulus,BSC,No,No,1:13,1:15,,
Sitting,BS,Stimulus,BSC,No,Yes,1:15,1:54,,
Swimming,BS,Stimulus,BSC,No,No,1:54,1:55,,
Swimming,BS,Stimulus,SW,Yes,No,1:55,1:59,,
Swimming,FS,Stimulus,SW,Yes,No,1:59,2:00,,
Swimming,FS,Stimulus,FSC,No,No,2:00,2:02,,
Swimming,FS,Stimulus,FNW,Yes,No,2:02,2:13,,
Swimming,FS,Stimulus,CW,No,No,2:13,2:15,,
Swimming,FC,Control,CW,No,No,2:15,2:17,,
Swimming,FC,Control,FCC,No,No,2:17,2:18,,
Sitting,FC,Control,FCC,No,Yes,2:18,2:20,,
