Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,Center,Center,FNW,No,No,0:17,1:30,,
Swimming,FS,Stimulus,FNW,No,No,1:30,1:34,,
Swimming,FS,Stimulus,FSC,No,No,1:34,1:46,,
Swimming,FS,Stimulus,FNW,Yes,No,1:46,1:49,,
Swimming,FS,Stimulus,FSC,Yes,No,1:49,1:57,,
Swimming,FS,Stimulus,FNW,Yes,No,1:57,2:01,,
Swimming,FS,Stimulus,FSC,Yes,No,2:01,2:05,,
Swimming,FS,Stimulus,SW,Yes,No,2:05,2:14,,
Swimming,BS,Stimulus,BSC,No,No,2:14,2:20,,
Swimming,BS,Stimulus,BSC,Yes,No,2:20,2:24,,
Swimming,BS,Stimulus,BNW,Yes,No,2:24,2:28,,
Sitting,BS,Stimulus,BNW,Yes,Yes,2:28,2:50,,
Swimming,BS,Stimulus,BSC,Yes,No,2:50,2:54,,
Swimming,BS,Stimulus,SW,Yes,No,2:54,2:58,,
Swimming,FS,Stimulus,FSC,No,No,2:58,3:00,,
Swimming,FS,Stimulus,FSC,No,No,0:00,0:02,,
Swimming,FS,Stimulus,FNW,Yes,No,0:02,0:07,,
Swimming,FS,Stimulus,FSC,Yes,No,0:07,0:16,,
Swimming,FS,Stimulus,FNW,Yes,No,0:16,0:28,,
Swimming,FC,Control,FNW,Yes,No,0:28,0:37,,
Sitting,FC,Control,FNW,Yes,Yes,0:37,1:01,,
Sitting,FC,Control,FNW,Yes,No,1:01,1:03,,
Swimming,FC,Control,FNW,Yes,No,1:03,1:05,,
Swimming,FC,Control,FCC,Yes,No,1:05,1:22,,
Sitting,FC,Control,FNW,Yes,Yes,1:22,1:43,,
Sitting,FC,Control,FNW,Yes,No,1:43,1:44,,
Swimming,FC,Control,FCC,Yes,No,1:44,1:52,,
Swimming,FC,Control,FNW,Yes,No,1:52,2:00,,
Swimming,FC,Control,FCC,Yes,No,2:00,2:10,,
Swimming,FC,Control,FNW,Yes,No,2:10,2:15,,
Swimming,FC,Control,FCC,Yes,No,2:15,2:17,,
