Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,Center,Center,FNW,No,No,0:19,0:20,,
Swimming,FS,Stimulus,FNW,No,No,0:20,0:25,,
Swimming,FS,Stimulus,FSC,No,No,0:25,0:27,,
Swimming,FS,Stimulus,SW,No,No,0:27,0:29,,
Swimming,FS,Stimulus,FSC,No,No,0:29,0:31,,
Swimming,FS,Stimulus,FNW,Yes,No,0:31,0:34,,
Sitting,FS,Stimulus,FNW,Yes,No,0:34,0:37,,
Swimming,FS,Stimulus,FNW,Yes,No,0:37,0:49,,
Swimming,FC,Control,FNW,Yes,No,0:49,0:54,,
Swimming,FC,Control,FCC,Yes,No,0:54,0:59,,
Sitting,FC,Control,FCC,Yes,No,0:59,1:00,,
Swimming,FC,Control,FCC,Yes,No,1:00,3:00,,
Swimming,FC,Control,FCC,Yes,No,0:00,0:02,,
Sitting,FC,Control,FCC,Yes,Yes,0:02,0:08,,
Swimming,FC,Control,FCC,Yes,No,0:08,1:48,,
Sitting,FC,Control,FCC,Yes,Yes,1:48,2:00,,
Swimming,FC,Control,FCC,Yes,No,2:00,2:19,,
