Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,Center,Center,FNW,No,No,0:19,1:13,,
Swimming,FC,Control,FNW,No,No,1:13,1:17,,
Swimming,FC,Control,FCC,No,No,1:17,1:27,,
Swimming,FC,Control,FCC,Yes,No,1:27,1:29,,
Sitting,FC,Control,FCC,Yes,Yes,1:29,1:40,,
Swimming,FC,Control,FCC,Yes,No,1:40,1:45,,
Swimming,FC,Control,FNW,Yes,No,1:45,1:51,,
Swimming,FS,Stimulus,FNW,Yes,No,1:51,1:53,,
Swimming,FS,Stimulus,SW,Yes,No,1:53,1:54,,
Swimming,FS,Stimulus,FSC,Yes,No,1:54,1:57,,
Swimming,FS,Stimulus,SW,Yes,No,1:57,1:59,,
Swimming,FS,Stimulus,BSC,No,No,1:59,2:00,,
Swimming,BS,Stimulus,BSC,No,No,2:00,2:02,,
Swimming,BS,Stimulus,BSC,Yes,No,2:02,2:03,,
Sitting,BS,Stimulus,BSC,Yes,Yes,2:03,2:18,,
Sitting,BS,Stimulus,BSC,Yes,No,2:18,2:19,,
Swimming,BS,Stimulus,SW,Yes,No,2:19,2:21,,
Swimming,BS,Stimulus,FSC,No,No,2:21,2:22,,
Swimming,FS,Stimulus,FNW,No,No,2:22,2:23,,
Swimming,FS,Stimulus,FNW,Yes,No,2:23,2:28,,
Swimming,FC,Control,FNW,Yes,No,2:28,2:33,,
Swimming,FC,Control,FCC,Yes,No,2:33,2:34,,
Sitting,FC,Control,FCC,Yes,Yes,2:34,2:39,,
Swimming,FC,Control,FCC,Yes,Yes,2:39,2:40,,
Swimming,FC,Control,FNW,Yes,No,2:40,2:45,,
Swimming,FS,Stimulus,FNW,Yes,No,2:45,2:49,,
Swimming,FS,Stimulus,FSC,Yes,Yes,2:49,2:50,,
Sitting,FS,Stimulus,FSC,Yes,Yes,2:50,2:57,,
Sitting,FS,Stimulus,FSC,Yes,No,2:57,2:59,,
Swimming,FS,Stimulus,FSC,Yes,No,2:59,3:00,,
Swimming,FS,Stimulus,FNW,Yes,No,0:00,0:04,,
Swimming,FC,Control,FNW,Yes,No,0:04,0:08,,
Swimming,FC,Control,FCC,Yes,No,0:08,0:09,,
Swimming,FC,Control,CW,Yes,No,0:09,0:12,,
Swimming,BC,Control,CW,Yes,No,0:12,0:14,,
Swimming,FC,Control,CW,Yes,No,0:14,0:16,,
Swimming,FC,Control,FCC,Yes,No,0:16,0:19,,
Swimming,FC,Control,FNW,Yes,No,0:19,0:27,,
Swimming,FC,Control,FCC,Yes,No,0:27,0:32,,
Swimming,FC,Control,CW,Yes,No,0:32,0:34,,
Swimming,BC,Control,CW,Yes,No,0:34,0:36,,
Sitting,BC,Control,BCC,No,No,0:36,0:40,,
Swimming,BC,Control,BCC,No,No,0:40,0:41,,
Swimming,BC,Control,BCC,Yes,No,0:41,0:44,,
Sitting,BC,Control,BCC,Yes,No,0:44,0:47,,
Swimming,BC,Control,CW,Yes,No,0:47,0:50,,
Swimming,FC,Control,CW,Yes,No,0:50,0:51,,
Swimming,FC,Control,FCC,Yes,No,0:51,0:54,,
Swimming,FC,Control,FNW,Yes,No,0:54,1:04,,
Swimming,FC,Control,FCC,Yes,No,1:04,1:12,,
Swimming,FC,Control,FNW,Yes,No,1:12,1:14,,
Swimming,FC,Control,FCC,Yes,No,1:14,1:16,,
Swimming,FC,Control,FNW,Yes,No,1:16,1:23,,
Swimming,FC,Control,FCC,Yes,No,1:23,1:31,,
Swimming,FC,Control,FNW,Yes,No,1:31,1:32,,
Swimming,FC,Control,FCC,Yes,No,1:32,1:38,,
Swimming,FC,Control,FNW,Yes,No,1:38,1:43,,
Swimming,FC,Control,FCC,Yes,No,1:43,1:47,,
Swimming,FC,Control,FNW,Yes,No,1:47,1:56,,
Swimming,FC,Control,FCC,Yes,No,1:56,1:57,,
Sitting,FC,Control,FCC,Yes,Yes,1:57,2:16,,
Swimming,FC,Control,FCC,Yes,No,2:16,2:18,,
Swimming,FC,Control,FNW,Yes,No,2:18,2:19,,
