Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,Center,Center,FNW,No,No,0:16,0:54,,
Sitting,Center,Center,FNW,No,Yes,0:54,0:57,,
Sitting,Center,Center,FNW,No,No,0:57,0:59,,
Swimming,FS,Stimulus,FNW,No,No,0:59,1:01,,
Swimming,FS,Stimulus,SW,No,No,1:01,1:04,,
Swimming,FS,Stimulus,FSC,No,No,1:04,1:05,,
Swimming,FS,Stimulus,FNW,Yes,No,1:05,1:14,,
Swimming,FC,Control,FNW,Yes,No,1:14,1:15,,
Swimming,FC,Control,CW,No,No,1:15,1:19,,
Swimming,FC,Control,FCC,Yes,No,1:19,1:25,,
Swimming,FC,Control,FNW,Yes,Yes,1:25,1:26,,
Sitting,FC,Control,FNW,Yes,Yes,1:26,1:32,,
Swimming,FC,Control,FCC,Yes,No,1:32,1:34,,
Swimming,FC,Control,CW,Yes,No,1:34,1:36,,
Swimming,BC,Control,BNW,No,No,1:36,1:38,,
Swimming,BC,Control,BCC,Yes,No,1:38,1:45,,
Swimming,BC,Control,BNW,Yes,No,1:45,1:52,,
Swimming,BS,Stimulus,BNW,Yes,No,1:52,1:56,,
Sitting,BS,Stimulus,BNW,Yes,Yes,1:56,2:07,,
Swimming,BS,Stimulus,BSC,Yes,No,2:07,2:10,,
Swimming,BS,Stimulus,SW,Yes,No,2:10,2:15,,
Swimming,FS,Stimulus,FNW,No,No,2:15,2:19,,
Swimming,FS,Stimulus,FSC,Yes,No,2:19,2:38,,
Swimming,FS,Stimulus,FNW,Yes,No,2:38,2:43,,
Sitting,FS,Stimulus,FSC,Yes,Yes,2:43,2:45,,
Swimming,FS,Stimulus,FNW,Yes,No,2:45,2:57,,
Swimming,FC,Control,FNW,Yes,No,2:57,3:00,,
Swimming,FC,Control,FNW,Yes,No,0:00,0:04,,
Sitting,FC,Control,FNW,Yes,Yes,0:04,0:22,,
Swimming,FC,Control,CW,No,No,0:22,0:27,,
Swimming,FC,Control,FCC,Yes,No,0:27,0:48,,
Swimming,FC,Control,FNW,Yes,No,0:48,0:50,,
Swimming,FC,Control,FCC,Yes,No,0:50,1:15,,
Swimming,FC,Control,FNW,Yes,No,1:15,1:19,,
Sitting,FC,Control,FNW,Yes,Yes,1:19,1:58,,
Swimming,FC,Control,FCC,Yes,No,1:58,1:59,,
Swimming,FC,Control,FNW,Yes,No,1:59,2:07,,
Swimming,FS,Stimulus,FNW,Yes,No,2:07,2:15,,
Swimming,FS,Stimulus,FSC,Yes,No,2:15,2:16,,
