Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FS,Stimulus,SW,Yes,No,0:22,0:25,,
Swimming,FS,Stimulus,FSC,Yes,No,0:25,0:29,,
Swimming,FS,Stimulus,FNW,Yes,No,0:29,0:32,,
Swimming,FS,Stimulus,FSC,Yes,No,0:32,0:35,,
Swimming,FS,Stimulus,FNW,Yes,No,0:35,0:38,,
Swimming,FS,Stimulus,FSC,Yes,No,0:38,0:41,,
Swimming,FS,Stimulus,FNW,Yes,No,0:41,0:46,,
Swimming,FS,Stimulus,FSC,Yes,No,0:46,0:47,,
Swimming,FS,Stimulus,FNW,Yes,No,0:47,0:50,,
Swimming,FS,Stimulus,FSC,Yes,No,0:50,0:52,,
Swimming,FS,Stimulus,FNW,Yes,No,0:52,0:59,,
Swimming,FS,Stimulus,FSC,Yes,No,0:59,1:00,,
Swimming,FS,Stimulus,FNW,Yes,No,1:00,1:06,,
Swimming,FS,Stimulus,FSC,Yes,No,1:06,1:13,,
Swimming,FS,Stimulus,FNW,Yes,No,1:13,1:15,,
Swimming,FS,Stimulus,FSC,Yes,No,1:15,1:26,,
Swimming,FS,Stimulus,FNW,Yes,No,1:26,1:30,,
Swimming,FS,Stimulus,FSC,Yes,No,1:30,1:32,,
Swimming,FS,Stimulus,FNW,Yes,No,1:32,1:34,,
Swimming,FS,Stimulus,FSC,Yes,No,1:34,1:42,,
Swimming,FS,Stimulus,FNW,Yes,No,1:42,1:46,,
Swimming,FS,Stimulus,FSC,Yes,No,1:46,1:48,,
Swimming,FS,Stimulus,FNW,Yes,Yes,1:48,1:49,,
Sitting,FS,Stimulus,FNW,Yes,Yes,1:49,3:00,,
Sitting,FS,Stimulus,FNW,Yes,Yes,0:00,1:49,,
Sitting,FS,Stimulus,FNW,Yes,No,1:49,1:51,,
Swimming,FS,Stimulus,FNW,Yes,No,1:51,1:53,,
Swimming,FS,Stimulus,FSC,Yes,No,1:53,1:57,,
Swimming,FS,Stimulus,FNW,Yes,No,1:57,2:00,,
Swimming,FS,Stimulus,FSC,Yes,No,2:00,2:02,,
Swimming,FS,Stimulus,FNW,Yes,No,2:02,2:04,,
Swimming,FS,Stimulus,FSC,Yes,No,2:04,2:22,,
