Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,Center,Center,FNW,No,No,0:17,1:21,,
Swimming,FC,Control,FNW,No,No,1:21,1:23,,
Swimming,FC,Control,FCC,No,No,1:23,1:27,,
Swimming,FC,Control,CW,No,No,1:27,1:31,,
Swimming,BC,Control,CW,No,No,1:31,1:32,,
Swimming,BC,Control,BCC,No,No,1:32,1:36,,
Swimming,BC,Control,BCC,Yes,No,1:36,1:41,,
Swimming,BC,Control,CW,Yes,No,1:41,1:45,,
Swimming,BC,Control,FNW,No,No,1:45,1:47,,
Swimming,FC,Control,FNW,No,No,1:47,1:48,,
Swimming,FC,Control,FNW,Yes,No,1:48,2:09,,
Swimming,FC,Control,FCC,Yes,No,2:09,2:17,,
Swimming,FC,Control,FNW,Yes,No,2:17,2:23,,
Sitting,FC,Control,FCC,Yes,Yes,2:23,2:46,,
Swimming,FC,Control,FCC,Yes,No,2:46,2:48,,
Swimming,FC,Control,FNW,Yes,No,2:48,2:57,,
Swimming,FC,Control,FSC,No,No,2:57,3:00,,
Swimming,FS,Stimulus,FSC,No,No,0:00,0:02,,
Sitting,FS,Stimulus,FNW,Yes,No,0:02,0:05,,
Sitting,FS,Stimulus,FNW,Yes,Yes,0:05,0:08,,
Swimming,FS,Stimulus,FNW,Yes,No,0:08,0:09,,
Swimming,FS,Stimulus,SW,No,No,0:09,0:12,,
Swimming,FS,Stimulus,SW,Yes,No,0:12,0:14,,
Swimming,FS,Stimulus,BSC,No,No,0:14,0:15,,
Swimming,BS,Stimulus,BNW,No,No,0:15,0:16,,
Swimming,BS,Stimulus,BNW,Yes,No,0:16,0:18,,
Swimming,BS,Stimulus,BSC,Yes,No,0:18,0:22,,
Swimming,BS,Stimulus,BNW,Yes,No,0:22,0:30,,
Swimming,BS,Stimulus,BNW,Yes,Yes,0:30,0:33,,
Sitting,BS,Stimulus,BSC,Yes,Yes,0:33,0:39,,
Sitting,BS,Stimulus,BSC,Yes,No,0:39,0:42,,
Swimming,BS,Stimulus,BSC,Yes,No,0:42,0:44,,
Swimming,BS,Stimulus,BNW,Yes,No,0:44,0:49,,
Swimming,BS,Stimulus,BSC,Yes,No,0:49,0:55,,
Swimming,BS,Stimulus,SW,Yes,No,0:55,1:01,,
Swimming,BS,Stimulus,FSC,No,No,1:01,1:02,,
Swimming,FS,Stimulus,FSC,No,No,1:02,1:04,,
Swimming,FS,Stimulus,FSC,Yes,No,1:04,1:06,,
Swimming,FS,Stimulus,FNW,Yes,No,1:06,1:08,,
Sitting,FS,Stimulus,FNW,Yes,Yes,1:08,1:18,,
Swimming,FS,Stimulus,FNW,Yes,No,1:18,1:23,,
Swimming,FS,Stimulus,FSC,Yes,No,1:23,1:28,,
Sitting,FS,Stimulus,FSC,Yes,Yes,1:28,1:49,,
Sitting,FS,Stimulus,FSC,Yes,No,1:49,1:50,,
Swimming,FS,Stimulus,FNW,Yes,No,1:50,1:58,,
Swimming,FC,Control,FNW,Yes,No,1:58,2:06,,
Swimming,FC,Control,FCC,Yes,No,2:06,2:08,,
Swimming,FC,Control,FNW,Yes,No,2:08,2:10,,
Sitting,FC,Control,FCC,Yes,Yes,2:10,2:17,,
