Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FS,Stimulus,FNW,Yes,No,0:17,0:23,,
Swimming,FS,Stimulus,FSC,Yes,No,0:23,0:43,,
Swimming,FS,Stimulus,FNW,Yes,No,0:43,0:50,,
Sitting,FS,Stimulus,FNW,Yes,No,0:50,0:54,,
Sitting,FS,Stimulus,FNW,Yes,Yes,0:54,2:25,,
Swimming,FS,Stimulus,FNW,Yes,Yes,2:25,2:29,,
Sitting,FS,Stimulus,CW,No,Yes,2:29,2:32,,
Swimming,FS,Stimulus,CW,No,Yes,2:32,2:41,,
Swimming,FS,Stimulus,CW,No,No,2:41,2:44,,
Swimming,FS,Stimulus,BNW,No,No,2:44,2:55,,
Swimming,BS,Stimulus,BNW,No,No,2:55,3:00,,
Swimming,BS,Stimulus,BNW,No,No,0:00,0:01,,
Sitting,BS,Stimulus,BNW,No,Yes,0:01,0:34,,
Swimming,BS,Stimulus,SW,Yes,No,0:34,0:39,,
Swimming,FS,Stimulus,SW,Yes,No,0:39,0:44,,
Swimming,FS,Stimulus,FSC,Yes,No,0:44,0:48,,
Swimming,FS,Stimulus,FNW,Yes,No,0:48,0:54,,
Sitting,FS,Stimulus,FSC,Yes,Yes,0:54,1:30,,
Sitting,FS,Stimulus,FSC,Yes,No,1:30,1:39,,
Swimming,FS,Stimulus,FSC,Yes,No,1:39,1:47,*All very slow and small movements,
Sitting,FS,Stimulus,FNW,Yes,Yes,1:47,2:17,,
