Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,BS,Stimulus,BSC,No,No,0:18,0:19,,
Swimming,BS,Stimulus,BNW,No,No,0:19,0:21,,
Sitting,BS,Stimulus,BNW,No,No,0:21,0:34,,
Swimming,BS,Stimulus,BNW,No,No,0:34,0:37,,
Sitting,BS,Stimulus,BNW,Yes,No,0:37,0:42,,
Swimming,BS,Stimulus,BSC,Yes,No,0:42,0:45,,
Swimming,BS,Stimulus,SW,Yes,No,0:45,0:49,,
Swimming,FS,Stimulus,FSC,No,No,0:49,0:54,,
Swimming,FS,Stimulus,FNW,Yes,No,0:54,0:56,,
Sitting,FS,Stimulus,FNW,Yes,No,0:56,0:58,,
Swimming,FS,Stimulus,FNW,Yes,No,0:58,0:59,,
Sitting,FS,Stimulus,FNW,Yes,No,0:59,1:02,,
Swimming,FS,Stimulus,FNW,Yes,No,1:02,1:10,,
Swimming,FC,Control,FNW,Yes,No,1:10,1:15,,
Sitting,FC,Control,FNW,Yes,No,1:15,1:19,,
Sitting,FC,Control,FNW,Yes,Yes,1:19,1:43,,
Sitting,FC,Control,FNW,Yes,No,1:43,1:46,,
Swimming,FC,Control,FNW,Yes,No,1:46,1:49,,
Swimming,FS,Stimulus,FNW,Yes,No,1:49,1:53,,
Swimming,FS,Stimulus,SW,No,No,1:53,1:57,,
Swimming,FS,Stimulus,FSC,Yes,No,1:57,3:00,,
Sitting,FS,Stimulus,FSC,Yes,Yes,0:00,0:26,,
Sitting,FS,Stimulus,FSC,Yes,No,0:26,0:28,,
Swimming,FS,Stimulus,FSC,Yes,No,0:28,0:42,,
Swimming,FS,Stimulus,SW,Yes,No,0:42,0:46,,
Swimming,FS,Stimulus,FSC,Yes,No,0:46,0:58,,
Swimming,FS,Stimulus,FNW,Yes,No,0:58,0:59,,
Swimming,FS,Stimulus,FSC,Yes,No,0:59,1:34,,
Swimming,FS,Stimulus,SW,Yes,No,1:34,1:37,,
Swimming,FS,Stimulus,FSC,Yes,No,1:37,1:49,,
Sitting,FS,Stimulus,FSC,Yes,Yes,1:49,1:52,,
Swimming,FS,Stimulus,FSC,Yes,No,1:52,2:18,,
