Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FS,Stimulus,FNW,Yes,Yes,0:18,0:19,,
Sitting,FS,Stimulus,FNW,Yes,Yes,0:19,0:36,,
Swimming,FS,Stimulus,FNW,Yes,No,0:36,0:37,,
Sitting,FS,Stimulus,FNW,Yes,Yes,0:37,1:19,,
Swimming,FS,Stimulus,CW,No,No,1:19,1:23,,
Swimming,FC,Control,CW,No,No,1:23,1:29,,
Swimming,FC,Control,FCC,Yes,No,1:29,1:33,,
Sitting,FC,Control,FCC,Yes,Yes,1:33,1:39,,
Swimming,FC,Control,CW,Yes,No,1:39,1:42,,
Swimming,FC,Control,FCC,Yes,No,1:42,1:44,,
Swimming,FC,Control,FNW,Yes,No,1:44,1:54,,
Swimming,FS,Stimulus,FNW,Yes,No,1:54,1:56,,
Sitting,FS,Stimulus,FNW,Yes,Yes,1:56,2:28,,
Swimming,FS,Stimulus,FNW,Yes,No,2:28,2:34,,
Sitting,FS,Stimulus,FNW,Yes,Yes,2:34,2:43,,
Swimming,FS,Stimulus,FSC,Yes,No,2:43,2:47,,
Sitting,FS,Stimulus,FNW,Yes,Yes,2:47,2:52,,
Swimming,FS,Stimulus,FNW,Yes,No,2:52,2:58,,
Swimming,FC,Control,FNW,Yes,No,2:58,3:00,,
Swimming,FC,Control,FNW,Yes,No,0:00,0:01,,
Swimming,FC,Control,CW,Yes,No,0:01,0:04,,
Swimming,BC,Control,CW,Yes,No,0:04,0:06,,
Swimming,BC,Control,BCC,Yes,No,0:06,0:07,,
Sitting,BC,Control,BCC,Yes,Yes,0:07,0:20,,
Swimming,BC,Control,BCC,Yes,No,0:20,0:21,,
Swimming,BC,Control,CW,Yes,No,0:21,0:24,,
Swimming,FC,Control,FNW,No,No,0:24,0:25,,
Swimming,FC,Control,FNW,Yes,No,0:25,0:29,,
Sitting,FC,Control,FNW,Yes,Yes,0:29,0:33,,
Swimming,FC,Control,FNW,Yes,No,0:33,0:36,,
Swimming,FC,Control,FCC,Yes,No,0:36,0:46,,
Sitting,FC,Control,FCC,Yes,Yes,0:46,1:08,,
Swimming,FC,Control,CW,Yes,No,1:08,1:12,,
Swimming,BC,Control,CW,Yes,No,1:12,1:14,,
Swimming,BC,Control,BCC,Yes,No,1:14,1:15,,
Sitting,BC,Control,BCC,Yes,Yes,1:15,1:39,,
Swimming,BC,Control,BCC,Yes,No,1:39,1:41,,
Swimming,BC,Control,CW,Yes,No,1:41,1:43,,
Swimming,FC,Control,CW,Yes,No,1:43,1:45,,
Swimming,FC,Control,FCC,Yes,No,1:45,1:48,,
Sitting,FC,Control,FCC,Yes,Yes,1:48,2:09,,
Swimming,FC,Control,FCC,Yes,No,2:09,2:13,,
Swimming,FC,Control,FNW,Yes,Yes,2:13,2:17,,
Swimming,FC,Control,FNW,Yes,No,2:17,2:18,,
