Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,BS,Stimulus,BSC,No,No,0:17,0:21,,
Swimming,BS,Stimulus,BSC,Yes,No,0:21,0:31,,
Swimming,BS,Stimulus,BNW,Yes,No,0:31,0:33,,
Swimming,BS,Stimulus,BSC,Yes,No,0:33,0:35,,
Sitting,BS,Stimulus,BSC,Yes,No,0:35,0:37,,
Swimming,BS,Stimulus,BSC,Yes,No,0:37,0:38,,
Sitting,BS,Stimulus,BSC,Yes,No,0:38,0:40,,
Sitting,BS,Stimulus,BSC,Yes,Yes,0:40,0:56,,
Swimming,BS,Stimulus,BSC,Yes,No,0:56,0:58,,
Swimming,BS,Stimulus,SW,Yes,No,0:58,1:00,,
Swimming,FS,Stimulus,FSC,No,No,1:00,1:01,,
Swimming,FS,Stimulus,FNW,No,No,1:01,1:03,,
Swimming,FS,Stimulus,FNW,Yes,No,1:03,1:11,,
Sitting,FS,Stimulus,FNW,Yes,Yes,1:11,1:30,,
Sitting,FS,Stimulus,FNW,Yes,No,1:30,1:46,,
Sitting,FS,Stimulus,FNW,Yes,Yes,1:46,2:21,,
Sitting,FS,Stimulus,FNW,Yes,No,2:21,2:22,,
Swimming,FS,Stimulus,FNW,Yes,No,2:22,2:30,,
Swimming,FS,Stimulus,FSC,Yes,No,2:30,2:37,,
Swimming,FS,Stimulus,FNW,Yes,No,2:37,2:41,,
Swimming,FS,Stimulus,FSC,Yes,No,2:41,2:48,,
Sitting,FS,Stimulus,FSC,Yes,No,2:48,2:50,,
Sitting,FS,Stimulus,FSC,Yes,Yes,2:50,3:00,,
Sitting,FS,Stimulus,FSC,Yes,Yes,0:00,0:29,,
Swimming,FS,Stimulus,FSC,Yes,No,0:29,0:30,,
Swimming,FS,Stimulus,FNW,Yes,No,0:30,0:34,,
Swimming,FS,Stimulus,FSC,Yes,No,0:34,0:35,,
Swimming,FS,Stimulus,FNW,Yes,No,0:35,0:46,,
Sitting,FS,Stimulus,FNW,Yes,No,0:46,0:48,,
Sitting,FS,Stimulus,CW,No,Yes,0:48,1:47,,
Swimming,FS,Stimulus,CW,No,Yes,1:47,1:53,,
Swimming,FC,Control,CW,No,Yes,1:53,1:54,,
Swimming,FC,Control,CW,No,No,1:54,1:59,,
Sitting,FC,Control,FCC,No,Yes,1:59,2:17,,
