Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FC,Control,FNW,No,No,0:15,0:16,,
Swimming,FC,Control,CW,No,No,0:16,0:22,,
Swimming,FC,Control,FCC,No,No,0:22,0:24,,
Swimming,FC,Control,FNW,Yes,No,0:24,0:52,,
Sitting,FC,Control,FNW,Yes,No,0:52,0:53,,
Sitting,FC,Control,FNW,Yes,Yes,0:53,0:58,,
Sitting,FC,Control,FNW,Yes,No,0:58,1:02,,
Swimming,FC,Control,FNW,Yes,No,1:02,1:20,,
Swimming,FC,Control,FCC,No,Yes,1:20,1:25,,
Swimming,FC,Control,FCC,No,No,1:25,1:28,,
Swimming,FC,Control,FCC,Yes,No,1:28,1:47,,
Swimming,FC,Control,FNW,Yes,No,1:47,2:14,,
Swimming,FC,Control,FCC,Yes,No,2:14,3:00,,
Swimming,FC,Control,FCC,Yes,No,0:00,0:38,,
Swimming,FC,Control,FNW,Yes,No,0:38,0:40,,
Swimming,FC,Control,FCC,Yes,No,0:40,2:15,,
