Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,Center,Center,FNW,No,No,0:14,0:49,,
Swimming,FC,Control,FNW,No,No,0:49,0:52,,
Swimming,FC,Control,FCC,No,No,0:52,1:03,,
Swimming,FC,Control,CW,No,No,1:03,1:09,,
Sitting,FC,Control,CW,No,Yes,1:09,1:12,,
Swimming,FC,Control,CW,Yes,Yes,1:12,1:13,,
Sitting,FC,Control,CW,Yes,Yes,1:13,1:15,,
Swimming,FC,Control,CW,Yes,Yes,1:15,1:17,,
Sitting,FC,Control,CW,Yes,Yes,1:17,1:20,,
Swimming,FC,Control,CW,Yes,Yes,1:20,1:21,,
Sitting,FC,Control,CW,Yes,No,1:21,1:25,,
Swimming,FC,Control,CW,Yes,No,1:25,1:39,,
Swimming,FC,Control,FCC,Yes,No,1:39,2:24,,
Swimming,FC,Control,FNW,Yes,No,2:24,2:34,,
Sitting,FC,Control,FNW,Yes,No,2:34,2:35,,
Sitting,FC,Control,FNW,Yes,Yes,2:35,3:00,,
Sitting,FC,Control,FNW,Yes,Yes,0:00,0:21,,
Sitting,FC,Control,FNW,Yes,No,0:21,0:24,,
Swimming,FC,Control,FNW,Yes,No,0:24,0:38,,
Swimming,FC,Control,FCC,Yes,No,0:38,2:14,,
