Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,Center,Center,FNW,No,No,0:18,0:22,,
Swimming,FS,Stimulus,FNW,No,No,0:22,0:26,,
Swimming,FS,Stimulus,FSC,No,No,0:26,0:31,,
Sitting,FS,Stimulus,FSC,No,No,0:31,0:40,,
Swimming,FS,Stimulus,FNW,No,Yes,0:40,0:44,,
Sitting,FS,Stimulus,FNW,Yes,Yes,0:44,0:50,,
Sitting,FS,Stimulus,FNW,Yes,No,0:50,0:51,,
Swimming,FS,Stimulus,FNW,Yes,No,0:51,1:00,,
Swimming,FS,Stimulus,FSC,Yes,No,1:00,1:04,,
Sitting,FS,Stimulus,FSC,Yes,No,1:04,1:08,,
Swimming,FS,Stimulus,SW,Yes,No,1:08,1:09,,
Swimming,FS,Stimulus,FSC,Yes,No,1:09,1:36,,
Swimming,FS,Stimulus,SW,Yes,No,1:36,1:38,,
Swimming,FS,Stimulus,FSC,Yes,No,1:38,1:57,,
Swimming,FS,Stimulus,SW,Yes,No,1:57,1:59,,
Swimming,FS,Stimulus,FSC,Yes,No,1:59,2:13,,
Sitting,FS,Stimulus,FSC,Yes,Yes,2:13,2:24,,
Sitting,FS,Stimulus,FSC,Yes,No,2:24,2:27,,
Swimming,FS,Stimulus,FSC,Yes,No,2:27,2:48,,
Swimming,FS,Stimulus,SW,Yes,No,2:48,2:52,,
Swimming,FS,Stimulus,FSC,Yes,No,2:52,3:00,,
Swimming,FS,Stimulus,FSC,Yes,No,0:00,0:14,,
Swimming,FS,Stimulus,SW,Yes,No,0:14,0:18,,
Swimming,FS,Stimulus,FSC,Yes,No,0:18,0:27,,
Swimming,FS,Stimulus,SW,Yes,No,0:27,0:28,,
Swimming,FS,Stimulus,FSC,Yes,No,0:28,0:41,,
Swimming,FS,Stimulus,SW,Yes,No,0:41,0:45,,
Swimming,FS,Stimulus,FSC,Yes,No,0:45,0:47,,
Sitting,FS,Stimulus,FSC,Yes,No,0:47,0:50,,
Swimming,FS,Stimulus,FSC,Yes,No,0:50,0:54,,
Swimming,FS,Stimulus,SW,Yes,No,0:54,0:57,,
Swimming,FS,Stimulus,FSC,Yes,No,0:57,1:14,,
Swimming,FS,Stimulus,SW,Yes,No,1:14,1:18,,
Swimming,FS,Stimulus,FSC,Yes,No,1:18,1:22,,
Sitting,FS,Stimulus,FSC,Yes,Yes,1:22,1:33,,
Sitting,FS,Stimulus,FSC,Yes,No,1:33,1:36,,
Swimming,FS,Stimulus,SW,Yes,No,1:36,1:39,,
Swimming,BS,Stimulus,SW,Yes,No,1:39,1:41,,
Swimming,BS,Stimulus,BSC,Yes,No,1:41,1:43,,
Sitting,BS,Stimulus,BSC,Yes,No,1:43,1:44,,
Swimming,BS,Stimulus,BNW,Yes,No,1:44,1:49,,
Swimming,BS,Stimulus,BSC,Yes,No,1:49,1:51,,
Swimming,BS,Stimulus,BNW,Yes,No,1:51,1:54,,
Swimming,BS,Stimulus,BSC,Yes,No,1:54,1:55,,
Swimming,BS,Stimulus,BNW,Yes,No,1:55,2:01,,
Swimming,BS,Stimulus,BSC,Yes,No,2:01,2:04,,
Swimming,BS,Stimulus,BNW,Yes,No,2:04,2:06,,
Swimming,BS,Stimulus,BSC,Yes,No,2:06,2:16,,
Swimming,BS,Stimulus,BNW,Yes,No,2:16,2:18,,
