Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,BC,Control,BCC,Yes,No,0:16,0:21,,
Swimming,BC,Control,BNW,Yes,No,0:21,0:24,,
Sitting,BC,Control,BNW,Yes,No,0:24,0:31,,
Swimming,BC,Control,BNW,Yes,No,0:31,0:35,,
Swimming,BC,Control,BCC,Yes,No,0:35,0:40,,
Swimming,BC,Control,CW,Yes,No,0:40,0:43,,
Swimming,FC,Control,CW,Yes,No,0:43,0:45,,
Swimming,FC,Control,FCC,No,No,0:45,0:48,,
Swimming,FC,Control,FCC,Yes,No,0:48,0:51,,
Swimming,FC,Control,FNW,Yes,No,0:51,0:54,,
Swimming,FC,Control,FCC,Yes,No,0:54,0:57,,
Swimming,FC,Control,FNW,Yes,No,0:57,1:01,,
Swimming,FC,Control,FCC,Yes,No,1:01,1:03,,
Swimming,FC,Control,FNW,Yes,No,1:03,1:09,,
Sitting,FC,Control,FNW,Yes,No,1:09,1:11,,
Sitting,FC,Control,FNW,Yes,Yes,1:11,1:30,,
Sitting,FC,Control,FNW,Yes,No,1:30,1:34,,
Swimming,FC,Control,FNW,Yes,No,1:34,1:39,,
Swimming,FC,Control,FCC,Yes,No,1:39,1:44,,
Swimming,FC,Control,CW,Yes,No,1:44,1:49,,
Sitting,FC,Control,CW,Yes,Yes,1:49,1:57,,
Swimming,BC,Control,BCC,No,No,1:57,2:02,,
Swimming,BC,Control,BCC,Yes,No,2:02,2:09,,
Swimming,BC,Control,BNW,Yes,No,2:09,2:13,,
Sitting,BC,Control,BNW,Yes,No,2:13,2:14,,
Sitting,BC,Control,BNW,Yes,Yes,2:14,2:29,,
Swimming,BC,Control,SW,No,Yes,2:29,2:32,,
Swimming,BC,Control,SW,No,No,2:32,2:33,,
Swimming,BC,Control,FNW,No,No,2:33,2:35,,
Swimming,FC,Control,FNW,No,No,2:35,2:37,,
Swimming,FC,Control,FNW,Yes,No,2:37,2:47,,
Swimming,FS,Stimulus,FNW,Yes,No,2:47,2:53,,
Swimming,FS,Stimulus,FSC,Yes,No,2:53,2:56,,
Swimming,FS,Stimulus,SW,Yes,No,2:56,2:58,,
Swimming,FS,Stimulus,FSC,Yes,No,2:58,3:00,,
Swimming,FS,Stimulus,FSC,Yes,No,0:00,0:02,,
Swimming,FS,Stimulus,SW,Yes,No,0:02,0:11,,
Sitting,FS,Stimulus,SW,Yes,Yes,0:11,0:24,,
Swimming,FS,Stimulus,SW,Yes,No,0:24,0:27,,
Swimming,FS,Stimulus,FSC,Yes,No,0:27,0:30,,
Swimming,FS,Stimulus,FNW,Yes,No,0:30,0:36,,
Swimming,FS,Stimulus,FSC,Yes,No,0:36,0:42,,
Swimming,FS,Stimulus,SW,Yes,No,0:42,0:49,,
Swimming,BS,Stimulus,SW,Yes,No,0:49,0:50,,
Sitting,BS,Stimulus,SW,Yes,Yes,0:50,1:03,,
Swimming,FS,Stimulus,SW,Yes,No,1:03,1:07,,
Swimming,FS,Stimulus,FSC,Yes,No,1:07,1:10,,
Swimming,FS,Stimulus,FNW,Yes,No,1:10,1:20,,
Swimming,FS,Stimulus,FSC,Yes,No,1:20,1:23,,
Swimming,FS,Stimulus,FNW,Yes,No,1:23,1:26,,
Swimming,FS,Stimulus,FSC,Yes,No,1:26,1:30,,
Swimming,FS,Stimulus,FNW,Yes,No,1:30,1:32,,
Swimming,FS,Stimulus,FSC,Yes,No,1:32,1:44,,
Swimming,FS,Stimulus,SW,Yes,No,1:44,1:46,,
Swimming,FS,Stimulus,FSC,Yes,No,1:46,2:16,,
