Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,Center,Center,FNW,No,No,0:16,0:41,,
Swimming,FC,Control,FNW,No,No,0:41,0:43,,
Sitting,FC,Control,FNW,No,Yes,0:43,1:06,,
Sitting,FC,Control,FNW,No,No,1:06,1:12,,
Swimming,FC,Control,FNW,No,No,1:12,1:14,,
Sitting,FC,Control,FNW,No,Yes,1:14,1:23,,
Swimming,FC,Control,FNW,No,No,1:23,1:29,,
Swimming,FC,Control,CW,No,No,1:29,1:30,,
Sitting,FC,Control,CW,No,No,1:30,1:36,,
Sitting,FC,Control,CW,No,Yes,1:36,1:43,,
Swimming,FC,Control,CW,No,No,1:43,1:46,,
Swimming,FC,Control,FNW,No,No,1:46,1:47,,
Sitting,FC,Control,FNW,No,No,1:47,1:51,,
Sitting,FC,Control,FNW,No,Yes,1:51,2:06,,
Sitting,FC,Control,FNW,No,No,2:06,2:15,,
Swimming,FC,Control,FNW,Yes,No,2:15,2:23,,
Swimming,FS,Stimulus,FNW,Yes,No,2:23,2:25,,
Swimming,FS,Stimulus,SW,No,No,2:25,2:27,,
Sitting,FS,Stimulus,SW,No,Yes,2:27,2:32,,
Swimming,FS,Stimulus,SW,No,No,2:32,2:37,,
Swimming,FS,Stimulus,FSC,Yes,No,2:37,2:41,,
Sitting,FS,Stimulus,FSC,Yes,No,2:41,2:44,,
Swimming,FS,Stimulus,FSC,Yes,No,2:44,2:48,,
Sitting,FS,Stimulus,FSC,Yes,Yes,2:48,2:55,,
Swimming,FS,Stimulus,SW,Yes,No,2:55,2:58,,
Sitting,FS,Stimulus,SW,Yes,No,2:58,3:00,,
Swimming,FS,Stimulus,SW,Yes,No,0:00,0:04,,
Swimming,BS,Stimulus,SW,Yes,No,0:04,0:05,,
Sitting,BS,Stimulus,SW,Yes,Yes,0:05,0:11,,
Swimming,BS,Stimulus,SW,Yes,Yes,0:11,0:12,,
Swimming,BS,Stimulus,SW,Yes,No,0:12,0:15,,
Swimming,FS,Stimulus,SW,Yes,No,0:15,0:17,,
Swimming,FS,Stimulus,FSC,Yes,No,0:17,0:18,,
Swimming,FS,Stimulus,FNW,Yes,No,0:18,0:22,,
Sitting,FS,Stimulus,FNW,Yes,Yes,0:22,0:27,,
Swimming,FS,Stimulus,FNW,Yes,Yes,0:27,0:29,,
Swimming,FC,Control,FNW,Yes,No,0:29,0:31,,
Swimming,FC,Control,CW,No,No,0:31,0:35,,
Sitting,FC,Control,CW,Yes,Yes,0:35,0:40,,
Swimming,FC,Control,CW,Yes,No,0:40,0:42,,
Swimming,FC,Control,FCC,Yes,No,0:42,0:45,,
Sitting,FC,Control,FCC,Yes,Yes,0:45,0:52,,
Swimming,FC,Control,FCC,Yes,No,0:52,0:55,,
Sitting,FC,Control,FNW,Yes,Yes,0:55,0:57,,
Swimming,FC,Control,FNW,Yes,Yes,0:57,1:06,,
Swimming,FC,Control,FNW,Yes,No,1:06,1:10,,
Swimming,FS,Stimulus,FNW,Yes,No,1:10,1:13,,
Sitting,FS,Stimulus,FSC,Yes,Yes,1:13,1:15,,
Swimming,FS,Stimulus,FSC,Yes,No,1:15,1:19,,
Sitting,FS,Stimulus,FSC,Yes,Yes,1:19,1:29,,
Swimming,FS,Stimulus,FSC,Yes,No,1:29,1:31,,
Swimming,FS,Stimulus,SW,Yes,No,1:31,1:32,,
Swimming,BS,Stimulus,SW,Yes,No,1:32,1:35,,
Swimming,BS,Stimulus,BSC,Yes,No,1:35,1:36,,
Sitting,BS,Stimulus,BSC,Yes,Yes,1:36,1:42,,
Swimming,BS,Stimulus,BSC,Yes,No,1:42,1:43,,
Swimming,BS,Stimulus,SW,Yes,No,1:43,1:47,,
Swimming,FS,Stimulus,FNW,No,No,1:47,1:48,,
Swimming,FS,Stimulus,FNW,Yes,No,1:48,1:52,,
Swimming,FS,Stimulus,FNW,Yes,Yes,1:52,1:53,,
Sitting,FS,Stimulus,FNW,Yes,Yes,1:53,1:57,,
Swimming,FC,Control,FNW,Yes,No,1:57,1:58,,
Swimming,FC,Control,CW,No,No,1:58,2:00,,
Swimming,BC,Control,BCC,No,No,2:00,2:02,,
Swimming,BC,Control,BCC,Yes,No,2:02,2:03,,
Sitting,BC,Control,BCC,Yes,Yes,2:03,2:07,,
Swimming,BC,Control,CW,Yes,No,2:07,2:10,,
Swimming,FC,Control,FCC,No,No,2:10,2:11,,
Swimming,FC,Control,FCC,Yes,No,2:11,2:13,,
Sitting,FC,Control,FCC,Yes,Yes,2:13,2:16,,
