Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,BS,Stimulus,BSC,Yes,No,0:20,0:42,,
Swimming,BS,Stimulus,SW,Yes,No,0:42,0:44,,
Swimming,FS,Stimulus,SW,Yes,No,0:44,0:46,,
Swimming,FS,Stimulus,FSC,Yes,No,0:46,1:01,,
Swimming,FS,Stimulus,FNW,Yes,No,1:01,1:03,,
Swimming,FS,Stimulus,FSC,Yes,No,1:03,1:31,,
Sitting,FS,Stimulus,FSC,Yes,Yes,1:31,1:56,,
Swimming,FS,Stimulus,FNW,Yes,No,1:56,1:59,,
Swimming,FS,Stimulus,FSC,Yes,No,1:59,2:03,,
Swimming,FS,Stimulus,FNW,Yes,Yes,2:03,2:12,,
Swimming,FS,Stimulus,FNW,Yes,No,2:12,2:15,,
Sitting,FS,Stimulus,FNW,Yes,Yes,2:15,2:24,,
Swimming,FS,Stimulus,FNW,Yes,No,2:24,2:28,,
Swimming,FS,Stimulus,FSC,Yes,No,2:28,2:31,,
Swimming,FS,Stimulus,SW,Yes,No,2:31,2:33,,
Swimming,BS,Stimulus,SW,Yes,No,2:33,2:37,,
Swimming,FS,Stimulus,SW,Yes,No,2:37,2:38,,
Swimming,FS,Stimulus,FSC,Yes,No,2:38,2:54,,
Sitting,FS,Stimulus,FNW,Yes,Yes,2:54,2:59,,
Swimming,FS,Stimulus,FNW,Yes,Yes,2:59,3:00,,
Sitting,FS,Stimulus,FNW,Yes,Yes,0:00,0:03,,
Swimming,FS,Stimulus,FNW,Yes,Yes,0:03,0:04,,
Swimming,FS,Stimulus,FSC,Yes,No,0:04,0:07,,
Swimming,FS,Stimulus,FNW,Yes,No,0:07,0:09,,
Swimming,FS,Stimulus,FSC,Yes,No,0:09,0:14,,
Swimming,FS,Stimulus,FNW,Yes,Yes,0:14,0:19,,
Sitting,FS,Stimulus,FNW,Yes,Yes,0:19,0:27,,
Swimming,FS,Stimulus,FNW,Yes,No,0:27,0:33,,
Swimming,FC,Control,FNW,Yes,No,0:33,0:38,,
Sitting,FC,Control,FNW,Yes,Yes,0:38,0:40,,
Swimming,FC,Control,FNW,Yes,Yes,0:40,0:47,,
Sitting,FC,Control,FNW,Yes,Yes,0:47,1:01,,
Swimming,FC,Control,FCC,Yes,Yes,1:01,1:02,,
Swimming,FC,Control,FCC,Yes,No,1:02,1:40,,
Swimming,FC,Control,CW,Yes,No,1:40,1:41,,
Swimming,FC,Control,FCC,Yes,No,1:41,1:52,,
Swimming,FC,Control,CW,Yes,No,1:52,1:53,,
Swimming,BC,Control,BCC,No,No,1:53,1:55,,
Sitting,BC,Control,BCC,Yes,Yes,1:55,2:18,,
Swimming,BC,Control,CW,Yes,No,2:18,2:20,,
