Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,Center,Center,FNW,No,No,0:18,3:00,,
Sitting,Center,Center,FNW,No,No,0:00,0:33,,
Sitting,Center,Center,FNW,No,Yes,0:33,0:36,,
Sitting,Center,Center,FNW,No,No,0:36,0:41,,
Swimming,FS,Stimulus,FNW,No,No,0:41,0:48,,
Swimming,FS,Stimulus,SW,No,No,0:48,0:50,,
Swimming,BS,Stimulus,SW,No,No,0:50,0:52,,
Swimming,BS,Stimulus,BNW,No,No,0:52,0:55,,
Sitting,BS,Stimulus,BNW,Yes,Yes,0:55,1:16,,
Swimming,BS,Stimulus,BNW,Yes,No,1:16,1:43,Kind of rocking back and forth,
Sitting,BS,Stimulus,BNW,Yes,Yes,1:43,1:51,,
Swimming,BS,Stimulus,BNW,Yes,Yes,1:51,1:57,,
Swimming,BS,Stimulus,BNW,Yes,No,1:57,2:02,,
Swimming,BC,Control,BNW,Yes,No,2:02,2:09,,
Sitting,BC,Control,BNW,Yes,Yes,2:09,2:18,,
