Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,FC,Control,CW,No,No,0:19,0:34,,
Swimming,FC,Control,FCC,No,No,0:34,0:36,,
Sitting,FC,Control,FCC,No,No,0:36,0:40,,
Swimming,FC,Control,FCC,No,No,0:40,0:51,,
Sitting,FC,Control,FCC,Yes,Yes,0:51,1:05,,
Sitting,FC,Control,FCC,Yes,No,1:05,1:15,,
Swimming,FC,Control,FCC,Yes,No,1:15,1:17,,
Swimming,FC,Control,FNW,Yes,No,1:17,1:23,,
Sitting,FC,Control,FNW,Yes,No,1:23,1:26,,
Sitting,FC,Control,FNW,Yes,Yes,1:26,1:47,,
Sitting,FC,Control,FNW,Yes,No,1:47,1:50,,
Swimming,FC,Control,FNW,Yes,No,1:50,1:58,,
Swimming,FC,Control,FCC,Yes,No,1:58,1:59,,
Swimming,FC,Control,CW,Yes,No,1:59,2:05,,
Swimming,FC,Control,FCC,Yes,No,2:05,2:10,,
Swimming,FC,Control,FNW,Yes,No,2:10,2:12,,
Sitting,FC,Control,FNW,Yes,Yes,2:12,2:47,,
Sitting,FC,Control,FNW,Yes,No,2:47,2:48,,
Swimming,FC,Control,FNW,Yes,No,2:48,2:50,,
Swimming,FC,Control,FCC,Yes,No,2:50,2:56,,
Swimming,FC,Control,FNW,Yes,No,2:56,3:00,,
Swimming,FC,Control,FNW,Yes,No,0:00,0:07,,
Swimming,FC,Control,CW,Yes,No,0:07,0:10,,
Swimming,BC,Control,CW,Yes,No,0:10,0:11,,
Sitting,BC,Control,CW,Yes,Yes,0:11,2:15,,
Sitting,BC,Control,CW,Yes,No,2:15,2:19,,
