Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,FS,Stimulus,BNW,No,No,0:17,0:27,*Flailed back feet but didn't move in the arena or against a wall so it counts as sitting,
Swimming,FS,Stimulus,BNW,No,No,0:27,0:29,,
Swimming,BS,Stimulus,BNW,No,No,0:29,0:37,,
Sitting,BS,Stimulus,BSC,No,No,0:37,0:41,,
Swimming,BS,Stimulus,BSC,No,No,0:41,0:47,,
Swimming,BS,Stimulus,SW,Yes,No,0:47,0:56,,
Swimming,BS,Stimulus,BSC,No,No,0:56,1:00,,
Swimming,BS,Stimulus,BSC,Yes,No,1:00,1:07,,
Sitting,BS,Stimulus,BSC,Yes,No,1:07,1:18,,
Sitting,BS,Stimulus,BSC,Yes,Yes,1:18,1:43,,
Swimming,BS,Stimulus,BSC,Yes,No,1:43,1:44,,
Sitting,BS,Stimulus,BSC,Yes,No,1:44,1:47,,
Swimming,BS,Stimulus,BNW,Yes,No,1:47,1:55,,
Sitting,BS,Stimulus,BNW,Yes,No,1:55,1:57,,
Swimming,BS,Stimulus,BNW,Yes,No,1:57,1:58,,
Swimming,BS,Stimulus,BSC,Yes,No,1:58,2:27,,
Sitting,BS,Stimulus,BSC,Yes,No,2:27,2:46,,
Swimming,BS,Stimulus,SW,Yes,No,2:46,2:55,,
Swimming,BS,Stimulus,FNW,No,No,2:55,3:00,,
Swimming,BS,Stimulus,FNW,No,No,0:00,0:01,,
Swimming,FS,Stimulus,FNW,No,No,0:01,0:03,,
Sitting,FS,Stimulus,FNW,No,Yes,0:03,0:38,,
Swimming,FS,Stimulus,FNW,No,No,0:38,0:41,,
Swimming,FS,Stimulus,FNW,Yes,No,0:41,0:46,,
Swimming,FS,Stimulus,FSC,Yes,No,0:46,0:53,,
Swimming,FS,Stimulus,FNW,Yes,No,0:53,1:03,,
Sitting,FS,Stimulus,FNW,Yes,Yes,1:03,1:23,,
Swimming,FS,Stimulus,FNW,Yes,No,1:23,1:29,,
Sitting,FS,Stimulus,FNW,Yes,No,1:29,1:33,,
Swimming,FS,Stimulus,FNW,Yes,No,1:33,1:35,,
Swimming,FS,Stimulus,SW,Yes,No,1:35,1:38,,
Swimming,FS,Stimulus,FSC,Yes,No,1:38,1:40,,
Swimming,FS,Stimulus,SW,Yes,No,1:40,1:43,,
Swimming,FS,Stimulus,FSC,Yes,No,1:43,2:02,,
Swimming,FS,Stimulus,FNW,Yes,No,2:02,2:12,,
Sitting,FS,Stimulus,FNW,Yes,Yes,2:12,2:17,,
