Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,Center,Center,FNW,No,No,0:18,0:56,,
Sitting,Center,Center,FNW,No,Yes,0:56,1:27,,
Sitting,Center,Center,FNW,No,No,1:27,1:28,,
Swimming,FC,Control,FCC,No,No,1:28,1:34,,
Swimming,FC,Control,CW,No,No,1:34,1:36,,
Swimming,FC,Control,FCC,Yes,No,1:36,1:39,,
Sitting,FC,Control,FCC,Yes,No,1:39,1:44,,
Sitting,FC,Control,FCC,Yes,Yes,1:44,2:02,,
Swimming,FC,Control,CW,Yes,Yes,2:02,2:05,,
Swimming,FC,Control,CW,Yes,No,2:05,2:10,,
Swimming,BC,Control,BNW,No,No,2:10,2:14,,
Swimming,BC,Control,BNW,Yes,No,2:14,2:19,,
Sitting,BC,Control,BNW,Yes,Yes,2:19,2:42,,
Sitting,BC,Control,BNW,Yes,No,2:42,2:45,,
Swimming,BC,Control,BNW,Yes,No,2:45,2:49,,
Swimming,BC,Control,CW,Yes,No,2:49,2:53,,
Swimming,FC,Control,FCC,No,No,2:53,2:55,,
Swimming,FC,Control,FCC,Yes,No,2:55,2:58,,
Sitting,FC,Control,FCC,Yes,Yes,2:58,3:00,,
Sitting,FC,Control,FCC,Yes,Yes,0:00,0:16,,
Sitting,FC,Control,FCC,Yes,No,0:16,0:19,,
Swimming,FC,Control,FCC,Yes,No,0:19,0:24,,
Swimming,FC,Control,CW,Yes,No,0:24,0:27,,
Swimming,BC,Control,BCC,No,No,0:27,0:28,,
Swimming,BC,Control,BCC,Yes,No,0:28,0:30,,
Swimming,BC,Control,BNW,Yes,No,0:30,0:39,,
Swimming,BS,Stimulus,BNW,Yes,No,0:39,0:49,,
Sitting,BS,Stimulus,BNW,Yes,Yes,0:49,0:54,,
Swimming,BS,Stimulus,BNW,Yes,No,0:54,1:00,,
Sitting,BS,Stimulus,BNW,Yes,No,1:00,2:20,,
