Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,Center,Center,FNW,No,No,0:18,2:20,,
Sitting,Center,Center,FNW,No,Yes,2:20,2:23,,
Swimming,Center,Center,FNW,No,Yes,2:23,2:30,,
Sitting,Center,Center,FNW,No,Yes,2:30,3:00,,
Sitting,Center,Center,FNW,No,Yes,0:00,0:02,,
Sitting,Center,Center,FNW,No,No,0:02,0:03,,
Swimming,FC,Control,FNW,No,No,0:03,0:06,,
Swimming,FC,Control,CW,No,No,0:06,0:11,,
Swimming,BC,Control,BCC,No,No,0:11,0:13,,
Swimming,BC,Control,BNW,Yes,No,0:13,0:23,,
Swimming,BS,Stimulus,BNW,Yes,No,0:23,0:29,,
Sitting,BS,Stimulus,BNW,Yes,Yes,0:29,0:42,,
Sitting,BS,Stimulus,BSC,Yes,No,0:42,0:44,,
Swimming,BS,Stimulus,SW,Yes,No,0:44,0:48,,
Swimming,FS,Stimulus,FSC,No,No,0:48,0:50,,
Swimming,FS,Stimulus,FSC,Yes,No,0:50,1:01,,
Swimming,FS,Stimulus,FNW,Yes,No,1:01,1:10,,
Swimming,FC,Control,FNW,Yes,No,1:10,1:18,,
Swimming,FC,Control,FCC,Yes,No,1:18,1:21,,
Swimming,FC,Control,FNW,Yes,No,1:21,1:33,,
Swimming,FS,Stimulus,FNW,Yes,No,1:33,1:34,,
Swimming,FS,Stimulus,SW,No,No,1:34,1:39,,
Sitting,FS,Stimulus,SW,Yes,Yes,1:39,1:49,,
Swimming,FS,Stimulus,SW,Yes,No,1:49,1:52,,
Swimming,FS,Stimulus,FSC,Yes,No,1:52,2:03,,
Swimming,FS,Stimulus,FNW,Yes,No,2:03,2:09,,
Swimming,FC,Control,FNW,Yes,No,2:09,2:14,,
Sitting,FC,Control,FNW,Yes,Yes,2:14,2:18,,
