Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Sitting,FC,Control,CW,Yes,No,0:15,0:20,,
Swimming,FC,Control,CW,Yes,No,0:20,0:22,,
Swimming,FC,Control,FCC,Yes,No,0:22,0:31,,
Swimming,FC,Control,FNW,Yes,No,0:31,0:36,,
Swimming,FC,Control,FCC,Yes,No,0:36,0:40,,
Swimming,FC,Control,FNW,Yes,No,0:40,0:43,,
Swimming,FC,Control,FCC,Yes,No,0:43,0:47,,
Swimming,FC,Control,FNW,Yes,No,0:47,0:54,,
Swimming,FC,Control,FCC,Yes,No,0:54,0:56,,
Swimming,FC,Control,FNW,Yes,No,0:56,1:00,,
Swimming,FC,Control,FCC,Yes,No,1:00,1:04,,
Swimming,FC,Control,FNW,Yes,No,1:04,1:07,,
Swimming,FC,Control,FCC,Yes,No,1:07,1:11,,
Swimming,FC,Control,FNW,Yes,No,1:11,1:15,,
Swimming,FC,Control,FCC,Yes,No,1:15,1:19,,
Swimming,FC,Control,FNW,Yes,No,1:19,1:23,,
Swimming,FC,Control,FCC,Yes,No,1:23,1:31,,
Sitting,FC,Control,FCC,Yes,Yes,1:31,1:43,,
Swimming,FC,Control,FCC,Yes,No,1:43,1:44,,
Swimming,FC,Control,CW,Yes,No,1:44,1:47,,
Swimming,BC,Control,CW,Yes,No,1:47,1:49,,
Swimming,BC,Control,BCC,Yes,No,1:49,1:53,,
Sitting,BC,Control,BNW,Yes,No,1:53,1:55,,
Swimming,BC,Control,BCC,Yes,No,1:55,2:02,,
Swimming,BC,Control,BNW,Yes,No,2:02,2:05,,
Swimming,BC,Control,BCC,Yes,No,2:05,2:08,,
Swimming,BC,Control,BNW,Yes,No,2:08,2:15,,
Sitting,BC,Control,BNW,Yes,Yes,2:15,2:28,,
Swimming,BC,Control,BNW,Yes,No,2:28,2:35,,
Swimming,BS,Stimulus,SW,No,No,2:35,2:46,,
Swimming,FS,Stimulus,FNW,No,No,2:46,2:49,,
Sitting,FS,Stimulus,FNW,No,Yes,2:49,3:00,,
Sitting,FS,Stimulus,FNW,No,Yes,0:00,0:07,,
Swimming,FS,Stimulus,FSC,No,No,0:07,0:08,,
Swimming,FS,Stimulus,SW,Yes,No,0:08,0:10,,
Swimming,BS,Stimulus,SW,Yes,No,0:10,0:12,,
Swimming,BS,Stimulus,BNW,Yes,No,0:12,0:17,,
Swimming,BC,Control,BNW,Yes,No,0:17,0:20,,
Swimming,BC,Control,CW,No,No,0:20,0:23,,
Sitting,BC,Control,CW,No,Yes,0:23,0:40,,
Swimming,BC,Control,CW,No,No,0:40,0:43,,
Swimming,BC,Control,FNW,No,No,0:43,0:45,,
Swimming,FC,Control,FNW,No,No,0:45,0:47,,
Swimming,FC,Control,FNW,Yes,No,0:47,0:57,,
Swimming,FS,Stimulus,FNW,Yes,No,0:57,1:00,,
Sitting,FS,Stimulus,SW,No,Yes,1:00,1:10,,
Swimming,FS,Stimulus,FSC,No,No,1:10,1:13,,
Swimming,FS,Stimulus,SW,No,No,1:13,1:16,,
Swimming,BS,Stimulus,BSC,No,No,1:16,1:19,,
Swimming,BS,Stimulus,BSC,Yes,No,1:19,1:29,,
Swimming,BS,Stimulus,BNW,Yes,No,1:29,1:31,,
Swimming,BS,Stimulus,BSC,Yes,No,1:31,1:33,,
Swimming,BS,Stimulus,SW,Yes,No,1:33,1:36,,
Swimming,FS,Stimulus,FSC,No,No,1:36,1:38,,
Swimming,FS,Stimulus,FSC,Yes,No,1:38,1:41,,
Swimming,FS,Stimulus,FNW,Yes,No,1:41,1:46,,
Swimming,FS,Stimulus,FSC,Yes,No,1:46,1:47,,
Swimming,FS,Stimulus,FNW,Yes,No,1:47,1:50,,
Swimming,FS,Stimulus,FSC,Yes,No,1:50,1:51,,
Swimming,FS,Stimulus,FNW,Yes,No,1:51,1:56,,
Swimming,FC,Control,FNW,Yes,No,1:56,1:58,,
Sitting,FC,Control,FNW,Yes,Yes,1:58,2:10,,
Sitting,FC,Control,FNW,Yes,No,2:10,2:15,,
