Behavior,Quadrant,Side,Wall_Corner_Facing,Touching_Wall,Head_Up,Start_Time,End_Time,,
Swimming,FS,Stimuls,FNW,No,No,0:16,0:18,,
Sitting,FS,Stimuls,FNW,No,No,0:18,0:27,,
Sitting,FS,Stimuls,FNW,No,Yes,0:27,0:30,,
Sitting,FS,Stimuls,FNW,No,No,0:30,0:32,,
Swimming,FS,Stimuls,FNW,No,No,0:32,0:37,,
Swimming,FS,Stimuls,FNW,Yes,No,0:37,0:44,,
Swimming,FS,Stimuls,CW,No,No,0:44,0:46,,
Swimming,FC,Control,CW,No,No,0:46,0:51,,
Sitting,FC,Control,CW,No,Yes,0:51,0:58,,
Swimming,FC,Control,CW,No,Yes,0:58,1:01,,
Swimming,FC,Control,CW,Yes,No,1:01,1:05,,
Swimming,FC,Control,FCC,Yes,No,1:05,1:07,,
Sitting,FC,Control,FCC,Yes,Yes,1:07,1:31,,
Swimming,FC,Control,FCC,Yes,Yes,1:31,1:37,,
Swimming,FC,Control,FNW,Yes,No,1:37,1:45,,
Swimming,FS,Stimuls,FNW,Yes,No,1:45,1:47,,
Sitting,FS,Stimuls,FNW,Yes,Yes,1:47,2:14,,
Swimming,FS,Stimuls,FNW,Yes,No,2:14,2:21,,
Sitting,FS,Stimuls,FNW,Yes,Yes,2:21,2:25,,
Swimming,FS,Stimuls,FSC,Yes,No,2:25,2:34,,
Swimming,FS,Stimuls,FNW,Yes,No,2:34,2:39,,
Swimming,FS,Stimuls,FSC,Yes,No,2:39,2:42,,
Swimming,FS,Stimuls,FNW,Yes,No,2:42,2:47,,
Swimming,FS,Stimuls,FSC,Yes,No,2:47,2:50,,
Swimming,FS,Stimuls,FNW,Yes,No,2:50,2:57,,
Swimming,FS,Stimuls,FSC,Yes,No,2:57,2:59,,
Swimming,FS,Stimuls,FNW,Yes,No,2:59,3:00,,
Swimming,FS,Stimuls,FNW,Yes,No,0:00,0:05,,
Sitting,FS,Stimuls,FNW,Yes,Yes,0:05,0:22,,
Swimming,FS,Stimuls,FNW,Yes,Yes,0:22,0:26,,
Swimming,FS,Stimuls,FNW,Yes,No,0:26,0:32,,
Swimming,FC,Control,FNW,Yes,No,0:32,0:35,,
Sitting,FC,Control,CW,No,Yes,0:35,0:38,,
Swimming,FC,Control,CW,No,Yes,0:38,0:40,,
Sitting,FC,Control,CW,Yes,Yes,0:40,0:58,,
Swimming,FC,Control,FCC,Yes,No,0:58,1:13,,
Sitting,FC,Control,FCC,Yes,Yes,1:13,1:44,,
Swimming,FC,Control,FCC,Yes,No,1:44,2:08,,
Swimming,FC,Control,CW,Yes,No,2:08,2:12,,
Swimming,FC,Control,FCC,Yes,No,2:12,2:16,,
